author,text,likeCount,publishedAt,video_id
@QuuqƯjq,Ko can nghe cung biet kenh nay chup mu vu khong dao Cong giao biet bao nguoi cong giao da chet di cho su tu do hanh phuc cua dat nuoc dan toc nay va cung gop rat nhieu cong suc de xay dung phat trien cua dat nuoc nay sao ko noi ra. Dung la ech ngoi day gieng. Noi ra la sac mui vu khong gay chia re dan toc vay ma con venh vang tu hao that dang xau ho cho cai biet cua nguoi viet.,0,2025-09-09T23:49:06Z,nKhmMHcfJpI
@thienduc2421,Các cụ Tổng giám mục  Giám mục Linh mục  ở đâu  không lên chồng lại và bào chữa  Bài nói vềĐao Thien chúa quá đúng  đi cãi với may ông Sư Phật giáo giỏi lắm mà  kinh khủng qua,0,2025-09-03T11:50:18Z,nKhmMHcfJpI
@thienduc2421,Mấy  cha  Thiên  chúa đâu   Sao không trả lời đi   Sao đi  chồng phá may ông sư,0,2025-08-31T09:54:57Z,nKhmMHcfJpI
@thienduc2421,Mới may ông Thiên chúa lên tiếng  chống bài nay đi  Nói qua đúng,0,2025-08-30T18:09:33Z,nKhmMHcfJpI
@buithinh4749,Bây giờ nhà nước quay xe rồi.Đồ ngốc.,0,2025-10-23T14:36:55Z,nKhmMHcfJpI
@thienduc2421,May cha Thien Chưa dau không lên tiếng  sao hay phe phản may ông Phật giáo,0,2025-08-30T18:05:37Z,nKhmMHcfJpI
@trầnthanhtâm-h9p,Bạn đang làm chia rẽ kỳ thị các tôn giáo đó,1,2025-08-27T23:37:07Z,nKhmMHcfJpI
@vinho-fb3mk,"Kỳ thị cái con mẹ m, bọn bên chúa chúng m, vì tiền, vì quyền vì vật chất sa hoa, mà sẵn sàng bán nước cầu vinh làm chó sai cho nước khác, con chó nó còn trung thành hơn bọn bên chúa chúng m, bọn m là con người mà sống thua con chó",1,2025-11-08T17:35:21Z,nKhmMHcfJpI
@thienduc2421,Qua dung  kinh khủng thật  bay gio no tê liệt rồi,0,2025-08-26T10:31:21Z,nKhmMHcfJpI
@QuangVõVăn-f6z,Khoa tran bạn ko có nhận thức .ko biết gì .,0,2025-08-25T04:29:23Z,nKhmMHcfJpI
@QuangVõVăn-f6z,Quangnguyenah ...bạn ko tìm hiểu hãy ko biết .người công giáo đã hy sinh trên chiến trường trong hai cuộ chiến chống pháp và mỹ sao. Giá đình tôi là công giáo có người choonhs pháp .chống mỹ .có liệt sỹ .có thương binh và hàng trăm ngàn người đã hy sinh để bảo vệ tổ quốc ..VN trong trái tim của mỗi người công giáo .cho dù người VN chúng ta ở đâu họ cũng yêu đất nước quê hương mình,0,2025-08-25T04:27:19Z,nKhmMHcfJpI
@QuangVõVăn-f6z,Mạy im cái miệng đi . Mày đang tuyên truyền phá vỡ khối đoàn kết  ..chình mày là kẻ nuôi sự kích động chia rẻ .,0,2025-08-25T04:16:52Z,nKhmMHcfJpI
@TamPham-ei3tu,Nói chung. Là óc thiểu năng. Tổ tiên k nhận. Đi nhận thằng mũi lõ làm tổ tiên. Các cụ bảo rồi. Dốt có thể dậy được. Còn ngu giời dậy,0,2025-08-24T04:16:50Z,nKhmMHcfJpI
@TamPham-ei3tu,Năm 2007. Tôi và thằng bạn. Tranh luận với đứa trẻ 8 tuổi. Bên Công giáo. Phải công nhận. Bên Thiên chúa giỏi. Nó nhồi nhét vào đầu con người từ bé. Hai thằng học tới Đại Học. Mà k nói nổi đứa trẻ 8tuoi. Nó kêu chúa đang ở trên đầu. Nó nhìn thấy. Bà nội nó mất. Mọc hai cái cánh bên vai. Đó là sự thật. Cho nên. Kể cả có nói như nào đi nữa. Bên Công giáo. Nó nhồi nhét từ nhỏ. Giống như đứa trẻ tập nói. Đang là người Việt Nam. Vứt sang nước khác. Thì sao nói được tiếng Việt Nam được.,0,2025-08-18T14:01:29Z,nKhmMHcfJpI
@TamPham-ei3tu,Nói chốt lại một câu chuẩn. Tổ tiên ta là con Lạc cháu Hồng. Ngàn đời người Việt thờ cúng tổ tiên. Thờ các vị anh hùng dân tộc+ thờ thần hoàng làng. Mở đất giữ nước. Còn lại vứt. Chỉ có k hiểu biết. Mới đi thờ tào lao. Chả liên quan gì đến người Việt Nam,0,2025-08-18T13:48:29Z,nKhmMHcfJpI
@TamPham-ei3tu,K yêu nước đâu. Giờ bọn Vanticang bảo. Chúng mày bạo loạn đi. Là bọn con chiên con chúa làm ngay. Phá đất nước ngay. Dẫn chứng duy nhất. Tôi đố mọi người. Tìm thấy nhà thờ nào trên đất nước Việt Nam. Mà nhà thờ đó treo cờ Tổ Quốc hoặc cờ thần đấy. Nói bảo phản loạn thì dãy lên.,0,2025-08-18T13:15:30Z,nKhmMHcfJpI
@BinhNguyen-k1l9m,"( ngoài bốt kẻ non do cha Nguyễn chánh tế chỉ huy !
cha này được pháp gọi là general ( tướng) ,
& bốt bói kênh do cha
Nguyễn văn lộc chỉ huy !
chả này tự phong là 
general. ở miền này có nhiều làng, có làng khiêng cả kiệu đến xin
tòng giáo .
do uy thế gần như ép buộc của cha lộc )

đó là lời chứng của 
cố giám mục phụ tá 
Lê đắc Trọng !

cũng chiêu bài này 
ngô đình nhu ( chế độ diệm), hùng hồn tuyên bố !
trong vòng 20 năm sẽ
công giáo hoá toàn bộ 
nam việt nam ?

trong giáo lý có dạy rằng ( yêu cả kẻ thù)
thật đúng cả nghĩa đen & nghĩa bóng?
vì công giáo ban đầu là kẻ thù của ông cha họ !
sau 1 đời con cái họ lại
cuồng tín cái kẻ thù của
ông cha mình ?
ko có gì tàn ác hơn quỷ kế của bọn maphia vatican .
cũng may có hồn thiêng sông núi chở che ,
nếu ko sẽ ( toàn tòng)
như philipin, tha hồ ăn
món pac pac ?
cần chia sẻ & cảnh giác
mỗi giáo xứ là một thùng xăng ?
mọi xung đột sẽ bắt nguồn từ vatican 
mãi mãi ko thay đổi !",0,2025-08-15T14:58:37Z,nKhmMHcfJpI
@NgocNhu-tz8rl,"BẠN SẼ KHÔNG BAO GIỜ CÓ CÂU TRẢ LỜI “ ĐÚNG “ ĐÂU, VÌ CÂU HỎI CỦA BẠN “ SAI TOÉT “ NGHĨA LÀ: LOẠI CÂU HỎI CHỤP MŨI CỦA PHÁI VÔ THẦN GIÁO.",0,2025-08-15T06:33:16Z,nKhmMHcfJpI
@DiPhan-w3g,Não trạng suy kiệt.,0,2025-08-14T15:52:01Z,nKhmMHcfJpI
@DiPhan-w3g,Sau giải phóng 1975 ai đã di dân và chạy vào miền Nam  tác giả ?,0,2025-08-14T06:28:29Z,nKhmMHcfJpI
@DiPhan-w3g,Tác giả nói tào lao. Não trạng lệch hướng.nói chuyên nói 1 chiều.,0,2025-08-14T06:25:47Z,nKhmMHcfJpI
@NghiaChu-r9q,""" Tôn giáo là một liều thuốc độc, để ru ngủ dân đen "" !.TB : Muốn biết rõ về đạo Công Giáo ,nên xem lại Kinh Cựu ước  !.",0,2025-08-09T22:43:13Z,nKhmMHcfJpI
@growkaka,"Đạo không xấu mà do các người nối dõi xấu rồi dạy cho các tín hiễu xấu, đạo thiên Chúa vẫn có bàn thờ hình ông bà cha mẹ để thờ mà với lại Chúa jesus là người paslestin bị dân châu âu giết nên mặt dù con theo đạo Chúa nhưng con rất yêu nước và ghét mấy thằng phản động😊",0,2025-08-09T10:01:52Z,nKhmMHcfJpI
@HùngNguyễn-e4n5e,"Thế sao ko ai hỏi tại sao công giáo ko thích cộng sản... Tại đập phá đền đài miếu mạo nhà thờ.. vô  thần  nhưng cái người nghĩ ra  chế độ cộng sản  Các Mác, Le nin  là người Kitô giáo, đúng là người phản bội dòng tộc, dòng tộc của chính họ.",0,2025-08-07T17:42:37Z,nKhmMHcfJpI
@SuNguyenvan-x6v,Hãy học hoa kì người dân hãy yêu tổ quốc và hãy luôn đề phòng các nhóm đảng phái. Một khi nhóm đảng phái k làm hợp lòng dân thì hãy trao cho ng dân có quyền phế truất chỉ co như vậy đất nước mới phát triển dc.,0,2025-08-05T05:08:36Z,nKhmMHcfJpI
@SuNguyenvan-x6v,Đạo công giáo luôn làm chứng cho sự thật ở môi trường xh nào chính vì thế họ luôn bị trù dập.,0,2025-08-05T05:06:26Z,nKhmMHcfJpI
@HungPhạm-c9y6l,OK😂😂😂...THEO TOI...HO KHONG PHAI LA PHAN DONG...???...HO LA NHUNG CON NGUOI...BIET TU DUY...CO TRI TUE...????...HO KHONG PHAI LA NHUNG CON ...RO BOT HOA THAN LAM NGUOI..CHI BIET NGHE...VA LAM😂😂😂...OK.????,0,2025-08-05T02:22:08Z,nKhmMHcfJpI
@toanle748,Đã có video kê tên Đảng viên phản động chưa nhỉ ?,0,2025-08-04T15:17:43Z,nKhmMHcfJpI
@khoihauc70,Đây là lối lập luận của nhóm vô thần . Không lẽ Công giáo ở Việt Nam khác với Công giáo thế giới,0,2025-08-03T15:45:36Z,nKhmMHcfJpI
@HungPhạm-c9y6l,OK😂...TOM LAI...HO LA NHUNG CON NGUOI CO TRI KHON...NEN HO ...THEO CONG GIAO🎉...???...HO KHONG PHAI LA NHUNG CON ...RO BOT...DI THEO CHU NGHIA CONG SAN😂😂😂...OK,0,2025-08-03T14:35:24Z,nKhmMHcfJpI
@HungPhạm-c9y6l,OK😂...TAI SAO...???...RAT DON GIAN....VI HO LA NHUNG CON NGUOI CO TRI KHON...CO SUY NGHI...VA CO TU DUY🎉🎉🎉...???....HO KHONG PHAI LA NHUNG CON RO BOT...HOA THAN LAM NGUOI😂😂😂...OK,0,2025-08-03T06:25:09Z,nKhmMHcfJpI
@NgaNgọc-h7h,Xuyên tạc con c gì vậy .,0,2025-07-26T10:43:38Z,nKhmMHcfJpI
@hungmai4518,Mong kênh phat.nhiêu vê ta đao nguy hiêm nay lam cho nguoi công giao mo tâm nhin...vi no bi nhôi so qua kinh khung.,0,2025-07-25T07:14:41Z,nKhmMHcfJpI
@hungmai4518,"Cai đao ki tô vao vn vao.1858 do ba đa lôc truyên vao vn va trươc.đo alechxăngdorot .chung muôn đông hoa dân tôc vn minh tro thanh.công giao toan tong đê cai tri vn mai.mai .vao nhưng năm 49 50 nha tho chung biên thanh trai giam va săn sang xư tư bât cư môt ai 
Như o thai binh co xư quynh lang co lo choc tiêt co hang chôn ngưoi 
Ki tô rât ac ôn va đây nguy hiêm phai canh.giac va tiêu trư cai ta đao nguy hiêm nay .",0,2025-07-25T07:07:52Z,nKhmMHcfJpI
@bihoang-v1c,"Tôi tự hào người Công Giáo Yêu nước. Nói rằng nhiều người Phản động là người Công Giáo, Nhưng cũng phải nhìn nhận Người Công Giáo họ có niềm Tin để nói lên Sự Thật. Không phải ai cũng có thể nói lên sự Thật như Vậy. Chỉ cần nhìn vào xã hội hiện nay người Công Giáo họ ít phạm tôi hơn so với những người không có Đức Tin  Tôn Giáo. Những điều xấu xa chúng ta phải đấu tranh dù nó đến từ một Đảng phái hay một Tôn Giáo.",0,2025-07-24T15:12:57Z,nKhmMHcfJpI
