author,text,likeCount,publishedAt,video_id
@dominicnguyen1220,NHỮNG ÔNG THẦY HAY THỊ PHI TÔN GIÁO KHÁC LÀ NHỮNG PHẦN TỬ NỔ NHƯ PHÁO ĐẠI CHỨ KHÔNG TỐT LẢNH GÌ HẾT KHÔNG ĐÁNG TIN CẬY ĐÂU À,0,2024-05-02T18:53:46Z,Cfb0Q-XEzec
@dominicnguyen1220,NHỮNG SƯ THẦY HAY XUYÊN TẠC TÔN GIÁO KHÁC THÌ THIẾU Ý THỨC HỆ QUÁ TRẦM TRỌNG CẦN PHẢI DẠY DỖ LẠI,0,2024-05-02T18:50:50Z,Cfb0Q-XEzec
@minhmathanh2888,Khốn cho những ai lấy Danh Chúa mà nhạo báng,0,2024-04-20T07:02:24Z,Cfb0Q-XEzec
@thaichiduong4t,"Công Giáo thì hay rồi, công cụ cho phương tây đi xâm lược thế giới. Về mảng này Công Giáo số 2 thì ai dám số 1.",0,2024-03-26T05:44:06Z,Cfb0Q-XEzec
@ThanhLongVlog_News,"cảm ơn bạn đã được nhồi sọ thành công, mộng mị không phân biệt được đúng sai",0,2024-03-26T06:24:36Z,Cfb0Q-XEzec
@mmoo0810,"Xin chúa xót thương cho thầy
Xin chúa bỏ những suy nghĩ dâm ô trong con",0,2024-02-25T10:02:12Z,Cfb0Q-XEzec
@nhotranvan7145,đạo nào cũng như nhau 😢 ai mà giống ông này chửi đạo chúa  chắc đạo Phật mầt mặt quá,0,2024-02-01T14:23:16Z,Cfb0Q-XEzec
@khoapham8534,Đung là phật có trước Thiên Chúa nhưng tình yêu và giàu lòng thương xót của Thiên Chúa bao la hơn cả phật,0,2024-01-29T14:27:09Z,Cfb0Q-XEzec
@khoapham8534,"Chúa KiTô dạy sống yêu thương sao thầy lại nói vậy , là Đức phật khopng dạy sống tốt sao?",0,2024-01-29T14:24:32Z,Cfb0Q-XEzec
@TanNguyen-u4t5m,Thầy và thằng ko cách nhau là bao,0,2024-01-09T10:33:25Z,Cfb0Q-XEzec
@gviponlinen8440,"Chúa đi trước 
Giặc lả lướt theo sau
Chúng là bè với nhau
Tạo nên nỗi đau đất việt
Đáng lẽ ra tận diệt
Nhưng Bác vốn nhân từ
Mong chúng rồi sẽ ngộ
...",0,2023-12-28T16:49:30Z,Cfb0Q-XEzec
@HoaNhat-j7r,Hoc chua den dau nen phat ngon phan cam nhu vay day,0,2023-12-22T00:49:25Z,Cfb0Q-XEzec
@nguyenhuong9342,Su có học nhưng lại như không có học nói năng không ai nghe được thiếu sự tôn trọng.,0,2023-11-22T11:38:47Z,Cfb0Q-XEzec
@yokomina9341,"Đạo hồi giáo luôn tìm cách tiêu diệt đạo Phật,đạo hồi giáo là đạo xấu xa từ ngàn đời nay",0,2023-11-16T18:15:39Z,Cfb0Q-XEzec
@NguyenPhatThinh777,"Xin chúa mở lòng nhân hậu tha tội và thương xót cho kẻ không biết chúa ạ , con xin tín thác vào chúa giesu kito là đức chúa cha và là thiên chúa toàn năng ạ , nay mẹ con đang bệnh con xin chúa nhận lời cầu xin của con cho mẹ con sớm khỏi bệnh ạ con xin tín tác vào ngài ạ Amen ❤",0,2023-11-06T08:25:17Z,Cfb0Q-XEzec
@quanganau369,Nhìn mặt bắt thành  dong đức Phật chỉ day từ bi đây là thầy quỹ tục tỉu.,0,2023-10-29T15:37:01Z,Cfb0Q-XEzec
@phucthai5942,"Họ không có tội, vì họ không biết việc họ làm, xin vầu nguyện cho họ.Amen",0,2023-09-27T10:33:10Z,Cfb0Q-XEzec
@HangNha-u1u,1 đạo là 1 đạo không có thứ2 đâu,0,2023-09-09T04:49:25Z,Cfb0Q-XEzec
@runganhbienxanh666,"Su gi ma vay, nay la quy chu su gi, dao phat sao co nhieu su ntn nhi,",0,2023-08-27T11:39:08Z,Cfb0Q-XEzec
@Lilynguyen1989,"Hãy Coi Đức GIÁO HOÀNG CÓ QUYỀN LỰC GÌ TRÊN THẾ GIỚI Nhe các Bạn : Khi GIÁO HOÀNG John Paul II qua đời vào tháng 4/2005, trước khi Hồng Y Đoàn gửi giấy mời tham dự đến các nước thì hơn 200 nguyên thủ quốc gia và phái đoàn ngoại giao đã thể hiện nguyện vọng muốn tham dự. Trong số các gương mặt quen thuộc nhất là các : [ TỔNG THỐNG và Phó Tổng Thống Mỹ gồm : George W. Bush, George H. W. Bush, Bill Clinton, NGOẠI TRƯỞNG Condoleezza Rice, Tổng Thư Ký LHQ Kofi Anna, VUA VÀ NỮ HOÀNG Tây Ban Nha, Bỉ, THỦ TƯỚNG Anh, Thủ Tướng Đức, HOÀNG TỬ XỨ Wales, Thủ Tướng Canada, VUA và NỮ HOÀNG của Đan Mạch, Thụy Điển và Na Uy… ] 
Nhiệm vụ đảo bảo an ninh được coi là lớn chưa từng có trong lịch sử hiện đại đã khiến Hồng Y Đoàn lo ngại TP. Vatican có thể bị tấn công khủng bố nên phải kêu gọi giúp đỡ từ bên ngoài.
Trước khi tang lễ được cử hành vào ngày 8/4, chính phủ Italia đã ban hành lệnh cấm bay trong khu vực bán kính 5 dặm tính từ Rome. NATO thậm chí còn triển khai hệ thống máy bay chiến đấu và tên lửa đất đối không, bệ phóng tên lửa chống hạm và đất đối không quanh Vatican. Bên cạnh đó, quân đội Italia triển khai nhiều tàu chiến tuần tra ngày đêm, trong khi cảnh sát tuần tra giám sát chặt con sông bao quanh Rome. Hơn 1.000 tay súng bắn tỉa cùng hàng chục nghìn cảnh sát rà phá bom mìn được triển khai khắp nơi…. [ Con rất hãnh diện vì Con được Chúa chọn làm Con cái Ngài cảm ơn Chúa Giêsu mến Yêu…. Ngài hãy luôn yêu thương và tiếp cho Con Đức tinh ở Ngài nhiều hơn nhé để ma quỷ không thể cám giổ được Con trong lời nói việc làm của Con…. Chúa Giêsu là số một trong thế giới này 👍🥰🙋🏼‍♀️🙋🏼‍♀️👑💐💕",0,2023-08-06T09:07:48Z,Cfb0Q-XEzec
@Lilynguyen1989,"Nếu Chúa Giêsu tao không thông Minh sao đứng đầu thế giới được mấy thằng coi thường Công Giáo tụi tao…. sao mấy Tôn Giáo kia ko đứng đầu thế giới đi có thằng thầy mà đi chưởi Chúa tao là ngu nhất thế giới thì có…. đọc kiến thức nhiều 1 chúc đi ha…. [ Đức Giáo Hoàng có quyền lực gì trên thế giới …? lên hỏi Chị hay Anh Google gỏ ra là biết àh ] : Đức Giáo Hoàng Được bảo vệ hơn cả Tổng thống Mỹ
Đức Giáo Hoàng được đánh giá là một trong những người được bảo vệ nghiêm nghặt nhất trên thế giới…. Lễ tang tiễn đưa Giáo hoàng John Paul II trở thành một trong những sự kiện đảo bảo an ninh lớn nhất trong lịch sử hiện đại
Sau Hiệp ước Lateran được ký giữa Vatican và chính quyền Italia năm 1929 với phần quy định về đảm bảo an ninh cho Vatican và người đứng đầu Tòa Thánh, hơn 100 vệ binh Thụy Sĩ luôn túc trực bảo vệ Giáo hoàng, chưa kể hàng nghìn nhân viên tình báo của CIA, FBI, đặc nhiệm và mật vụ Italia, cảnh sát Italia, đội hiến binh Vatican… Theo luật quốc tế, khi công du nước ngoài, Giáo hoàng được bảo vệ bằng mọi giá bởi các cơ quan an ninh chuyên nghiệp nhất của quốc gia đón tiếp.
Một trong những chiến dịch bảo vệ Giáo hoàng nghiêm ngặt nhất là chuyến thăm của Giáo hoàng Benedict XVI tới Israel năm 2009. Hơn 80.000 nhân viên an ninh bao gồm mật vụ, đặc nhiệm, cơ động, cảnh sát, binh sĩ, quân đội và hàng chục ngàn nhân viên an ninh chìm, phản gián đã được Israel triển khai trong chiến dịch “Chiếc áo choàng trắng” - được gọi là chiến dịch an ninh vô tiền khoáng hậu.
Tổng thống Mỹ luôn được coi là người bảo vệ nghiêm ngặt nhất. Nhưng trong chuyến thăm của Tổng thống George W.Bush năm 2008 đến Israel cũng chỉ có 3.500 nhân viên an ninh và cảnh sát được huy động.
Trong chuyến công du vào tháng 4/2008 của Giáo hoàng Benedict XVI tới Mỹ, tổng thống George W. Bush hồi đó đã huy động tối đa lực lượng an ninh, với 15.000 cảnh sát và mật vụ, ngang bằng với lực lượng mà Lầu Năm Góc sử dụng để bảo vệ các kỳ họp Đại hội đồng Liên Hiệp Quốc với sự tham dự của hàng trăm nguyên thủ quốc gia khắp thế giới và an ninh cho lễ nhậm chức của tổng thống Barack Obama.
Trong chuyến thăm của Giáo hoàng Benedict XVI tới quốc gia Hồi giáo Thổ Nhĩ Kỳ vào tháng 11/2006, có tới 15.000 cảnh sát được huy động để bảo đảm an ninh trong bối cảnh hàng chục nghìn người biểu tình phản đối Giáo hoàng tránh xa nước họ. Theo BBC, Thổ Nhĩ Kỳ cho biết an ninh trong dịp này còn được thắt chặt hơn trong chuyến thăm của Tổng thống Mỹ George W. Bush năm 2004.",0,2023-08-06T09:07:19Z,Cfb0Q-XEzec
@hoanghocamnhac,"Thiên chúa lòng thương xót , không như ông Theo như ý ma quỷ",0,2023-08-05T06:17:10Z,Cfb0Q-XEzec
@phucphilippe.nguyen.6211,Ác quỷ đi thầy chùa 😈😈👎,0,2023-07-29T19:32:09Z,Cfb0Q-XEzec
@hoanhoo,Lay chua xin thanh hoa ho.,0,2023-06-20T14:37:21Z,Cfb0Q-XEzec
@BảoBảoGamer-p5r,Lạy chúa xin tha cho các sư thầy vì  họ không biết những câu họ nói là đang xúc phạm đến chúa và hội thánh. Amen,0,2023-06-19T02:38:43Z,Cfb0Q-XEzec
@MinhTriYTB,Sư thầy này một ngày nào đó sẽ gặp quả báo thôi. Đừng tức giận hay bị lung lay đức tin vì những người như này!😔,0,2023-06-18T14:44:30Z,Cfb0Q-XEzec
@thiminhngocnguyen6790,"Nhân danh Chúa Ba Ngội vì công nghiệp Chúa Gesu Kito Cứu thế và lòng thương xót của Chúa, chúng con hiệp nhất cầu xin Cha cho Thầy Lê Anh được ơn Chúa Thánh Thần cảm hoá mở mắt, khai sáng và nghiện Chúa Kito để thầy sẽ hiểu thế nào là Thiên Chúa toàn năng như Thánh Gioan Tẩy giả đã tuyên bố '' Thiên Chúa có thể làm cho những hòn đá này trở nên con cháu của ông Ấp-ra-ham"" ( Mt 3,-8-9)
  Thầy này ném đá Chúa chúng ta ghê quá, thay vì chúng ta bực bội, chán ghét, chúng ta hãy đọc kinh cầu nguyện cho người anh em tội lỗi này, ai thấy điều tôi xin là hợp lý theo thánh ý Chúa dạy thì hãy hợp tâm hợp ý đọc 1 kinh lạy Cha, 1 kinh Kính mừng, 3 kinh sáng danh. Rồi chúng ta suy ngẫm với thời gian, rhi thoảng lại cầu nguyện xin Chúa biển hòn đá này thành con cái Ấp-ra-ham.😅 😅😅 Sẽ có chuyện vui trong tương lai như thánh Phaolo của Phật giáo cho mà coi. Hoặc là một Tu đoàn khó nghèo của  Việt Nam cho mà coi. 😂😂😂 Chúa Thánh Thần có việc để làm rồi. Mình khuyên các anh chị em có đức tin mạnh mẽ, mãnh liệt, cứ thấy ai chọi đá Chúa càng mạnh thì chúng ta là những chiến binh tâm linh vì nước thì chúng ta dâng lời cầu nguyện biển viên đá chọi đó thành con cái Ấp-ra-ham và Cầu xin Thánh Phaolo là vị Thánh dành riêng cho dân ngoại, thế là chúng ta vừa làm trọn bổn phận và vừa tìm ra việc mà Thánh Phaolo rất thích làm. ❤️😂❤❤❤❤💜💜❤🥰🥰😊😊",0,2023-06-05T02:53:15Z,Cfb0Q-XEzec
@bachnguyenvan2057,Thầy mất dạy sao dạy nổi nhỉ. Phật dạy đi nói xấu đạo khác à.,0,2023-05-27T15:38:05Z,Cfb0Q-XEzec
@ngocvl4989,Sai là cá nhân người làm sai chứ Phật hay Chúa đều dạy con người làm tốt sống thiện. Đừng quơ đũa cả nắm ạ😢,0,2023-05-25T11:22:29Z,Cfb0Q-XEzec
@vanpham8707,"do thu vo hoc , phat day may nhu hay sao",0,2023-05-22T14:17:19Z,Cfb0Q-XEzec
@DatLe-gl3gz,Thầy chùa bây giờ riết không ra gì.càng ngày càng ngông cuồng ngạo mạng,0,2023-05-16T01:44:03Z,Cfb0Q-XEzec
@ShSh-ir9ny,"Những kẻ thầy chùa chửi thiên chúa, chúng ta nên tha thứ cho chúng nó đi vì chúa đã dạy chúng ta hãy tha thứ cho những kẻ đó vì khi chết đi chua sẽ cho chúng nó bị cực hình thảm khốc ở địa ngục mà không thể nào thoát được",0,2023-05-14T06:10:02Z,Cfb0Q-XEzec
@trungtin781,Đúng thiệt mấy ông sư thầy ko hiểu chuyện gì cứ nói bậy làm người ta hiểu lầmchúa rồi ăn nói bậy bạ xúc phạm đến chúa thôi . Mong chúa tha tội cho họ Amen,1,2023-05-13T11:23:25Z,Cfb0Q-XEzec
@loanvi2082,Ông thiện từ này nói tào lao nếu. Có rảnh quá thì  đi quét chùa cho sạch đưng xăm  xoi đạo của người khác mà mất tư cách con người nhớ chưa,0,2023-05-12T05:39:48Z,Cfb0Q-XEzec
@vinhnhat3452,"Dù theo tôn giáo nào đi nữa, cũng phải tôn trọng những đạo khác chớ",2,2023-03-18T07:23:27Z,Cfb0Q-XEzec
@narutouzumuki2217,Thấy tội ông thầy kg biêst gì .,1,2023-02-16T04:49:29Z,Cfb0Q-XEzec
@narutouzumuki2217,Thấy tội ông thầy quá!,0,2023-02-16T04:48:43Z,Cfb0Q-XEzec
@thuantu4532,Ai không tin  thì đã bị kết án rồi.,0,2023-02-11T23:42:24Z,Cfb0Q-XEzec
@loankim7491,Nhìn các linh mục có hâu phúc và nói năng truyền cảm nhỏ nhẹ dể mến dể gần gũi đúng là chân tu và là đúng con của chúa,1,2023-01-26T16:40:32Z,Cfb0Q-XEzec
@loankim7491,Xua giờ chỉ nghe các thầy tu bên phât hay nói xấu đạo chúa .con chưa thấy các linh mục hoạt mục sư nói gì sai về đạo phật cả tôi nhìn nhận thây các linh mục đúng là chân tu và sống chân lý đúng và xứng đáng là con của chúa,0,2023-01-26T16:37:10Z,Cfb0Q-XEzec
@tuyetpham6326,"Loại người không đáng làm sư thầy, có lẽ ông đầu thai lộn rồi đó, Phật giáo không nên để loại người này để bị mang tiếng xấu hổ theo vì đạo Phật không nên để su thầy tồn tại trong đạo Phật sẽ làm mang tiếng cho đạo Phật tốt đẹp từ xưa đến nay.",0,2023-01-23T02:34:39Z,Cfb0Q-XEzec
@hoangphamquoc14,thằng sư này ở Mỹ nó đố kỵ công giáo nó sủa như chó sủa bậy Phật nào mà dạy nó như vậy tư cách thằng sư này không có nên tranh luận với nó chỉ làm cho mn khinh bỉ với lời nói của nó ( ai điên nghe thằng sư này thuyết giảng) Phật giáo mà có thằng sư này nó làm hoan ố đạo Phật cho nó về lấy vợ đi,0,2023-01-15T03:49:47Z,Cfb0Q-XEzec
@halam7488,Mong chua tha thứ cho kẻ suc phạm ngai..họ k bt ho là kai ji,0,2023-01-08T02:17:22Z,Cfb0Q-XEzec
@ThanhLongVlog_News,ông ta không xứng đáng là sư,0,2023-01-08T06:56:40Z,Cfb0Q-XEzec
@baotramngothi413,Xin chúa tha tội cho  thầy vì thầy đã không biết việc thầy đã làm.ta ơn chúa Amen,0,2023-01-05T06:34:43Z,Cfb0Q-XEzec
@ThanhLongVlog_News,ông Thầy này không xứng đáng làm Tu sĩ,0,2023-01-05T06:45:35Z,Cfb0Q-XEzec
@sangdo1091,Vì nó là quy,0,2023-01-05T02:31:27Z,Cfb0Q-XEzec
@ThanhLongVlog_News,không thể chấp nhận 1 nhà sư lại đi phỉ báng giáo chủ tôn giáo khác. xin phép gọi là thằng.,0,2023-01-05T02:49:49Z,Cfb0Q-XEzec
@sangdo1091,Bo đạo của mày tốt lam,0,2023-01-05T02:30:04Z,Cfb0Q-XEzec
@ThanhLongVlog_News,không thể chấp nhận 1 nhà sư lại đi phỉ báng giáo chủ tôn giáo khác.,0,2023-01-05T02:49:39Z,Cfb0Q-XEzec
@trunghoangle478,Amen con yêu thiên chúa,0,2023-01-03T14:52:57Z,Cfb0Q-XEzec
@chamnguyen3967,Chả lẻ đây là   sư thầy mà đôi  lốt quỉ,0,2022-12-27T09:48:12Z,Cfb0Q-XEzec
@ThanhLongVlog_News,dạ thật đau lòng khi có tu sĩ kiểu này,0,2022-12-27T10:09:05Z,Cfb0Q-XEzec
@chamnguyen3967,"Thầy măc áo nhà tu mà nói xúc pham đến tôn giáo. Khác  thầy nhin lai  thầy
Cõ xứng đáng măt chiéc áo cúa nhửng thầy tu kg. Hay thầy chì làm nhuc danh đao",0,2022-12-27T09:02:50Z,Cfb0Q-XEzec
@chamnguyen3967,"Tôi rât hài lòng. Vói phảng hồi của thu dung pham
Sư thây hảy tôn trong mình  đê. DưởC ngưôi khác  tôn trọng nhe  t h â.y",1,2022-12-27T08:39:16Z,Cfb0Q-XEzec
@ThanhLongVlog_News,"Những kẻ như Ly Trần thường là Dư luận viên, Bò đỏ  thường xuyên phỉ báng Công Giáo.",0,2022-12-29T11:59:14Z,Cfb0Q-XEzec
@phannguyenngoc2163,Thằng này mà gặp bố mày đây thì ráng lợi môi chọn vào nhau hoà với máu hoà thượng gì ngu hơn chó dại,0,2022-12-26T12:36:06Z,Cfb0Q-XEzec
@oanhmai9499,Ông liệu hồn ông nghe ông thầy đồ vô học,0,2022-12-24T22:44:56Z,Cfb0Q-XEzec
@vuongking214,Có sư thầy còn nói con cái adam eva loạn luân. Con cái lấy nhau. Tôi thấy con cái lạc long quân âu cơ cũng vậy thôi,0,2022-12-23T16:08:14Z,Cfb0Q-XEzec
@ThanhLongVlog_News,thật đau lòng,0,2022-12-23T16:23:36Z,Cfb0Q-XEzec
@SonLe-gw2zo,Loài người tàn lạc trên địa cầu khi không vâng lời chúa. Từ khi Đại lụt Hồng Thủy nước cạn Chúa đã giao ước sắc cầu vồng trên tầng mây với gia đình ông Noe những con cháu của ông Noe không nghe và quyên đi sự giao ước đó. Xây tháp Baben chọc trời nên chúa phán có chi ta làm cho chúng nó mỗi người một thứ tiếng không ai hiểu ai bây giờ loài người tan lạc trên địa cầu. Ngày nay mới có 5 châu 4 biên,0,2022-12-23T13:12:42Z,Cfb0Q-XEzec
@SonLe-gw2zo,Nếu nói về Phật thì chỉ là người phàm xuất gia tu hành đắc đạo. Vậy thì Phật cũng là con người mà Chúa tạo dựng nên từ buổi sáng Thế sau khi chúa tạo dựng nên vũ trụ muôn loài vật chỗ sâu nước tu lại gọi là biển chỗ cao gọi là đất và Núi có cây đa để giữ đất và sau cùng. Chúa lấy bụi đất nặn nên hình người và đặc biệt là Chúa Hà hoi vào lỗ mũi con người trở nên có Linh hồn sống và được quản trị muôn loài vật tại sao đạo Phật những người tu hành lại câm sát Sinh không đúng vậy chúng ta hãy suy nghĩ cho kỹ.  Chúa là đấng sáng Thế. Còn phât là con của Chúa vậy thì ai lớn hơn ai,0,2022-12-23T13:03:44Z,Cfb0Q-XEzec
@SonLe-gw2zo,Thiên chúa phán.  Ke ngu dại nói trong lòng mình rằng chẳng có trời. Ke ngu dại nói như vậy thì trong lòng đầy tội lôi. Họ tu hành tôn thờ Phật. Làm việc thiện ăn chạy sam hôi.  Chúa phán ta là Đức chúa trời của các con tại sao các con không vâng lời ta và tôn thờ ta mà tôn thờ những hình tượng bằng gỗ bằng đá ta ghét những ai tôn thờ những hình tượng giới gốc cây to,0,2022-12-23T12:51:25Z,Cfb0Q-XEzec
@maynguyen8016,Cho con hoi su thay mot chien thay co biet to tien cua tich ca mo ni la ai khong ma dam xuc pham chua day,2,2022-12-20T13:57:28Z,Cfb0Q-XEzec
@huyenmonica5403,Cảm ơn Chúa vì Chúa luôn dạy chúng con biết Kính sợ Chúa và yêu thương người khác ngay cả khi người đó là kẻ thù mình. Nên chúng con hiểu rằng những lời nói thiếu khôn ngoan của Sư thầy này là do bị che mắt và thiếu trí hiểu về lẽ thật. Xin Chúa tha tội cho sư thầy vì sư thầy không biết việc mình làm và xin Ngài mở mắt tâm linh cho thầy để thầy cũng giống như chúng con biết kính sợ Chúa mà vâng giữ mọi điều răn Ngài. Amen🙏,2,2022-12-20T02:25:45Z,Cfb0Q-XEzec
@ThanhLongVlog_News,Tạ ơn Chúa.amen.,0,2022-12-20T06:29:03Z,Cfb0Q-XEzec
@nhonaytentaoo,Loại đội lốt thầy tu. Loại ma quỉ thứ này nhiều lắm.,0,2022-12-17T12:21:42Z,Cfb0Q-XEzec
@namvlog8707,"Tôi đã xem rất nhiều sư thầy phật giáo so sánh tin lành, công giáo, do thái giáo và đạo hồi, và cố tình hạ thấp các đạo khác để nâng cao đạo phật. Tôi cảm thấy sư thầy đó là một người đạo đức giả. Dù là sư thầy giảng dạy cho nhiều hiền triết nhưng lòng lại sân si, đố kỵ, và ganh ghét. Chứ không đúng một sư thầy phật giáo đi loan truyền yêu thương, từ bi, bát ái.",1,2022-11-18T10:35:43Z,Cfb0Q-XEzec
@ThanhLongVlog_News,Dạ sư này có lẽ chết xuống địa ngục  :(,0,2022-11-18T11:56:44Z,Cfb0Q-XEzec
@tudotaichinh711,Thiếu trí tuệ nên mới nói vậy,1,2022-11-12T15:25:24Z,Cfb0Q-XEzec
@lehoangbao2732,"Ông thầy sư có cái mỏ lõ, e là Giuse Lê Hoàng Bảo  e ko đồng ý với ý kiến của ông sư mỏ lõ này",0,2022-11-12T13:23:04Z,Cfb0Q-XEzec
@huunghile9040,Đúng là quỷ sa tan đang long hành khắp mọi nơi để tiêu diệt các vị lính mục và các con chiên của chúa xin chúa biến đổi lòng họ tạ ơn chúa A men,0,2022-10-05T13:36:11Z,Cfb0Q-XEzec
@jwodhwiwidbs6950,Theo y kiên riêng cua tôi thi đao hay tôn giao nao cung tôt cung hay hêt gi đao nao cung dai va khuyên chung ta lam tôt tranh dư hêt tôn giao k sai chi co ngươi theo tôn giao hiêu sai va lam sai ma thôi  tôi k theo tôn giao nao hêt nhưng chua hay phât tôi đêu tôn trong như nhau hêt,2,2022-10-03T12:20:11Z,Cfb0Q-XEzec
@ThanhLongVlog_News,"Người bình thương như quý vị còn hiểu điều đó, Vậy mà nhà sư kia con xúc phạm Giáo chủ của bên tôi. Đau lòng",0,2022-10-03T14:20:53Z,Cfb0Q-XEzec
