author,text,likeCount,publishedAt,video_id
@elainevan3484,"Chuyện này có sự thật , ba tạ ơn mắc quán áo tắm nằm phơi nắng ở bãi biển Hawaii nữa đó",0,2023-12-19T03:23:17Z,2QLgJblhYiE
@LienNguyen-lw5yi,Tq😊😊 TT 5,0,2023-12-19T06:50:34Z,2QLgJblhYiE
@nguyetnguyenkim3372,"Con nhỏ này sẽ thành con trùn, đế",0,2023-12-19T09:52:22Z,2QLgJblhYiE
@hailytranvan9834,​@gjjgfyiu5le5d4y3!!,0,2023-12-19T13:09:31Z,2QLgJblhYiE
@Hffhjhh,"Clip này là bọn ngoại đạo ngoại bang con chiên ngoan đạo từng làm hàng  100clip v u khống, tôi đề nghị pháp luật Ra tay trừng trị bọn này, bọn chúng ranh tị phật giáo và làm hàng trăm clip không riêng gì clip này, bà con hãy cảnh giác",0,2023-12-20T05:53:49Z,2QLgJblhYiE
@Hffhjhh,Bọn ngoại đạo và bọn con chiên làm hàng trăm clip để phá đạo Phật đó bạn​@trieule1114,0,2023-12-20T05:55:21Z,2QLgJblhYiE
@Thanhtri-0106,"😊 pp😊😊 of ​@gjjgfyiu5le5d4y3<a href=""https://www.youtube.com/watch?v=2QLgJblhYiE&amp;t=571"">9:31</a>",0,2024-01-02T07:44:27Z,2QLgJblhYiE
@huongthaivan5492,Moi truong nao cung co nguoi bai hoai .cung binh thuong thoi .The goi nhi nguwyen ma ban,0,2024-01-04T13:42:33Z,2QLgJblhYiE
@haiduy7627,Bài phân tích rất hay 🎉🎉❤❤,1,2024-01-14T12:05:10Z,2QLgJblhYiE
@TranTo-it9hy,​@trieule1114... Vay lam sao de chung toi biet duoc phat ngon cua ban noi o day la that???,1,2024-01-16T14:48:07Z,2QLgJblhYiE
@lenhat1953,Việc  của  Trung Quốc  nói  về  Việt  nam còn  có  ý  nghĩa  còn  trung quốc  kê  chả nó  làm gì  nói  cho tôn  nước  bot dư hơi,0,2024-03-18T02:21:27Z,2QLgJblhYiE
@ThaoNguyen-tb8js,😮😮🎉🎉😢😢1AAAAAAAaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,0,2024-03-21T14:02:38Z,2QLgJblhYiE
@minhtienhoang1697,ââ❤ââ😂❤❤😂❤❤❤❤❤❤​@gjjgfyiu5le5d4y3,0,2024-04-03T06:07:02Z,2QLgJblhYiE
@acuu9762,Uuuu😊lg9gjlEU0<br>Ưeau​@gjjgfyiu5le5d4y3,0,2024-04-18T06:19:20Z,2QLgJblhYiE
@tpmagic2k3,"chắc nhờ video này mà kênh của bn đã lên dc hơn 150k fl trong 5 tháng, quá khủng r, chúc mug bn nhé",0,2024-05-26T02:45:35Z,2QLgJblhYiE
@HienHanh-hc1ub,@gjjgfyiu5le5d4y3tu nói tu cười 1minh ah mày nghĩ nói thế là hay nhưng thật ra chẳng ra cái mẹ j.mày tu cười nhu mày bi thần kinh,0,2024-08-11T06:04:45Z,2QLgJblhYiE
@DailyLife99SingleMum,​@HungLuongViet-px4um Nam Mô A Di Đà Phật 🙏,0,2025-01-12T10:20:49Z,2QLgJblhYiE
@DailyLife99SingleMum,​@gjjgfyiu5le5d4y3Nam Mô A Di Đà Phật 🙏,0,2025-01-12T10:21:00Z,2QLgJblhYiE
@DailyLife99SingleMum,​@DuyveganNam Mô A Di Đà Phật 🙏,0,2025-01-12T10:21:19Z,2QLgJblhYiE
@DailyLife99SingleMum,​@nguyenlua350 Nam Mô A Di Đà Phật 🙏,0,2025-01-12T10:21:32Z,2QLgJblhYiE
@DailyLife99SingleMum,​@lylynguyen2997 Nam Mô A Di Đà Phật 🙏,0,2025-01-12T10:21:53Z,2QLgJblhYiE
@DailyLife99SingleMum,​@trieule1114Nam Mô A Di Đà Phật 🙏,0,2025-01-12T10:22:23Z,2QLgJblhYiE
@DailyLife99SingleMum,​@PhuongMai-jq3hbNam Mô A Di Đà Phật 🙏,0,2025-01-12T10:22:37Z,2QLgJblhYiE
@DailyLife99SingleMum,​@CanhCanh-et7tpNam Mô A Di Đà Phật 🙏,0,2025-01-12T10:22:55Z,2QLgJblhYiE
@DailyLife99SingleMum,​@CanhCanh-et7tpNam Mô A Di Đà Phật 🙏,0,2025-01-12T10:23:15Z,2QLgJblhYiE
@DailyLife99SingleMum,​@ThuHaNguyen-kd5ivNam Mô A Di Đà Phật 🙏,0,2025-01-12T10:23:34Z,2QLgJblhYiE
@LinhNguyen-k8e4m,Con sâu làm rầu nồi canh thôi😢,0,2025-11-08T09:43:50Z,2QLgJblhYiE
@cuocsongcantho9526,"Xồn làm: thu 6tr đô hk 1 năm, mà cái ks ngủ 40tr đô hk 1 đêm... 
Làm video mà nguuuuuu quá",0,2025-11-07T05:47:08Z,2QLgJblhYiE
@LongVũ-n5l,67,0,2025-11-05T08:47:47Z,2QLgJblhYiE
@aotientrang5251,"Tay rời gõ mõ , thì vào phòng mò dái đàn ông , địt nhau như gà",0,2025-11-02T02:42:12Z,2QLgJblhYiE
@ngoanthuy2311,"Tại sao tu rồi mà vẫn kết hôn,z mà cũng gọi là tu à",0,2025-11-01T13:11:27Z,2QLgJblhYiE
@HoàngDương-h9b7j,NAM MÔ A DI ĐÀ PHẬT 🙏🙏🙏,0,2025-10-26T06:23:56Z,2QLgJblhYiE
@hnank3301,"hồi tết mình có đi chùa và bốc xăm. Có 1 ông thầy sư ngồi bên cạnh đó và nói đưa 100k đây rồi thầy giải xăm cho con. Mình khá là thắc mắc tại sao nơi linh thiêng chùa chiềng như vậy mà lại hỏi đến tiền bạc chứ k phải là xem tuỳ tâm. Mình đưa 100k xong xem thì thấy ông này nói toàn mấy thứ chung chung không cụ thể. Kêu mình né ao hồ, đi xe cẩn thận rồi ăn uống đầy đủ. Vậy thôi mà mất 100k. Sau đó có vài người đến giải xăm, trên chiếc mâm đựng tiền mình đếm thấy ước lượng khoảng hơn 5tr đồng ở đấy. Mình thấy chùa hiện nay k còn như trước mà là nơi để kiếm tiền. Đây là góc nhìn cá nhân của mình",0,2025-10-18T04:23:42Z,2QLgJblhYiE
@LinhNguyen-bp6pw,Lúc thì đô hongkong lúc thì tệ lúc thì đài tệ 😂,0,2025-10-05T13:07:01Z,2QLgJblhYiE
@nghialam9610,Sáng tôi đi tu tối tôi đi club,0,2025-09-15T01:21:03Z,2QLgJblhYiE
@thienmaihuu3772,"Vn cũng thiếu gì ,luật phap cũng ko làm gì dc cũng lắm hoàn tục về o ẩn thôi",0,2025-09-06T11:16:20Z,2QLgJblhYiE
@TinLuu-v3b,Y PHÁP BẤT Y NHÂN,0,2025-08-26T08:55:27Z,2QLgJblhYiE
@Hoa3979,Ma tăng 😢😢😢,0,2025-08-10T10:35:41Z,2QLgJblhYiE
@khuynh1078,Nam mo a di da Phật,0,2025-08-09T22:45:06Z,2QLgJblhYiE
@myquan9972,"Giúp người già ko con cái vô gia cư, trẻ mồ côi còn tốt hơn, mình sẽ làm như vậy chứ giờ thật giả lẫn lộn đem vô chùa chả biết sử dụng có đúng mục đích ko",0,2025-08-09T04:01:46Z,2QLgJblhYiE
@dangbatong,"Ụa cuối cùng rồi mụ tà ni đó không bị xử gì hết?
Bên hồng kong không có khung lợi dụng uy tín chiếm đoạt tài sản hả 😮😮😮",0,2025-08-05T13:51:43Z,2QLgJblhYiE
@Binhanvuive,❤,0,2025-07-27T08:45:14Z,2QLgJblhYiE
@CuongTran-wl5vo,Thank you khanh ha so much ❤❤❤❤,0,2025-07-22T09:32:33Z,2QLgJblhYiE
@nhanhuynh5610,K có thầy trò nào mà trai gái mà cho tấm rửa hằng ngày thật rồi k nên tin bất cứ ai,0,2025-07-06T06:15:05Z,2QLgJblhYiE
@Dongchix-u2b,chịu sư rồi,0,2025-06-05T15:08:12Z,2QLgJblhYiE
@golferlongeptrai5448,"PHAI ,,TUI TU HANH KHONG LA THAT LONG TU ,,KE TU RAT IT ,,NHUNG BON GIA TU ,NHO TON GIAO BAN THANH MUA THAN ,,,MA HOA THAN MINH LUA DAO LONG TIN CUA GIAO DAN PHAT TU ,, HO TIN VAO KINH THANH ,,KINH PHAT SAO ? ,,,HO XEM DO LA SACH CHI HO HANH DONG CUOP TIEN VA CHOI BOI ,,,TOI XUA LA CON NHA DAO TIN LANH ,,TU KHI TIN LANH MOI DEN VN ,,ONG BA TOI DA THEO DAO ,,,KHI TOI LON LEN ,,TOI NHAN RA ,,QUA NHIEU KE DAO GIA ,,,DAO DU ,,DUNG DAO DE TRUC LOI CHO MINH ,,KINH THANH LA CUON SACH CHI HO HANH DONG TAN AC HON MUON THU ,,,TOI QUA KINH KHIEP ,VA KHONG CON DAM TIN VAO DAO TIN LANH NUA ,,VA HOAN TOAN KHONG NHIN VAO CAC TON GIAO KHAC ,,,QUA NHIEU TOI DO LA KE TU HANH ,, XAU XA HON MUON VAT ,,,BAN NIEM TIN ,,MOI TIEN HUONG THU ,, ,BUON THAN BAN THANH ,,,MA HOA THAN MINH ,,,AC HON QUY DU ,,,DAM ON NAT DUC ,,,THUA LOAI CAM THU ,!!",0,2025-03-29T19:52:04Z,2QLgJblhYiE
@heavenly.08,Pháp danh là Thích là cắn,0,2025-03-01T01:33:24Z,2QLgJblhYiE
@thetran150,❤️,0,2025-02-27T06:56:43Z,2QLgJblhYiE
@tynguyen-fp8xk,điển hình ở Việt Nam chắc có thầy ông nội nè 😂😂😂😂 không ai quên đâu,0,2025-02-21T23:36:18Z,2QLgJblhYiE
@ThangMinh-h8g,giờ HK tin lắm chỉ tin bản thân sống tốt HK sát sinh HK hại ai là đc  ...,0,2025-02-09T02:41:40Z,2QLgJblhYiE
@Nguoiaolam-v5j,"Không phải chùa Định Huy nhé, chữ Hán đề là Định Huệ mà",0,2025-02-08T03:46:29Z,2QLgJblhYiE
@petenguyen8455,"Chúa đã phán rằng, con người được Chúa tạo ra bằng bụi đất, nên chứa đầy chất bẩn và nhiễm đầy tội lỗi. Loài người đã bị định tội khi ông bà tổ tiên con người là bà ê va và ông a đam đã phạm tội. Con người kô thể tự mình tu hành để đạt được 'chính qủa, tức là tự cứu chính mình. Chỉ có tin vào Chúa Giê su đã gánh tội thay cho loài người mà chịu hy sinh và chết trên thập tự giá là Chúa cứu rỗi nên mới kô bị Đức Chúa trời phán xét sao khi lìa bỏ thế gian này.",0,2025-02-07T10:09:29Z,2QLgJblhYiE
@hoangvuNguyen-rw9ee,"Cái này là mụ quỷ phá nhà Phật chư sư bà gì, ở Việt Nam tôi có nghe nói về những ông bà sư trong chùa biến thái nhiều rồi, những người đó tu mà còn rất đam mê tiền tài vật chất, và còn hơn thua thấp cao về trình độ học vấn ,tu mà còn sang trọng quý phái hơn người ngoài đời, thật là thời bây giờ đạo đức xuống cấp nghiêm trọng",0,2025-02-01T14:57:40Z,2QLgJblhYiE
@tubitran9733,Đúng là ác quỷ đột lốt nhà sư để phá hoại Phật pháp !,0,2025-01-30T06:36:53Z,2QLgJblhYiE
@vanthuy-pe3il,Câu nói cuối cùng của trang rất chuẩn.. PHẬT NÓI ko sai.. thời mạn pháp..mà quỷ lộng hành 😢😢,0,2025-01-28T00:15:50Z,2QLgJblhYiE
@hieuhieu1989-k5n,Giống bà Hèn ở BD vậy,0,2025-01-27T07:52:14Z,2QLgJblhYiE
@ThủyPhạm-x9e4f,"Vô số các CON TU HÚ với danh nghĩa Phật Pháp chứ: miệng thèm thịt, háng ướt tình. Thời nay công đức gom góp vào cũng không dưới 50% là để có 1 số người mượn dáng áo nâu đi phè phỡn (nhảy đực cái, dái ướt khó kịp khô)..",0,2025-01-26T14:23:29Z,2QLgJblhYiE
@nguyenminh-2208DM,Năm 2003 ở phủ Lý . có một quán karaoke .tầng 3 là nơi dành cho các anh su trọc đầu đội nón sơn vv đến và có các em chân dài phụ việc từ a_z,0,2025-01-26T02:19:27Z,2QLgJblhYiE
@Chucle47,"Trước mình giao hàng ở chùa mà ô trụ trì chùa giàu quá xá. Dùng iphone 15 pro max, có ô tô riêng mà tài khoản không dưới một tỉ.",0,2025-01-25T20:36:53Z,2QLgJblhYiE
@Rosaphan-q2e,"Sư gì mà ngựa ngựa qua trời à ., ma này lấy chơi toàn thầy chùa, còn trinh nữ quần què gì 😂😂😂😂. Đã tu còn tham còn dâm đãng",0,2025-01-22T17:31:33Z,2QLgJblhYiE
@hananguyen4578,Như kiểu trên phim k học hành k gì hết lên làm dc trụ trì.giờ sư còn phải học nhiều hơn cả đại học,0,2025-01-22T11:01:13Z,2QLgJblhYiE
@MiLarsh,Sư ông kêu nữ đệ tử duy nhất tắm rửa cho thì cũng khét đấy 😂,0,2025-01-21T00:21:55Z,2QLgJblhYiE
@DailyLife99SingleMum,Nam Mô A Di Đà Phật 🙏,0,2025-01-12T10:20:18Z,2QLgJblhYiE
@NguyễnHoa-s1i,"Tăng và Ni lại ở chung trong 1 chùa , Ni tắm rửa xoa bóp, khoác tay Tăng 😂😅 ai? Sư nào để sự việc này diễn ra 😂",0,2025-01-10T01:37:26Z,2QLgJblhYiE
@snewstv2,hay,0,2025-01-09T12:42:05Z,2QLgJblhYiE
@Kimbum1988,Thích chân Quang là 1 dien hình,0,2025-01-08T16:36:45Z,2QLgJblhYiE
@ToanNguyen-jv9sn,Nói đến nhiều sư tệ nạn mong pgvn thu dọn cho sạch của các vị sư nầy đi ạ nên đức phật đã phái sử giả mimh tuệ tái thể để phật giáo việt nam từ những thầy chùa đôi lốt nhà sư thật quá buồn cjo pgvn a di đà phật,0,2025-01-07T06:50:06Z,2QLgJblhYiE
@ThịhạnhdungTrần,"Ở chùa Thiên Quang,, Bình Dương, tôi từng ở, cũng thấy nhiều trường hợp giống bà này mà chưa bị phanh phui ra thôi.",0,2024-12-29T05:21:17Z,2QLgJblhYiE
@ThịhạnhdungTrần,"Tôi từng ở chùa Thiên Quang, tỉnh Bình Dương. Nội bộ trong chùa rất lục đục, a la hét la làng với nhau. Đủ thứ thích, xài sang vô tội vạ. Mê tín thờ thần đủ kiểu. Dắt mũi được nhiều Phật tử u mê ham thích cúng dường. Bên ngoài hiện tướng giả thiền, ma giả Phật. Tôi mất lòng tin vào thực trạng GHPG hiện nay.",0,2024-12-29T05:19:12Z,2QLgJblhYiE
@kui4094,Làm thầy chùa vua mọi nghề,0,2024-12-04T02:42:50Z,2QLgJblhYiE
@HOALÊ-z2e,ghê tởm. mà sao xuất gia để làm trụ trì lại dễ vậy hả?,0,2024-11-30T07:47:28Z,2QLgJblhYiE
@LinhNguyen-wq7sz,Tu mà chịu đầu tư đồ lót dữ he....😂😂😂😂,0,2024-11-29T14:30:50Z,2QLgJblhYiE
@thachplayer5837,"Quỷ trà trộn vào chùa để phá đấy. Thành phần này thời nay rất nhiều.
Nam Mô A Di Đà Phật.",0,2024-11-29T07:53:01Z,2QLgJblhYiE
@EmotetrongavadeCáchlàm,Bọn tq mà,0,2024-11-28T02:48:37Z,2QLgJblhYiE
@haovo2868,thời đại này nên cho rằng làm thầy sư hay đại loại thế là một loại nghề nghiệp và bớt cuồng tín lại thì hơn,0,2024-11-27T15:15:12Z,2QLgJblhYiE
@QuanglưuVõ,Tu đạy,0,2024-11-19T00:38:00Z,2QLgJblhYiE
@datpham9526,"Phật trong tâm, k tin bố con th đ nào cả, mới thấy có th mặc áo sư đi oto độ inh đường, một lũ mắt dạy",0,2024-11-12T16:47:54Z,2QLgJblhYiE
@LanHa-nc6wo,Dân ngu như bò đi nuôi những con 🐕 cái mang danh bọn ni cô 😂,0,2024-11-12T04:54:04Z,2QLgJblhYiE
@BangNguyen-rx4nd,Còn vướng hồng trần mà đi tu hành,0,2024-11-12T03:57:19Z,2QLgJblhYiE
@VangRadio,làm ơn đọc Đức Phật Thích Ca Mâu Ni. đừng đọc rút gọn thô tục thế,0,2024-11-11T11:48:10Z,2QLgJblhYiE
@DailyLife99SingleMum,Nam Mô A Di Đà Phật,0,2024-11-09T12:23:11Z,2QLgJblhYiE
@OhtaniRealTime,chính những kẽ hở luật pháp tạo điều kiện tạo tham nhũng lộng hành mà,0,2024-11-08T05:42:49Z,2QLgJblhYiE
@duypham2956,"1 số chức sắc PG lấy Ma mị mê tín - nhân quả , để kêu gọi cúng dường , đáp ứng cs xa hoa - kiếm tiền từ cúng dường quá nhiều - quá dễ - nên nam thanh nữ tú đổ xô đi tu 😂😂😂😂",0,2024-11-04T05:03:31Z,2QLgJblhYiE
@phanthanhdung1371,0:54,0,2024-10-26T06:03:05Z,2QLgJblhYiE
@Nhd-Mindo,Tôi chẳng tin vào cái mấy cái thế lực này nhiều. Chẳng khác gì cái công cụ thâu tóm nắm quyền điều khiển khai thác tài nguyên cho dễ,0,2024-10-20T03:43:35Z,2QLgJblhYiE
@tinnguyen968,"mình thấy bình thường tại lúc trước mình làm sư trụ trì cũng ăn 90% tiền công đức sướng vl



















xạo đó mấy t lol",0,2024-10-17T07:00:06Z,2QLgJblhYiE
@ヌル-101,Việt Nam có thầy chùa ăn thịt chó ở Trung Quốc thì có thầy chùa lên bar... Thế giới này loạn rồi😢,0,2024-10-06T10:40:48Z,2QLgJblhYiE
@XuânPhùng-r5x,❤❤,0,2024-10-02T05:42:56Z,2QLgJblhYiE
@NgocQuang-tx7rt,Em từng là chú tiểu nè.ko ngờ lại có chuyện này😢😢😢,0,2024-09-28T08:36:59Z,2QLgJblhYiE
@HuyNguyễnTiến-q2z,Thật buồn khi xem video này…1 chút là do vị sư giả này còn phần lớn là do người vk (cũ) của t suốt ngày chùa chiền trong khi t cảm nhận được 1 điều rõ ràng là cô ấy k thực sự hiểu về tu hành mà chỉ lấy điều đó ra làm sự che chắn cho mình…đáng buồn!!! 😢,0,2024-09-20T16:58:14Z,2QLgJblhYiE
@ngocsuongnguyen9479,Thanh Hải vô thựợng sư còn hơn vậy nứa.,0,2024-09-18T19:26:23Z,2QLgJblhYiE
@PhuongThaoTrinh-dt98pt2k6,hay quá ạ,0,2024-09-17T11:07:20Z,2QLgJblhYiE
@ThượcNguyễnvăn-h8c,Cứ cúng tiền dâng của tín đồ cứ tiêu thoải mái,0,2024-09-15T03:11:03Z,2QLgJblhYiE
@thucngothi7673,quỷ chùa,0,2024-09-12T07:05:53Z,2QLgJblhYiE
@khangminh4311,Nam mo a di da phat sao nghe ma khung khiep cho nhung nguoi muon ao nha chua lam chuyen bat chinh bat luon mo phat,0,2024-09-09T04:26:06Z,2QLgJblhYiE
@HaH-v5s,Xl cả đại gia đình ....với tư cách như thế này thì mn nhận xét còn mụ này ntn ...sư sãi thầy bà gì ...bỉ ổi bản thỉu nhơ nhuốc bẩn thỉu và nhục nhã nhất ...,0,2024-09-05T17:26:13Z,2QLgJblhYiE
@Dinhdinh_442,mấy thằng ở vn thế nào cũng có ngày này,0,2024-08-30T06:51:16Z,2QLgJblhYiE
@MinhNguyen-cg5ny,Chùa này bên TQ nhé,0,2024-08-28T23:48:28Z,2QLgJblhYiE
@nhiduong8682,"Mình k lên án tôn giáo, nhưg quả thật quá nhiều n tu hành ở VN tâm k sáng, chính mình chứng kiến thầy tu nhà chùa và Cha giáo sứ nhà thờ Thiên Chúa Giáo chỗ mình họ đi xe sang hơn tỷ, thay xe liên tục, đi cúng có giá sẵn, từ vài triệu đến vài chục triệu, nhà Cha sứ ở quê thì xây to lắm, cha cầm hết quỹ của nhà thờ và đủ các loại tiền thu khác, làm quan còn có pháp luật theo dõi, còn buôn thần bán thánh là tiền tự cúng mà, ai quản. Thiết nghĩ n đi tu biến chất nhiều quá! Mất lòng tin thực sự! Nên cứ sống tốt, là n tử tế là dc! Còn nay đi cúng, mai đi lễ, ngày đi nhà thờ 3 lần mà sống sân si, tham làm, ích kỷ thì cũng bỏ đi thôi.",0,2024-08-26T11:48:48Z,2QLgJblhYiE
@nhiduong8682,"À cha sứ chỗ mình còn lái xe sang, hàng tuần mặc quần đùi bó sát đi tập gym, uống r như sáo tắm, uống say còn hét to chấp cả làng chúng mày...(Đấy là ngồi uống ở nhà giáo dân đấy); dân nghèo thả giỏ (tiền hoa, nến trong nhà thờ) ít tiền thì nói thẳng trong giảng lễ là thả giỏ k bằng cả gói mỳ tôm; đợt dịch trẻ con đi lễ đeo khẩu trang thì xuống giật phăng ra, quát nạt, đợt bắt các ông già sơ vin, cha bảo k có dây lưng thì lấy dây chuối mà buộc, còn hay đi cắt tóc gội đầu quán các e trẻ đẹp, nhận giáo dân làm con nuôi, kiểu nuôi để thịt ấy... Nhiều chuyện lắm các bạn ạ. Những n đó đã làm sai nghề rồi! 😢",0,2024-08-26T11:56:01Z,2QLgJblhYiE
@QuocNhatVo,Cái này giống với thích chân quang của vn😂😂,0,2024-08-25T13:51:38Z,2QLgJblhYiE
@changngoc4855,Toàn Ma Tăng quỷ quái,0,2024-08-24T07:52:36Z,2QLgJblhYiE
@chauvan3950,Phật tử hãy cảnh giác với các thầy tu các chùa hiện nay.,0,2024-08-18T11:04:38Z,2QLgJblhYiE
@ausiet8828,Thích chí quang cháu của thích chân quang,0,2024-08-16T02:58:42Z,2QLgJblhYiE
@vonhan3832,"Kệ mẹ họ, họ có lên bàn thờ bà cố tổ mày họ ỉa đâu mà mày sủa to thế",0,2024-08-15T14:06:48Z,2QLgJblhYiE
@ThanhSonHo-sk6wu,"Đi tu mặc áo cà sa chứ ở trong lớp áo vẫn là xương là thịt mà, hiểu rồi nói mãi,",0,2024-08-11T15:08:07Z,2QLgJblhYiE
@SonNguyen-nw3cf,"nếu mọi người tin phật giáo hãy tới những ngôi chùa nam tông. ở đó mọi người sẽ thực sự thấy trong lòng an nhiên bởi vì cảnh chùa thanh tịnh cổ kính ,tôn nghiêm không có sự lộng lẫy xa hoa như 1 số chùa bắc tông kêu gọi cúng dường.",0,2024-08-11T13:58:28Z,2QLgJblhYiE
@HienHanh-hc1ub,Dcm nó mà mê tín rồi thầy noi 1 nó làm 10 bố mẹ lúc đó làm cái mẹ j.,0,2024-08-11T06:06:17Z,2QLgJblhYiE
@HienHanh-hc1ub,Điên mà cho nhà chùa tao thừa tiền cho k cho n thì it chó thi nhiều sư thật thi k sao sư chó thi nhiều,0,2024-08-11T06:03:43Z,2QLgJblhYiE
@quanphamanh3472,"Ở ta , nước nhỏ còn đầy, thì TQ to thế, nhằm nhò chi",0,2024-08-09T09:05:57Z,2QLgJblhYiE
@baleviet7397,Bọn đầu trọc ở đâu cũng là ăn bám xã hội và lười lao động mà...,0,2024-08-07T04:13:25Z,2QLgJblhYiE
@Chedauden0198,"Mẹ tôi là người sùng đạo phật,nên tôi ko muốn cho bà coi đc video này😢😢😢",0,2024-08-05T09:25:55Z,2QLgJblhYiE
@AD-ne6he,Phật thích car money,0,2024-07-31T10:29:02Z,2QLgJblhYiE
@PhuongThiBichPhuong,💞🌷💞🌷💞❤️💞,1,2024-07-28T05:49:04Z,2QLgJblhYiE
@HieuTran-xn9wm,Mình ko có đạo ko theo đạo nào mình thấy đạo là ở trong tâm mỗi ngừoi sống có tâm luong thiện là ok rồi ko nhất thiết phải mỗi ngày đọc kinh,0,2024-07-24T08:03:37Z,2QLgJblhYiE
@nhuhien3101,Nam mô a Di Đà Phật kinh tởm quá Nam mô a Di Đà Phật,0,2024-07-21T13:32:20Z,2QLgJblhYiE
@haihoangvan1778,Dâm dục ái ố,0,2024-07-21T06:35:32Z,2QLgJblhYiE
@LinhHong-g5p,Z là đưc Phật đã biết trước  hèn chi cô thời gian trung quốc  đạp phá hét chùa chiền  toàn là quỷ đội lốt người,0,2024-07-19T10:07:08Z,2QLgJblhYiE
@MinhLe-38-u6o,"Nếu bà ta không phải là nhà sư, không dùng tiền công đức thì có thích ăn chơi cũng là chuyện bình thường thôi!❤",1,2024-07-18T04:09:27Z,2QLgJblhYiE
@MỹTrangDươngThị,Mấy thằng xàm tu lu bu đưa về quân khu chùa am rực rỡ chớ làm ấy là danh lợi dịch thầm thế gian,0,2024-07-17T14:08:29Z,2QLgJblhYiE
