"avatarThumbnail","cid","createTime","createTimeISO","detailedMentions/0/nickName","detailedMentions/0/profileUrl","detailedMentions/0/secUid","detailedMentions/0/userId","detailedMentions/1/nickName","detailedMentions/1/profileUrl","detailedMentions/1/secUid","detailedMentions/1/userId","detailedMentions/2/nickName","detailedMentions/2/profileUrl","detailedMentions/2/secUid","detailedMentions/2/userId","detailedMentions/3/nickName","detailedMentions/3/profileUrl","detailedMentions/3/secUid","detailedMentions/3/userId","detailedMentions/4/nickName","detailedMentions/4/profileUrl","detailedMentions/4/secUid","detailedMentions/4/userId","diggCount","input","likedByAuthor","mentions/0","mentions/1","mentions/2","mentions/3","mentions/4","pinnedByAuthor","repliesToId","replyCommentTotal","submittedVideoUrl","text","uid","uniqueId","videoWebUrl"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/03fef11c21ee87358e014369327cf8f3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=36fb238f&x-expires=1762754400&x-signature=MLb6jCJ713npywCtuRhL04DRuSQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7394701068199871250","1721713023","2024-07-23T05:37:03.000Z",,,,,,,,,,,,,,,,,,,,,"18","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650?q=huy%20ma&t=1762337639196","false",,,,,,"false",,"3","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650?q=huy%20ma&t=1762337639196","NAM MÔ A ĐÀ PHẬT 🙏🙏🙏 MONG anh sớm kết duyên phật pháp tu tập để bớt đau khổ","6891125162021897217","ommanipadmehum555","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3310d3adbe824857013830e84db17278~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c2815972&x-expires=1762754400&x-signature=9AV8a%2BYo237EHSAdbmblsrulI3k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7394518615753573121","1721670549","2024-07-22T17:49:09.000Z",,,,,,,,,,,,,,,,,,,,,"9","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650?q=huy%20ma&t=1762337639196","false",,,,,,"false",,"1","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650?q=huy%20ma&t=1762337639196","làm tâm lý cho ổng đi, chứ giờ có thuốc rồi, k dứt được thôi những vẫn khỏe mạnh bình thường","6757751050742809602","lyphong01","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ea265214d88889852af1ef9879e3a217~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c5f65320&x-expires=1762754400&x-signature=6ZY1EwUlL61N%2BQaveURGFpKdnb4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7394480464151757575","1721661657","2024-07-22T15:20:57.000Z",,,,,,,,,,,,,,,,,,,,,"37","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650?q=huy%20ma&t=1762337639196","false",,,,,,"false",,"4","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650?q=huy%20ma&t=1762337639196","Bạn vẫn may mắn hơn bệnh nhân ung thư, mạnh mẽ và lạc quan lên .","6801345552102851585","bbbb312bbbb","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/af1212d51fc914dea6af5b3941b64b5a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=540dd0c8&x-expires=1762754400&x-signature=6%2FQ2elWZ8BPw%2BygdVencTrll9cM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7394500754930778887","1721666377","2024-07-22T16:39:37.000Z",,,,,,,,,,,,,,,,,,,,,"153","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650?q=huy%20ma&t=1762337639196","false",,,,,,"false",,"25","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650?q=huy%20ma&t=1762337639196","Căn bệnh này ác ghê nhiều khi vô tình bị !","7075250272969278466","userrg1pgno1i7","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-aiso/331ba4a2d3fda3f90d219a5ed837a935~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fff3e8e9&x-expires=1762754400&x-signature=zWUWkQnzq4pSmFoMDNvu5OTbeiA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7394521598826677010","1721671238","2024-07-22T18:00:38.000Z",,,,,,,,,,,,,,,,,,,,,"10","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650?q=huy%20ma&t=1762337639196","false",,,,,,"false",,"3","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650?q=huy%20ma&t=1762337639196","Bị H hình như chỉ uống thuốc để virus có ko phát triển mạnh gây ảnh hưởng đến sức đề kháng. còn hết hoàn toàn hiện tại nghe nói thôi chứ vẫn khó 🥺","6852229673142764546","tuyen.nghi06100","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/eb3b090485932fce4fecad5e48a934b1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3b1b4417&x-expires=1762754400&x-signature=%2FBUu1AZ2Tdcu3zqlumOcV7Qlz%2F0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7394525348267131655","1721672112","2024-07-22T18:15:12.000Z",,,,,,,,,,,,,,,,,,,,,"63","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650?q=huy%20ma&t=1762337639196","false",,,,,,"false",,"19","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650?q=huy%20ma&t=1762337639196","bà kế nhà t vck bị lúc t học lớp 2 nay t 25t bả vẫn khoẻ mạnh bth mỗi tội tháng nào cũng xún huyện để lấy thuốc uống","7342347050259366913","didi1505","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/196821f96620fe7a7e5800174266a6db~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=865b8477&x-expires=1762754400&x-signature=yJF3UxGLiDImPlpgOQXKKj31SrY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7394625134957085457","1721695370","2024-07-23T00:42:50.000Z",,,,,,,,,,,,,,,,,,,,,"5","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650?q=huy%20ma&t=1762337639196","false",,,,,,"false",,"1","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650?q=huy%20ma&t=1762337639196","Ai chẳng có sai lầm mà toxic vậy.
cái đáng nói là bị phân biệt đối xử.","7172858138662994970","nghdatt18","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/7188795893586821146~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3d022b3e&x-expires=1762754400&x-signature=Zbvd5D0feLdZoR38EYcig58Nh4k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7394633301900411666","1721697247","2024-07-23T01:14:07.000Z",,,,,,,,,,,,,,,,,,,,,"8","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650?q=huy%20ma&t=1762337639196","false",,,,,,"false",,"1","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650?q=huy%20ma&t=1762337639196","Cái tên nó luôn gắn vào đời người, mà đặt tên không suy nghĩ thì chịu.","7188795326681596929","user272072161","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650"
"https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1892d5aa&x-expires=1762754400&x-signature=ZOucQ%2BCBWfUSmWHOVDh6UyxuV9I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7394525118850433793","1721672067","2024-07-22T18:14:27.000Z",,,,,,,,,,,,,,,,,,,,,"5","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650?q=huy%20ma&t=1762337639196","false",,,,,,"false",,"0","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650?q=huy%20ma&t=1762337639196","thật sự thấu hiểu nỗi đau người bị bệnh cố gắng lên bạn ơi","7292482990851507202","phanhuunghi5","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/cc3f7d0f19973dd1aa128458ad0c83ee~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=956f217a&x-expires=1762754400&x-signature=gOtKmJu%2B7%2F5Qj8%2FafZjVA8sq%2Fhc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7394485030024381201","1721662731","2024-07-22T15:38:51.000Z",,,,,,,,,,,,,,,,,,,,,"5","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650?q=huy%20ma&t=1762337639196","false",,,,,,"false",,"2","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650?q=huy%20ma&t=1762337639196","sao mà ng ta biet ảnh bị bệnh ta. nếu giấu lun thì đâu ai biet 😳","6966119984800662529","dangnguyen9325","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/77244880c3926702b4f88549da0f9969~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b10276ac&x-expires=1762754400&x-signature=rjLUsIu6jhHuSZBadi5mIl%2FfF50%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7394467620006183681","1721658682","2024-07-22T14:31:22.000Z",,,,,,,,,,,,,,,,,,,,,"66","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650?q=huy%20ma&t=1762337639196","false",,,,,,"false",,"0","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650?q=huy%20ma&t=1762337639196","nick tik tok a ấy là gì ạ","7197390172945318938","songnhucut55","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3c79570f3cf35746c538ce6d03ba0365~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5ec273fa&x-expires=1762754400&x-signature=kkR%2Bxre7xhnUr14rK62TdwD%2FLNo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7394500273450812167","1721666270","2024-07-22T16:37:50.000Z",,,,,,,,,,,,,,,,,,,,,"6","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650?q=huy%20ma&t=1762337639196","false",,,,,,"false",,"0","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650?q=huy%20ma&t=1762337639196","hồi xưa mê ôgn này, tính cách dễ thương","6978104013079544834","weltjoycestories","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650"
"https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/e7d91d87c6c487ae17443af6a9ac6a78~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d4ad0de9&x-expires=1762754400&x-signature=gYvqtZOuaPwTOnPZBUSvDJoNzfs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7394477941817623304","1721661065","2024-07-22T15:11:05.000Z",,,,,,,,,,,,,,,,,,,,,"5","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650?q=huy%20ma&t=1762337639196","false",,,,,,"false",,"3","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650?q=huy%20ma&t=1762337639196","Sao tui ko bik ảnh nhĩ","7152570101392065563","darius_x88","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/977f5643dd8db4edf6babf4d55337f76~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=03584bac&x-expires=1762754400&x-signature=b966obwO4V0iYAqlc3bbyT7d3R0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7395480307078136597","1721894457","2024-07-25T08:00:57.000Z",,,,,,,,,,,,,,,,,,,,,"18","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650?q=huy%20ma&t=1762337639196","false",,,,,,"false",,"10","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650?q=huy%20ma&t=1762337639196","thế huy ma bị bệnh thế kỉ là bệnh j v mng","7390774243573924881","nthhung209","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/49484c03086cb603feb0c73d8ce33d01~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3ba8d611&x-expires=1762754400&x-signature=KlJtA3Osiye3WWizAj3%2BhacUhsA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7394709092889051905","1721714897","2024-07-23T06:08:17.000Z",,,,,,,,,,,,,,,,,,,,,"12","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650?q=huy%20ma&t=1762337639196","false",,,,,,"false",,"0","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650?q=huy%20ma&t=1762337639196","ko biết huy ma là ai nha .😂😂","6866775050592289793","duypro340","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7331167749055447042~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fb28bd60&x-expires=1762754400&x-signature=IgYmZwuZEjRc1hC3uHq2iTXp%2B5s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7394504749305545473","1721667326","2024-07-22T16:55:26.000Z",,,,,,,,,,,,,,,,,,,,,"35","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650?q=huy%20ma&t=1762337639196","false",,,,,,"false",,"5","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650?q=huy%20ma&t=1762337639196","Lên iu từ bé hoặc phở boà của ổng coi mà sợ lun. K đc bt","6645949510328369154","everyphuyen","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/bec5873a7300306fc135e1201d2d12b3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=143fcc07&x-expires=1762754400&x-signature=YrvwoMaIzuUP2qCjwQCoyXUZVl0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7397822614784459527","1722439804","2024-07-31T15:30:04.000Z",,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650?q=huy%20ma&t=1762337639196","false",,,,,,"false",,"1","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650?q=huy%20ma&t=1762337639196","coi vid ổng ở đâu v 💔","7393647800464245767","ng_ngbtrang","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/2e74f991f3d82d3852e0e2fdc4785d50~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=553114bb&x-expires=1762754400&x-signature=EyTtOxzcWbAbLwvHE%2Fm5jFB9IPY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7397816698553811728","1722438425","2024-07-31T15:07:05.000Z",,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650?q=huy%20ma&t=1762337639196","false",,,,,,"false",,"1","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650?q=huy%20ma&t=1762337639196","ơ trùng tên","7232855198250861570","12doideplataolay","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7bb2be6aefa00307d64fe7b7f763ae28~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bfb16b8a&x-expires=1762754400&x-signature=MILDXKpSGGgXHFb7URv%2BnYyBjBw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7404116493251085063","1723905213","2024-08-17T14:33:33.000Z",,,,,,,,,,,,,,,,,,,,,"1","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650?q=huy%20ma&t=1762337639196","false",,,,,,"false",,"0","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650?q=huy%20ma&t=1762337639196","thấy tội","7305001285287609346","raymond1802","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/68447b7667ef5c3e4c962a47d7c889ed~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5a2085e2&x-expires=1762754400&x-signature=J%2FOzLDSoVCbY%2BxaBy7P0llb3Rmw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7395553822792483602","1721911564","2024-07-25T12:46:04.000Z",,,,,,,,,,,,,,,,,,,,,"1","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650?q=huy%20ma&t=1762337639196","false",,,,,,"false",,"0","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650?q=huy%20ma&t=1762337639196","nghe đến Lê Đức Huy t nghĩ đến Lee Do Huyn:))","7163216221235758107","_kl.12_","https://www.tiktok.com/@odaycosaobymznews/video/7394450152624229650"
