"avatarThumbnail","cid","createTime","createTimeISO","detailedMentions/0/nickName","detailedMentions/0/profileUrl","detailedMentions/0/secUid","detailedMentions/0/userId","detailedMentions/1/nickName","detailedMentions/1/profileUrl","detailedMentions/1/secUid","detailedMentions/1/userId","diggCount","input","likedByAuthor","mentions/0","mentions/1","pinnedByAuthor","repliesToId","replyCommentTotal","submittedVideoUrl","text","uid","uniqueId","videoWebUrl"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/197dd3fd25566ccc1c80e696a4c4ead5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5083b877&x-expires=1762239600&x-signature=2COu8Ra%2Bt6ssUAdHVgwQSXbU9ts%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7406189292329124626","1724387825","2024-08-23T04:37:05.000Z",,,,,,,,,"4","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","true",,,"false",,"0","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","Em Nghe ba em kể là do thời đó đói quá ăn cơm với nước mắm k có cá có thịt ăn nên phải đục ra con cá để quyẹt nước mắm ăn đỡ dk ạ","6986198663517340674","tgy2104","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b5b93816945a0d8abfd755a839c51e96~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=460ba96d&x-expires=1762239600&x-signature=hZEmIci%2FTCK5Zzq4ujFLl5JmVHo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7409990776166138645","1725272927","2024-09-02T10:28:47.000Z",,,,,,,,,"2","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","true",,,"false",,"0","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","ngày xưa ko có thịt mà ăn lấy con cá gỗ vừa nhìn vừa ăn cơm cho ngon","7226608646641943557","ponyokiut3","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/df1af9a0c36f8854ea964955319b2c0c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=702fb074&x-expires=1762239600&x-signature=SSnFKSLR3U1V8LH%2FawdlA2WjsYs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7406127553315160850","1724373457","2024-08-23T00:37:37.000Z",,,,,,,,,"2","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","true",,,"false",,"0","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","nam bắc là 1 nhà 🫸🫸🫸🫸🫸🫸🫸🫸🫸🫸🫸🫸🫸🫸🫸🫸🫸🫸🫸🫸🫸🫸🫸🫸🫸🫸🫸🫸🫸🫸🫸🫸🫸🫸🫸🫸🫸🫸🫸 PBVM","7386292167075447824","treemphiphai","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/444d7e19be836bc5d55fa40558085836~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2bbbfeb4&x-expires=1762239600&x-signature=GHSomyhL4XBB2hos1%2FUqR4QsPIU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7406011085034455826","1724346332","2024-08-22T17:05:32.000Z",,,,,,,,,"2","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","true",,,"false",,"0","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","tui ở miền trung phú yên vẫn ăn cá rô bth","6860073592274125825","nguyenphihungggg","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e10b30903d8df536ffe9c2b628e69309~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b227205d&x-expires=1762239600&x-signature=lpP7eyaihDBHlCAGmftL0tNGRIU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7406191627397874448","1724388368","2024-08-23T04:46:08.000Z",,,,,,,,,"1","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","true",,,"false",,"0","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","mấy bn khát nước nên v á","6794381980001895426","kudo_skibidi09","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/34d32bee59c1c9cf25c3fc37a531bb4d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=137d403e&x-expires=1762239600&x-signature=hXSEOJOrFhgTH%2FYdpDxx4H%2BEXMA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7406129577041085201","1724373931","2024-08-23T00:45:31.000Z",,,,,,,,,"1","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","true",,,"false",,"0","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","chả ái quan tâm cmt, mấy cái cmt bởi vì tụi nó có giám ra đường nói câu đó","7064163672649843713","scarlet_love_loli","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/da464ca5e0c98be92dead4db6cb00113~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=53b41099&x-expires=1762239600&x-signature=RMw89A7wnWitLn48NJHF07bkfoo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7406146625238663944","1724377893","2024-08-23T01:51:33.000Z",,,,,,,,,"1","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","true",,,"false",,"0","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","bắc trung nam là một nhà 👍👍👍","7370332861952607248","onetwothree888814","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b8f36a1c0d516ba09de7ca717fad36c6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b50ea59d&x-expires=1762239600&x-signature=lwNtE0lNfkVMDNd0Beb%2FoV39xfw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7406108612974838546","1724369050","2024-08-22T23:24:10.000Z",,,,,,,,,"1","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","true",,,"false",,"0","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","vì chúng nó cs đâu nên cay","7294874026136060933","animationbladebal","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/24ee1d439370e81e27ab337671ecd9a2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b39b539a&x-expires=1762239600&x-signature=J50GKfJvR02pAFcCflLSvJJjL%2FA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7406008264452686610","1724345674","2024-08-22T16:54:34.000Z",,,,,,,,,"1","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","true",,,"false",,"0","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","cá rô nướng cực ngon 😋","7399943746966078482","dieuthien974","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/98869a6f60b23c3dc164e3233962c30e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5bb275e4&x-expires=1762239600&x-signature=qNJeHrcDodGPcUTmhK1seJcNm2I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7406279171120857876","1724408750","2024-08-23T10:25:50.000Z",,,,,,,,,"1","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","true",,,"false",,"0","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","Mỹ cũng ăn cá rô đấy thôi 😂","7238468908578735105","thanhviethoibichat","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/21637b0bb82d0e7405f10b1bc7451b33~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6e5e1965&x-expires=1762239600&x-signature=xhFR%2BXfTqYXsaBIXQI5ntEhepPs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7406111472017802005","1724369718","2024-08-22T23:35:18.000Z",,,,,,,,,"1","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","true",,,"false",,"0","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","Đây là rô muôi nhé rô đồng nhỏ hơn và ăn đậm thịt hơn 😂😂","6782519210884449281","vie_t99","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/fe9f0fb222cd91ac1d5c90bcf67684cd~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2858e941&x-expires=1762239600&x-signature=ObZfkNmO9N22gYwrJz9ADSBbuEY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7406216495246574353","1724394160","2024-08-23T06:22:40.000Z",,,,,,,,,"1","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","true",,,"false",,"0","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","ở đây mà bác có cá rô to quá z em lần đầu mới thấy nuôi hay bắt tự nhiên vậy bác","7340151268193453061","._.verylazy","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9a5fbcf24763f6d172466ed58b199740~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=75d1e88f&x-expires=1762239600&x-signature=sp4y6%2BGOJ%2BorsKuKnZ5tMcTcF94%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7405986054333350672","1724340505","2024-08-22T15:28:25.000Z",,,,,,,,,"1","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","true",,,"false",,"0","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","tự cái j nói thế k cay ý","7031525966598079493","nhat.27072009","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/03f2d61ecc0d9e4d8be5b850010439c1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bb520e37&x-expires=1762239600&x-signature=tn5uqP5fPNN%2FcTjnFP4M57wtX%2Fo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7421965577101640455","1728061027","2024-10-04T16:57:07.000Z",,,,,,,,,"2","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,,"false",,"1","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","t giám cá là dân 3 miền đều ăn cá rô ít nhất 1-2 lần trong đời rồi","7074050924540675098","dinhviethoang_cubin","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/29d3153170983082575efb16d9581e3d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=092b3a22&x-expires=1762239600&x-signature=HFSKKxcOYUw96wo3oOYcJgCIRB4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7406278840542118663","1724408672","2024-08-23T10:24:32.000Z",,,,,,,,,"1","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","true",,,"false",,"0","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","cá rô kho lạc tuyệt vời🤤","7333079722837099525","bo.nguyn5368","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f832f9013eb53c134ddb465e6807e42f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=629510d2&x-expires=1762239600&x-signature=5aB39vBEgRU1YOUDZdYSEyKBGMw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7407404503672963856","1724670765","2024-08-26T11:12:45.000Z",,,,,,,,,"1","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","true",,,"false",,"0","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","đây là cá rô đồng mà","7153871066157974534","longbun95","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/69980584ac57b78699af7ebb7e69cede~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2742a945&x-expires=1762239600&x-signature=l3rsAREsAnszrO9AT9rQVxzGjvo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7406029100638847762","1724350526","2024-08-22T18:15:26.000Z",,,,,,,,,"3","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","true",,,"false",,"6","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","(1)Cơm cá gỗ là câu chuyện kể về thượng thư Quỳnh Quận công Hồ Phi Tích hồi còn đi thuê trọ để học tập đợi ngày khoa cử","6635551145648291841","mizukibty","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c3cb77c8b7c72b405f986f50cb4cc771~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=343e04eb&x-expires=1762239600&x-signature=1nxBbpnq%2BCL0ZMtDPSOIQMiKH3o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7413616015500722961","1726116996","2024-09-12T04:56:36.000Z",,,,,,,,,"1","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,,"false",,"0","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","êi cá rô cây là sao?=)))","7328744111644017670","ngquochao_06","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/346516ee0ff1ab29e8646f5b619cf9e0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=16edc72b&x-expires=1762239600&x-signature=g1%2BJgQj7OjgDK99c18D%2BI3XXKXk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7406181749204124417","1724386072","2024-08-23T04:07:52.000Z",,,,,,,,,"1","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","true",,,"false",,"0","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","chúng ta ai cũng là người Việt Nam hết ai cũng là đồng bào hết","6902985602749858818","fanmu20087","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/26b801ed2c484654bb98a6a2bc957e5d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bf14fac3&x-expires=1762239600&x-signature=iEd%2FSPM%2BjbP59i8jwhc%2BKhgs0bU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7406027431512113928","1724350138","2024-08-22T18:08:58.000Z",,,,,,,,,"1","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","true",,,"false",,"2","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","lầu đầu thấy làm trà bông cá rô 😮","7297175379420480513","ww.titok.phihung","https://www.tiktok.com/@duybanxoi1688/video/7405808818954702101"
