"avatarThumbnail","cid","createTime","createTimeISO","detailedMentions/0/nickName","detailedMentions/0/profileUrl","detailedMentions/0/secUid","detailedMentions/0/userId","detailedMentions/1/nickName","detailedMentions/1/profileUrl","detailedMentions/1/secUid","detailedMentions/1/userId","detailedMentions/2/nickName","detailedMentions/2/profileUrl","detailedMentions/2/secUid","detailedMentions/2/userId","detailedMentions/3/nickName","detailedMentions/3/profileUrl","detailedMentions/3/secUid","detailedMentions/3/userId","detailedMentions/4/nickName","detailedMentions/4/profileUrl","detailedMentions/4/secUid","detailedMentions/4/userId","detailedMentions/5/nickName","detailedMentions/5/profileUrl","detailedMentions/5/secUid","detailedMentions/5/userId","detailedMentions/6/nickName","detailedMentions/6/profileUrl","detailedMentions/6/secUid","detailedMentions/6/userId","diggCount","input","likedByAuthor","mentions/0","mentions/1","mentions/2","mentions/3","mentions/4","mentions/5","mentions/6","pinnedByAuthor","repliesToId","replyCommentTotal","submittedVideoUrl","text","uid","uniqueId","videoWebUrl"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7325577765212651522~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=59945a7b&x-expires=1762308000&x-signature=D75e4BXWggTMJXLolYy4LFgaKVw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7230714399353651974","1683531897","2023-05-08T07:44:57.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"288","https://www.tiktok.com/@beatthanhhoa/video/7230671160520789253?is_from_webapp=1&sender_device=pc&web_id=7476743255259137557","false",,,,,,,,"false",,"14","https://www.tiktok.com/@beatthanhhoa/video/7230671160520789253?is_from_webapp=1&sender_device=pc&web_id=7476743255259137557","Bộ Ngoại giao nước bạn đã lên tiếng 😅😅😅😂😂😂😂","6581823571160825858","zakhan170119","https://www.tiktok.com/@beatthanhhoa/video/7230671160520789253"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/39e16830e78668273ab5a5dfd7e4f9ed~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=29e99200&x-expires=1762308000&x-signature=%2FP6Z2AE3Kojy9bWETM4Iw3E14Q4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7230750885700584197","1683540392","2023-05-08T10:06:32.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"259","https://www.tiktok.com/@beatthanhhoa/video/7230671160520789253?is_from_webapp=1&sender_device=pc&web_id=7476743255259137557","false",,,,,,,,"false",,"7","https://www.tiktok.com/@beatthanhhoa/video/7230671160520789253?is_from_webapp=1&sender_device=pc&web_id=7476743255259137557","Anh zai này chắc quê thanh hoá :)))))","7082348498138039297","ttdung300190","https://www.tiktok.com/@beatthanhhoa/video/7230671160520789253"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/18313c7a66ae7c7397d232565b8fc884~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fe05333a&x-expires=1762308000&x-signature=xTGFNGLB%2B6jmDKucr1hDNzTIPH8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7230681997655442182","1683524357","2023-05-08T05:39:17.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"227","https://www.tiktok.com/@beatthanhhoa/video/7230671160520789253?is_from_webapp=1&sender_device=pc&web_id=7476743255259137557","false",,,,,,,,"false",,"24","https://www.tiktok.com/@beatthanhhoa/video/7230671160520789253?is_from_webapp=1&sender_device=pc&web_id=7476743255259137557","Công nhận thanh hoá giàu","6550875955128336386","hocon1205","https://www.tiktok.com/@beatthanhhoa/video/7230671160520789253"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9d0f9a84a0b9a14188c8b8965a92c764~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=35385a58&x-expires=1762308000&x-signature=wdycV0V9VnbHX7uFpDe3qPW3fyc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7230822799358837509","1683557138","2023-05-08T14:45:38.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"220","https://www.tiktok.com/@beatthanhhoa/video/7230671160520789253?is_from_webapp=1&sender_device=pc&web_id=7476743255259137557","false",,,,,,,,"false",,"14","https://www.tiktok.com/@beatthanhhoa/video/7230671160520789253?is_from_webapp=1&sender_device=pc&web_id=7476743255259137557","😁😁😁 bản thân ông. cũng là người Thanh Hóa. nghe là thấy mùi rồi.","7009864064373802010","doanduong256","https://www.tiktok.com/@beatthanhhoa/video/7230671160520789253"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c3f4916bd7e61cc7eea10a7f66c3ea2a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c434175f&x-expires=1762308000&x-signature=CKo5Jv1OVBa8ROTSs%2FMT0OvrlFE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7231011845632672518","1683601156","2023-05-09T02:59:16.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"199","https://www.tiktok.com/@beatthanhhoa/video/7230671160520789253?is_from_webapp=1&sender_device=pc&web_id=7476743255259137557","false",,,,,,,,"false",,"18","https://www.tiktok.com/@beatthanhhoa/video/7230671160520789253?is_from_webapp=1&sender_device=pc&web_id=7476743255259137557","người Thôn hóa Lành 😂😂😂","6745874142313317377","parkyslayerking","https://www.tiktok.com/@beatthanhhoa/video/7230671160520789253"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/40ddcbfe958797bf2f6039cf02e79f9f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3b7dc87e&x-expires=1762308000&x-signature=nO7I3K7zgjru%2FI71ytZN4cJlsws%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7230826017141080838","1683557886","2023-05-08T14:58:06.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"195","https://www.tiktok.com/@beatthanhhoa/video/7230671160520789253?is_from_webapp=1&sender_device=pc&web_id=7476743255259137557","false",,,,,,,,"false",,"4","https://www.tiktok.com/@beatthanhhoa/video/7230671160520789253?is_from_webapp=1&sender_device=pc&web_id=7476743255259137557","mình k phải nói gì chứ ...k có từ nào để tả.k chơi là tốt nhất","6808500040145208322","tuananhvu1988","https://www.tiktok.com/@beatthanhhoa/video/7230671160520789253"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/f5d6f3ec5cbd3a5b44f9b90c8dca122b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0e9a7176&x-expires=1762308000&x-signature=wPW%2B8nyPcUyLy8Av7xnzPvUnb9Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7230720007846740742","1683533203","2023-05-08T08:06:43.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"193","https://www.tiktok.com/@beatthanhhoa/video/7230671160520789253?is_from_webapp=1&sender_device=pc&web_id=7476743255259137557","false",,,,,,,,"false",,"10","https://www.tiktok.com/@beatthanhhoa/video/7230671160520789253?is_from_webapp=1&sender_device=pc&web_id=7476743255259137557","Gì cũng hơn các nơi khác nhảy đồ cũng đỉnh hơn những nơi khác 😅","6615230441283960833","hieptaliban","https://www.tiktok.com/@beatthanhhoa/video/7230671160520789253"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e7e8e90d68ba932a312d275b4832fc05~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b621fdcc&x-expires=1762308000&x-signature=UmVv7mqpOiybP4U7t0yayd5ndW4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7230875887032615685","1683569495","2023-05-08T18:11:35.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"188","https://www.tiktok.com/@beatthanhhoa/video/7230671160520789253?is_from_webapp=1&sender_device=pc&web_id=7476743255259137557","false",,,,,,,,"false",,"5","https://www.tiktok.com/@beatthanhhoa/video/7230671160520789253?is_from_webapp=1&sender_device=pc&web_id=7476743255259137557","Người Thanh Hóa tôi
Ăn uống no say
Mượn xe đi chợ
Vẫn chưa thấy về 😂","6629518970214105090","phitrumcuoi","https://www.tiktok.com/@beatthanhhoa/video/7230671160520789253"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5299df3db98a78148aded6197a171a48~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e203abc0&x-expires=1762308000&x-signature=NhpetUtioLZxjuuETIzHQfBfwe8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7250709513475867397","1688187375","2023-07-01T04:56:15.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"178","https://www.tiktok.com/@beatthanhhoa/video/7230671160520789253?is_from_webapp=1&sender_device=pc&web_id=7476743255259137557","false",,,,,,,,"false",,"10","https://www.tiktok.com/@beatthanhhoa/video/7230671160520789253?is_from_webapp=1&sender_device=pc&web_id=7476743255259137557","chỗ tôi làm đợt trước có 1 a người Thanh Hóa đi làm cũng bình thường cho đến khi khách làm quên điện thoại thế là a đấy lụm luôn,","7139859292782740506","tuananh12.05","https://www.tiktok.com/@beatthanhhoa/video/7230671160520789253"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/11609c5f6802e6cf5fe5265f272f08e7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8c487f37&x-expires=1762308000&x-signature=0gj9qZnwm9uxxOLFMoWkJsjZLdE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7230797084730196742","1683551146","2023-05-08T13:05:46.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"168","https://www.tiktok.com/@beatthanhhoa/video/7230671160520789253?is_from_webapp=1&sender_device=pc&web_id=7476743255259137557","false",,,,,,,,"false",,"20","https://www.tiktok.com/@beatthanhhoa/video/7230671160520789253?is_from_webapp=1&sender_device=pc&web_id=7476743255259137557","tôi quý người thanh hóa lắm . 1h30h đêm tôi hư xe dắt vào tiệm sửa xe thay lốp . a ý tính tôi giá 1tr2. tôi ko có đủ tiền bảo tôi đưa 150k tiền công ❤","7068291942082102273","3213100lambada","https://www.tiktok.com/@beatthanhhoa/video/7230671160520789253"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/e6add14650bb755187308b9ce73ed466~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1a4fe1b8&x-expires=1762308000&x-signature=2PhZZ3RaFY3NMf2XfkY6dKpKlWw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7230788046165574406","1683549046","2023-05-08T12:30:46.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"145","https://www.tiktok.com/@beatthanhhoa/video/7230671160520789253?is_from_webapp=1&sender_device=pc&web_id=7476743255259137557","false",,,,,,,,"false",,"10","https://www.tiktok.com/@beatthanhhoa/video/7230671160520789253?is_from_webapp=1&sender_device=pc&web_id=7476743255259137557","Rải đinh khu vực xa lộ đại hàn và QL51 khu long thành là quê ta cả đấy!","6949130634829677570","tienthenguyen0","https://www.tiktok.com/@beatthanhhoa/video/7230671160520789253"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e3c708f4f80d262de7e0c305d41542cf~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4d065c12&x-expires=1762308000&x-signature=NPiRJvjj5%2Fq%2BaOoXYZYdpTO1vW0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7230767647104189189","1683544292","2023-05-08T11:11:32.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"140","https://www.tiktok.com/@beatthanhhoa/video/7230671160520789253?is_from_webapp=1&sender_device=pc&web_id=7476743255259137557","false",,,,,,,,"false",,"7","https://www.tiktok.com/@beatthanhhoa/video/7230671160520789253?is_from_webapp=1&sender_device=pc&web_id=7476743255259137557","hoa thanh quế khôn lỏi này.😂😂😂","7045944751837266946","225537754lika","https://www.tiktok.com/@beatthanhhoa/video/7230671160520789253"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5d8606ca19c915289dc4712576bc67e6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0a940d36&x-expires=1762308000&x-signature=ycHFZfOy%2FztvbdMDr4qn5RgeVK0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7230791323481506565","1683549809","2023-05-08T12:43:29.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"136","https://www.tiktok.com/@beatthanhhoa/video/7230671160520789253?is_from_webapp=1&sender_device=pc&web_id=7476743255259137557","false",,,,,,,,"false",,"2","https://www.tiktok.com/@beatthanhhoa/video/7230671160520789253?is_from_webapp=1&sender_device=pc&web_id=7476743255259137557","nhìn mặt thằng đang nói không có bảo hành😂","7168507222469084162","phucphuongaff","https://www.tiktok.com/@beatthanhhoa/video/7230671160520789253"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/5df786a2f158b98bf9aa8e7e15087e5e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=19234513&x-expires=1762308000&x-signature=Wj7jjFmfsxCJ7AH5HquTyP%2BU5SI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7231055764897743622","1683611377","2023-05-09T05:49:37.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"113","https://www.tiktok.com/@beatthanhhoa/video/7230671160520789253?is_from_webapp=1&sender_device=pc&web_id=7476743255259137557","false",,,,,,,,"false",,"7","https://www.tiktok.com/@beatthanhhoa/video/7230671160520789253?is_from_webapp=1&sender_device=pc&web_id=7476743255259137557","tao bán hàng, giao cho 10 ông thì hết 9 ông bom hàng 😂","6908347035175404545","thaileminh1987","https://www.tiktok.com/@beatthanhhoa/video/7230671160520789253"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/30131d3ed6ae67b46085ab7185039287~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=38436e34&x-expires=1762308000&x-signature=WvdL%2BA4tkN%2BzgPxOKgLx0m2JsH4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7231015087674196742","1683601911","2023-05-09T03:11:51.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106","https://www.tiktok.com/@beatthanhhoa/video/7230671160520789253?is_from_webapp=1&sender_device=pc&web_id=7476743255259137557","false",,,,,,,,"false",,"7","https://www.tiktok.com/@beatthanhhoa/video/7230671160520789253?is_from_webapp=1&sender_device=pc&web_id=7476743255259137557","đau bụng luôn,có thằng em làm chung người TH cả cty ai cũng ghét mình tui thương do bữa nó mượn tiền 1tr trả được 200k,ráng thương nó cũng 3 năm rồi","6551191603410714626","langhoang8","https://www.tiktok.com/@beatthanhhoa/video/7230671160520789253"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/6b7e499313a50814e0dbfa49544d8b86~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9516862e&x-expires=1762308000&x-signature=EDb7Dk7ng6C09gq3%2FHr572CyorY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7230892015356887813","1683573254","2023-05-08T19:14:14.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106","https://www.tiktok.com/@beatthanhhoa/video/7230671160520789253?is_from_webapp=1&sender_device=pc&web_id=7476743255259137557","false",,,,,,,,"false",,"5","https://www.tiktok.com/@beatthanhhoa/video/7230671160520789253?is_from_webapp=1&sender_device=pc&web_id=7476743255259137557","Thằng bạn làm cty trọ ở mỹ điền quê thanh hoá mượn 3tr về quê bố mẹ mất mà về hơn 4 năm rồi mà ko về trọ 🥺","7068899620092806171","duongbrai","https://www.tiktok.com/@beatthanhhoa/video/7230671160520789253"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/fe69cc12723eb29c2e734608ca50001f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=34f2966e&x-expires=1762308000&x-signature=OkVlnBa2bDvA0yNbwdso4napAvE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7230795272031912709","1683550725","2023-05-08T12:58:45.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105","https://www.tiktok.com/@beatthanhhoa/video/7230671160520789253?is_from_webapp=1&sender_device=pc&web_id=7476743255259137557","false",,,,,,,,"false",,"6","https://www.tiktok.com/@beatthanhhoa/video/7230671160520789253?is_from_webapp=1&sender_device=pc&web_id=7476743255259137557","thế thì bảo mấy giám đốc thanh hoá tuyển dân thanh vào làm.😂","6567102058951999489","dailam862","https://www.tiktok.com/@beatthanhhoa/video/7230671160520789253"
