"avatarThumbnail","cid","createTime","createTimeISO","diggCount","input","likedByAuthor","pinnedByAuthor","repliesToId","replyCommentTotal","submittedVideoUrl","text","uid","uniqueId","videoWebUrl"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3da472b05e8af84c8de102438516978c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9fccc1be&x-expires=1762304400&x-signature=53WK2WFjKJAzmjs7OEEF7CMLtbs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7356649072381559570","1712853345","2024-04-11T16:35:45.000Z","3","https://www.tiktok.com/@doitaisee/video/7343479303117557010?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false","false",,"19","https://www.tiktok.com/@doitaisee/video/7343479303117557010?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","Nhà này chỉ có người hoa ở,parky chỉ ở nhà gỗ","7315013902621180946","nonsongvietnamdeplam","https://www.tiktok.com/@cuocsongdoday12/video/7343479303117557010"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/946e4e9a372299f5be3755bc22de8cdf~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f22db8a0&x-expires=1762304400&x-signature=IApQG2XAXzGqNghRmOZnqigdmZk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7368076818437538567","1715514073","2024-05-12T11:41:13.000Z","0","https://www.tiktok.com/@doitaisee/video/7343479303117557010?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false","false","7356649072381559570",,"https://www.tiktok.com/@doitaisee/video/7343479303117557010?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","có cơm ăn ko bay","7340142611824378901","cuocsongdoday12","https://www.tiktok.com/@cuocsongdoday12/video/7343479303117557010"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/78fb2b345ed23151e706b0109faa564b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1ca4f924&x-expires=1762304400&x-signature=IYAe4AQEHzMJAA9ZdiYRRc8ndS4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7362949093973705480","1714320185","2024-04-28T16:03:05.000Z","0","https://www.tiktok.com/@doitaisee/video/7343479303117557010?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false","false",,"0","https://www.tiktok.com/@doitaisee/video/7343479303117557010?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","nhà mình ở Hà Tây nghèo 2002 chỉ dám xây cái nhà 3 tầng mỗi tầng 97m2 . hết có 450 triệu . trắc bố mẹ mình nhịn lâu lắm thương bố mẹ","7073895160396317697","04_09_17_10","https://www.tiktok.com/@cuocsongdoday12/video/7343479303117557010"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/0c81d9c56cdb81b56e595b721ddca14e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=15dd09c0&x-expires=1762304400&x-signature=tD9iWg3sGVSnZ4exbOs9Z2HMuBs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7347209654399009537","1710655570","2024-03-17T06:06:10.000Z","1","https://www.tiktok.com/@doitaisee/video/7343479303117557010?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false","false",,"0","https://www.tiktok.com/@doitaisee/video/7343479303117557010?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","tao nghi namky va cali làm được ngôi nhà như thế này chắc cũng phải mấy kiếp nữa mới hoàn thiện được như này","7110485615737701378","tinh.su.van.kip","https://www.tiktok.com/@cuocsongdoday12/video/7343479303117557010"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0d1c1b05bf486beff217c56115c67511~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=082bcbf1&x-expires=1762304400&x-signature=mtrtMeReUQJFN%2Bjou8u1Sux0rxA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7355437277135373064","1712571209","2024-04-08T10:13:29.000Z","0","https://www.tiktok.com/@doitaisee/video/7343479303117557010?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false","false",,"1","https://www.tiktok.com/@doitaisee/video/7343479303117557010?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","Các bác đừng nghĩ cất nhà to bên ngoài k có gì nhé! Họ làm được cái nhà mấy tỉ thì nội thất chả thiếu cái gì đâu, các bác cứ suy bụng ta ra bụng người. Còn xây nhà có nợ thì có nhé nhưng cũng k phải","6703117504313230337","lanpham0511","https://www.tiktok.com/@cuocsongdoday12/video/7343479303117557010"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/35e2dd7cccf13c655388453dba0921df~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0e0a2699&x-expires=1762304400&x-signature=BjfGtlVpiiqfHBbcib2dwpcdDV0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7343657465831637778","1709828504","2024-03-07T16:21:44.000Z","3","https://www.tiktok.com/@doitaisee/video/7343479303117557010?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false","false",,"0","https://www.tiktok.com/@doitaisee/video/7343479303117557010?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","ngta giàu là phải r cá tra nuôi tuần hoàn ko tốn thức ăn mà 😂","6879751137127678978","noihuu89","https://www.tiktok.com/@cuocsongdoday12/video/7343479303117557010"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5e8cf88587fcadaa49eff365169309cd~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1191f501&x-expires=1762304400&x-signature=tsiyr0aGhtKVZWPBDkfs%2FlYQCJM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7343486568534115073","1709788727","2024-03-07T05:18:47.000Z","2","https://www.tiktok.com/@doitaisee/video/7343479303117557010?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","true","false",,"1","https://www.tiktok.com/@doitaisee/video/7343479303117557010?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","bụi cây trên bờ tường giống cây xạ đen","7014313410670265371","phong.lan.mai.kiu","https://www.tiktok.com/@cuocsongdoday12/video/7343479303117557010"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-aiso/487b8cba8c014e5c1050bfbae1e03a04~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c002550c&x-expires=1762304400&x-signature=dCnAdBmLWH%2FXI3qH2lvBbAokL%2Fc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7344397262594409217","1710000813","2024-03-09T16:13:33.000Z","1","https://www.tiktok.com/@doitaisee/video/7343479303117557010?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false","false",,"4","https://www.tiktok.com/@doitaisee/video/7343479303117557010?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","Parlyky","6616709235219300354","yud124123","https://www.tiktok.com/@cuocsongdoday12/video/7343479303117557010"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e4b01732e9a6793d9f51a6608d714af2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0e95dfc1&x-expires=1762304400&x-signature=MGbbAb6QxGazyFputx87%2BOvFcf4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7365779248424764176","1714979144","2024-05-06T07:05:44.000Z","0","https://www.tiktok.com/@doitaisee/video/7343479303117557010?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false","false",,"0","https://www.tiktok.com/@doitaisee/video/7343479303117557010?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","nên đi nhiều để biết nhiều hơn","7041566925487899650","trangmiu194","https://www.tiktok.com/@cuocsongdoday12/video/7343479303117557010"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0a6f77149041d7189c92255d9b3808ab~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2247fbe1&x-expires=1762304400&x-signature=s6Raom1%2Fo3KwGw5DIATx6NFrU9A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7374642486902653713","1717042775","2024-05-30T04:19:35.000Z","0","https://www.tiktok.com/@doitaisee/video/7343479303117557010?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false","false",,"0","https://www.tiktok.com/@doitaisee/video/7343479303117557010?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","vô sg c cho e xem","7346959462000788482","hong.ueyn142","https://www.tiktok.com/@cuocsongdoday12/video/7343479303117557010"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ee2de328fd526b185c433e836aef50b7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cccb9ee5&x-expires=1762304400&x-signature=fTD2Tq3sydZfC9RVhv2nbvq1mFQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7361831236988633864","1714059914","2024-04-25T15:45:14.000Z","0","https://www.tiktok.com/@doitaisee/video/7343479303117557010?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false","false",,"0","https://www.tiktok.com/@doitaisee/video/7343479303117557010?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","nó nói đúng mà.Mn ai ăn nước rau luột bao giờ","6758069379622028289","ronaldo.is.goat095","https://www.tiktok.com/@cuocsongdoday12/video/7343479303117557010"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4b3fdcbeb4113f6a1c0e8c14c7b9579d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c6df5f70&x-expires=1762304400&x-signature=z%2Bhov3GyXPPUP1peGyq%2Bzha%2Bl8E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7349181258855842562","1711114616","2024-03-22T13:36:56.000Z","0","https://www.tiktok.com/@doitaisee/video/7343479303117557010?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false","false",,"0","https://www.tiktok.com/@doitaisee/video/7343479303117557010?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","Parky tao điện với wifi chưa có tiền đâu mà mua rô cây","6626718987030347777","hoangha2326","https://www.tiktok.com/@cuocsongdoday12/video/7343479303117557010"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6716e1b607f6423c65bef8dec1ec96a1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8e3d7593&x-expires=1762304400&x-signature=KKgf51XAEikl9y3ZiTaeX2Ei%2Bx8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7344041746186175234","1709917989","2024-03-08T17:13:09.000Z","0","https://www.tiktok.com/@doitaisee/video/7343479303117557010?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false","false",,"0","https://www.tiktok.com/@doitaisee/video/7343479303117557010?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","Mình ở miền bắc k biết cá rô cây là con j vậy ae","6546088164644913154","taothong2000","https://www.tiktok.com/@cuocsongdoday12/video/7343479303117557010"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/89f2c22837e5bedb9db4b7ff401ca04a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a41abda2&x-expires=1762304400&x-signature=UwDWmwQC7Hmyem08XIiZOEqqAgk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7349870002122556168","1711274973","2024-03-24T10:09:33.000Z","1","https://www.tiktok.com/@doitaisee/video/7343479303117557010?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false","false",,"0","https://www.tiktok.com/@doitaisee/video/7343479303117557010?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","tui làm nhà hàng khách tiền tỉ họ vẫn gọi món rồng xanh vượt đại dương đó.","7322242868322616338","steakbinpizza","https://www.tiktok.com/@cuocsongdoday12/video/7343479303117557010"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/2a62eafca16afcadaa8b059792f212d2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ef85c50f&x-expires=1762304400&x-signature=DcyqB9lvZNrV5%2Bft1UdpA4V%2BPWs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7343669369673941762","1709831294","2024-03-07T17:08:14.000Z","0","https://www.tiktok.com/@doitaisee/video/7343479303117557010?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false","false",,"0","https://www.tiktok.com/@doitaisee/video/7343479303117557010?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","❤❤","7184354365762225179","user10785525239880","https://www.tiktok.com/@cuocsongdoday12/video/7343479303117557010"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3ec5c9a580921370edf4e2277b2f4c74~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b470fd3c&x-expires=1762304400&x-signature=LlCAdSIhpMpuR%2B1LH6MAHZ24w%2BY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7343499050200023815","1709791626","2024-03-07T06:07:06.000Z","2","https://www.tiktok.com/@doitaisee/video/7343479303117557010?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","true","false",,"32","https://www.tiktok.com/@doitaisee/video/7343479303117557010?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","quay bên trông nhà mình xem với. mình người miền tây không biết ngoài bắc giào hay ngheo miền tây khổ lắm 🥺. muốn cắt nhà như miền bắc mà không biết nọi thất bên trong như thế nào để mình th khảo","7055512232960852994","gogoshophangnoidia","https://www.tiktok.com/@cuocsongdoday12/video/7343479303117557010"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/946e4e9a372299f5be3755bc22de8cdf~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f22db8a0&x-expires=1762304400&x-signature=IApQG2XAXzGqNghRmOZnqigdmZk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7343499203225060114","1709791662","2024-03-07T06:07:42.000Z","2","https://www.tiktok.com/@doitaisee/video/7343479303117557010?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false","false","7343499050200023815",,"https://www.tiktok.com/@doitaisee/video/7343479303117557010?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","ok nhé","7340142611824378901","cuocsongdoday12","https://www.tiktok.com/@cuocsongdoday12/video/7343479303117557010"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0a6f77149041d7189c92255d9b3808ab~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2247fbe1&x-expires=1762304400&x-signature=s6Raom1%2Fo3KwGw5DIATx6NFrU9A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7373824303718974224","1716852297","2024-05-27T23:24:57.000Z","0","https://www.tiktok.com/@doitaisee/video/7343479303117557010?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false","false",,"5","https://www.tiktok.com/@doitaisee/video/7343479303117557010?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","nó ko dám quay wc từ trên cao xuống nó quay có mấy nhà thế này thôi","7346959462000788482","hong.ueyn142","https://www.tiktok.com/@cuocsongdoday12/video/7343479303117557010"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/946e4e9a372299f5be3755bc22de8cdf~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f22db8a0&x-expires=1762304400&x-signature=IApQG2XAXzGqNghRmOZnqigdmZk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7374615070568923911","1717036382","2024-05-30T02:33:02.000Z","1","https://www.tiktok.com/@doitaisee/video/7343479303117557010?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false","false","7373824303718974224",,"https://www.tiktok.com/@doitaisee/video/7343479303117557010?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","lên googl map tìm về bắc ninh xem nhé 😂","7340142611824378901","cuocsongdoday12","https://www.tiktok.com/@cuocsongdoday12/video/7343479303117557010"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7335147956581974036~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0c3e0629&x-expires=1762304400&x-signature=THHSpKbmvRzcyiPkN1YrY%2F6%2Bc8U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7344641944390173448","1710057721","2024-03-10T08:02:01.000Z","0","https://www.tiktok.com/@doitaisee/video/7343479303117557010?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false","false",,"0","https://www.tiktok.com/@doitaisee/video/7343479303117557010?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","🥰🥰🥰ngồi đó mà xem tiktok nhà cửa khang trang sạch sẽ ko thích à","6515180080459841537","_ha_da_shi_","https://www.tiktok.com/@cuocsongdoday12/video/7343479303117557010"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7333045547000922130~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ae08f7a4&x-expires=1762304400&x-signature=R67i9%2BqvgI9H23EO%2FvRJFxlAI4Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7349769248518947602","1711251517","2024-03-24T03:38:37.000Z","0","https://www.tiktok.com/@doitaisee/video/7343479303117557010?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false","false",,"2","https://www.tiktok.com/@doitaisee/video/7343479303117557010?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","mình dân miền Tây bạn quay bên trong nhà mình xem với miền tây tôi nghèo lắm muốn cắt muốn cắt cái nhà như như ngoài mình Bắc mà không biết bên trong nội thất sao","6836126608400761857","thinhdo2020","https://www.tiktok.com/@cuocsongdoday12/video/7343479303117557010"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1f7ea07c5ab57d930576e47c1f38c122~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a68bebaf&x-expires=1762304400&x-signature=%2FAMsWujhzy%2B76ffmrtdrouj7Pxs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7349456113933615880","1711178610","2024-03-23T07:23:30.000Z","0","https://www.tiktok.com/@doitaisee/video/7343479303117557010?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false","false",,"0","https://www.tiktok.com/@doitaisee/video/7343479303117557010?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","nó khịa ae37 kìa","7329351048601895941","khangtrinh5855","https://www.tiktok.com/@cuocsongdoday12/video/7343479303117557010"
