"avatarThumbnail","cid","createTime","createTimeISO","detailedMentions/0/nickName","detailedMentions/0/profileUrl","detailedMentions/0/secUid","detailedMentions/0/userId","detailedMentions/1/nickName","detailedMentions/1/profileUrl","detailedMentions/1/secUid","detailedMentions/1/userId","detailedMentions/2/nickName","detailedMentions/2/profileUrl","detailedMentions/2/secUid","detailedMentions/2/userId","detailedMentions/3/nickName","detailedMentions/3/profileUrl","detailedMentions/3/secUid","detailedMentions/3/userId","detailedMentions/4/nickName","detailedMentions/4/profileUrl","detailedMentions/4/secUid","detailedMentions/4/userId","detailedMentions/5/nickName","detailedMentions/5/profileUrl","detailedMentions/5/secUid","detailedMentions/5/userId","diggCount","input","likedByAuthor","mentions/0","mentions/1","mentions/2","mentions/3","mentions/4","mentions/5","pinnedByAuthor","repliesToId","replyCommentTotal","submittedVideoUrl","text","uid","uniqueId","videoWebUrl"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ab035052d325a8c5f77825a45e7e9598~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=40603a3a&x-expires=1762308000&x-signature=JkONRlkioqkV2AqiLXc9sfigwXg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7411496969589949191","1725623614","2024-09-06T11:53:34.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"21","https://www.tiktok.com/@vuivedongian/video/7405575777019858184?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,,,,,,"false",,"4","https://www.tiktok.com/@vuivedongian/video/7405575777019858184?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","Tôi yêu quê tôi 36","6573806245068423169","nguoi36.com","https://www.tiktok.com/@vuivedongian/video/7405575777019858184"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/bab2cc9166df5c447a4dd718d3b2869e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a170c512&x-expires=1762308000&x-signature=I4jnoqarrXAur0ggeA4f1mkZ%2FTQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7411169029971149588","1725547260","2024-09-05T14:41:00.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"14","https://www.tiktok.com/@vuivedongian/video/7405575777019858184?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,,,,,,"false",,"2","https://www.tiktok.com/@vuivedongian/video/7405575777019858184?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","Mục đích của bài này đang nói về điều gì","6572316225786773505","hang1404_9","https://www.tiktok.com/@vuivedongian/video/7405575777019858184"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/64635bf9e876535522911906297dd6c6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bcf30e2b&x-expires=1762308000&x-signature=ly7kYSc5wz%2BchAwc9xLCo3PyB1s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7412130271052727058","1725771066","2024-09-08T04:51:06.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"6","https://www.tiktok.com/@vuivedongian/video/7405575777019858184?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,,,,,,"false",,"0","https://www.tiktok.com/@vuivedongian/video/7405575777019858184?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","36 chào ae cả nước","7227451650431419393","anhdux99","https://www.tiktok.com/@vuivedongian/video/7405575777019858184"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/da53e4603b0556ed70126ab419d8dbe8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4c68d977&x-expires=1762308000&x-signature=Kd%2F7fVKSd3wEMR9EvKOaYsouMdY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7421542126418510600","1727962433","2024-10-03T13:33:53.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"7","https://www.tiktok.com/@vuivedongian/video/7405575777019858184?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,,,,,,"false",,"0","https://www.tiktok.com/@vuivedongian/video/7405575777019858184?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","mk chưa tiếp xúc ng Thanh Hóa bh nên ko rõ, nhưng rất nh vua VN đến từ TH, lính vùng Thanh Nghệ Tĩnh rất thiện chiến... nên mk nghĩ dân TH lì đòn và rất yêu nước. Hãy nhìn điểm tích cực đi mn","6855093087782306817","user794136202","https://www.tiktok.com/@vuivedongian/video/7405575777019858184"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/505da7f319a41bc6297945ce174a4f88~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0aaec40b&x-expires=1762308000&x-signature=jGAwvdIQMDem%2F1mJlhz8dqELXbE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7405897284079633160","1724319837","2024-08-22T09:43:57.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"13","https://www.tiktok.com/@vuivedongian/video/7405575777019858184?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,,,,,,"false",,"1","https://www.tiktok.com/@vuivedongian/video/7405575777019858184?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","T toàn nói dùng “ Thanh Kiều” để cảm ơn vì nó gần cách nói với “Thank you”","7102358626195096602","manylove_00","https://www.tiktok.com/@vuivedongian/video/7405575777019858184"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/7120197286797410331~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6b225bf7&x-expires=1762308000&x-signature=Xc0xZxpoADIsbkiAt%2F9z%2Fu8BRMo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7409797323205231367","1725227890","2024-09-01T21:58:10.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"5","https://www.tiktok.com/@vuivedongian/video/7405575777019858184?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,,,,,,"false",,"0","https://www.tiktok.com/@vuivedongian/video/7405575777019858184?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","cả nghệ an nữa :))","7120196825089410050","nguyenquangduyy12345","https://www.tiktok.com/@vuivedongian/video/7405575777019858184"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7264059324757409793~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=44eb5a3b&x-expires=1762308000&x-signature=uYdu9lRLsUOCIbrTMs7Thq6OiBQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7410250797172409104","1725333469","2024-09-03T03:17:49.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"7","https://www.tiktok.com/@vuivedongian/video/7405575777019858184?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,,,,,,"false",,"3","https://www.tiktok.com/@vuivedongian/video/7405575777019858184?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","Haha thanh kiều :)))), mặc dù ng thanh hoá nhưng cũng buồn cười😂😂😂","7214891968207111195","giaitri547","https://www.tiktok.com/@vuivedongian/video/7405575777019858184"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a6c6f33d7413df1fafa88593f3af1a99~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=89f48ff7&x-expires=1762308000&x-signature=DYEws54JPJglPh7s6J3ri6TNLSc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7405895585636844306","1724319438","2024-08-22T09:37:18.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"19","https://www.tiktok.com/@vuivedongian/video/7405575777019858184?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,,,,,,"false",,"2","https://www.tiktok.com/@vuivedongian/video/7405575777019858184?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","Ở Thanh Hoá nma nghe giọng địa phương thì vẫn ko hiểu","6843287259623572482","user0124579djcysbdh","https://www.tiktok.com/@vuivedongian/video/7405575777019858184"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c4e8b2c0c9af6c853f3a8c52fbe50008~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8205d4ae&x-expires=1762308000&x-signature=yn5EO3mFx46vRGx8Ww3KYREu7AM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7421878644216513285","1728040796","2024-10-04T11:19:56.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"3","https://www.tiktok.com/@vuivedongian/video/7405575777019858184?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,,,,,,"false",,"0","https://www.tiktok.com/@vuivedongian/video/7405575777019858184?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","luôn tự hào mình là người Thanh Hoá🥰🥰","7210357888002671618","hungga1232","https://www.tiktok.com/@vuivedongian/video/7405575777019858184"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a394754084d6e9458d5528df1ec6da98~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b85b11b5&x-expires=1762308000&x-signature=jNi7FWOmMQ3F59g5DOi4HBtjfgc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7428084119957914376","1729485615","2024-10-21T04:40:15.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"4","https://www.tiktok.com/@vuivedongian/video/7405575777019858184?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,,,,,,"false",,"0","https://www.tiktok.com/@vuivedongian/video/7405575777019858184?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","cmt một đống cali luôn","6983542737954849797","maridista0","https://www.tiktok.com/@vuivedongian/video/7405575777019858184"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4c34bd0d5a44b1ff9490d59b16a184b1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ec4701f6&x-expires=1762308000&x-signature=aAZDRWj%2BdYsTgVx5G7g1r%2BLIeww%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7406281036332679954","1724409184","2024-08-23T10:33:04.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"2","https://www.tiktok.com/@vuivedongian/video/7405575777019858184?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,,,,,,"false",,"0","https://www.tiktok.com/@vuivedongian/video/7405575777019858184?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","Người ở đâu cũng vậy, cứ nên nâng cao cảnh giác, không nên tin người quá.","7200434283075568667","chipkhongkhocnhe_","https://www.tiktok.com/@vuivedongian/video/7405575777019858184"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d1c9074c3542b728abe020a8d16ccbc0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=39f96d4c&x-expires=1762308000&x-signature=1frZCtDqDea6uanPBbH6v2cZwqQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7483544764915811079","1742398556","2025-03-19T15:35:56.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"1","https://www.tiktok.com/@vuivedongian/video/7405575777019858184?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,,,,,,"false",,"0","https://www.tiktok.com/@vuivedongian/video/7405575777019858184?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","ăn nem chua ko em bán cho nem chua Thanh Hóa ngon lắm nè","7422628924188804117","love_yuzuruhanyu0","https://www.tiktok.com/@vuivedongian/video/7405575777019858184"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/08a62d2dc2d3a870ad44f4d2eb768a69~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3725e4f7&x-expires=1762308000&x-signature=SpapBo%2F%2BFwLcaP8LDEQdAx6UdMI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7406552717491471122","1724472440","2024-08-24T04:07:20.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"2","https://www.tiktok.com/@vuivedongian/video/7405575777019858184?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,,,,,,"false",,"0","https://www.tiktok.com/@vuivedongian/video/7405575777019858184?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","Mình người Thanh Hoá đây 🥰","7245891841736328199","hiunguyn1211","https://www.tiktok.com/@vuivedongian/video/7405575777019858184"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/994b13d913c44f4a544ccd49c05c2a8c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=aa86fbbc&x-expires=1762308000&x-signature=ptdpxKXdVtLWjaZ%2BboMB6WLck%2FI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7428594546760712968","1729604455","2024-10-22T13:40:55.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"1","https://www.tiktok.com/@vuivedongian/video/7405575777019858184?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,,,,,,"false",,"0","https://www.tiktok.com/@vuivedongian/video/7405575777019858184?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","ở đâu cũng có người này người kia. mình có rất nhiều bạn quê TH, các bạn ấy đều rất tốt và cũng đã có lần giúp mình","6990522734011712514","doanbatoai.chinese","https://www.tiktok.com/@vuivedongian/video/7405575777019858184"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f18768faa7482dfde75c6eccdc201981~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=528f03a9&x-expires=1762308000&x-signature=siF4tZZ5c9L%2FSeOmAsk61GhKBH0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7411775180420252424","1725688390","2024-09-07T05:53:10.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"1","https://www.tiktok.com/@vuivedongian/video/7405575777019858184?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,,,,,,"false",,"0","https://www.tiktok.com/@vuivedongian/video/7405575777019858184?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","Thọ Xuân Thanh Hóa:)","7208086793186280475","ngtinh.dangeu","https://www.tiktok.com/@vuivedongian/video/7405575777019858184"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/bee8b0c011599f3ac32d68ab0cf935d9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=188e3991&x-expires=1762308000&x-signature=S3XPYdfZGz%2B8tWSR6rrAuFn%2FOHA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7482043249600758535","1742048962","2025-03-15T14:29:22.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"1","https://www.tiktok.com/@vuivedongian/video/7405575777019858184?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,,,,,,"false",,"0","https://www.tiktok.com/@vuivedongian/video/7405575777019858184?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496",":')) TH thì t ko ghét chỉ là ko có ấn tượng tốt vs mấy bn nam TH. Còn nữ thì thích vì cô giáo gốc TH của t về tốt vừa giỏi","6924874650480673794","manhtinnguyen123","https://www.tiktok.com/@vuivedongian/video/7405575777019858184"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/aeef81c9e8ddb98ff5aa896f5ecc3c4d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=80aadd90&x-expires=1762308000&x-signature=RNwcsHVMPcMgQRwXF2yhNuvLyZQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7419965974659023634","1727595458","2024-09-29T07:37:38.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"1","https://www.tiktok.com/@vuivedongian/video/7405575777019858184?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,,,,,,"false",,"0","https://www.tiktok.com/@vuivedongian/video/7405575777019858184?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","Các bạn đừng quên câu “ vua xứ Thanh - thần xứ nghệ “ ở đâu trên cả nước bằng quê choa","6848085208140628993","truongem01082003","https://www.tiktok.com/@vuivedongian/video/7405575777019858184"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/29135bcf0d8dac4e2f77ac0a36b92927~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=76445918&x-expires=1762308000&x-signature=XdXoWhXAv0FK%2Fbbb0YzTQpSXO1w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7419311751357842197","1727443134","2024-09-27T13:18:54.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"1","https://www.tiktok.com/@vuivedongian/video/7405575777019858184?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,,,,,,"false",,"0","https://www.tiktok.com/@vuivedongian/video/7405575777019858184?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","Không có Thanh-Nghệ -Tĩnh thì không có Điện Biên Phủ đâu","6996843387231994881","phong_071204","https://www.tiktok.com/@vuivedongian/video/7405575777019858184"
