"avatarThumbnail","cid","createTime","createTimeISO","detailedMentions/0/nickName","detailedMentions/0/profileUrl","detailedMentions/0/secUid","detailedMentions/0/userId","detailedMentions/1/nickName","detailedMentions/1/profileUrl","detailedMentions/1/secUid","detailedMentions/1/userId","detailedMentions/2/nickName","detailedMentions/2/profileUrl","detailedMentions/2/secUid","detailedMentions/2/userId","detailedMentions/3/nickName","detailedMentions/3/profileUrl","detailedMentions/3/secUid","detailedMentions/3/userId","detailedMentions/4/nickName","detailedMentions/4/profileUrl","detailedMentions/4/secUid","detailedMentions/4/userId","detailedMentions/5/nickName","detailedMentions/5/profileUrl","detailedMentions/5/secUid","detailedMentions/5/userId","detailedMentions/6/nickName","detailedMentions/6/profileUrl","detailedMentions/6/secUid","detailedMentions/6/userId","detailedMentions/7/nickName","detailedMentions/7/profileUrl","detailedMentions/7/secUid","detailedMentions/7/userId","detailedMentions/8/nickName","detailedMentions/8/profileUrl","detailedMentions/8/secUid","detailedMentions/8/userId","detailedMentions/9/nickName","detailedMentions/9/profileUrl","detailedMentions/9/secUid","detailedMentions/9/userId","diggCount","input","likedByAuthor","mentions/0","mentions/1","mentions/2","mentions/3","mentions/4","mentions/5","mentions/6","mentions/7","mentions/8","mentions/9","pinnedByAuthor","repliesToId","replyCommentTotal","submittedVideoUrl","text","uid","uniqueId","videoWebUrl"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3c7d8d74802a2a4848dd40d0a688a063~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=787ff94f&x-expires=1762221600&x-signature=y4vP3o47gTOy79HkIrp6bHOJPOY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7512303064947442440","1749094363","2025-06-05T03:32:43.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10","https://www.tiktok.com/@thangthodung86/video/7512156992677432594?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","false",,,,,,,,,,,"false",,"9","https://www.tiktok.com/@thangthodung86/video/7512156992677432594?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","Nhất Cali nhì công giáo","7361074554943144961","li.vn596","https://www.tiktok.com/@thangthodung86/video/7512156992677432594"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6d7105e84b9cf1d2de500fd2a00abf11~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d0eac6d0&x-expires=1762221600&x-signature=6uLO2MeT103BFsGPKc0WjwdT1x4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7512159233724678919","1749060881","2025-06-04T18:14:41.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"58","https://www.tiktok.com/@thangthodung86/video/7512156992677432594?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","false",,,,,,,,,,,"false",,"12","https://www.tiktok.com/@thangthodung86/video/7512156992677432594?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","Cảm ơn a, nỗi lòng của tụi e","6747266614150562818","dyg5fbca5j9g","https://www.tiktok.com/@thangthodung86/video/7512156992677432594"
"https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e2094614&x-expires=1762221600&x-signature=JQFTdMLBRhLSg%2FuKb29v82dUGfI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7512230775719772946","1749077545","2025-06-04T22:52:25.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19","https://www.tiktok.com/@thangthodung86/video/7512156992677432594?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","false",,,,,,,,,,,"false",,"22","https://www.tiktok.com/@thangthodung86/video/7512156992677432594?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","bạn nói đúng 1 nửa thôi
người công giáo có công với tổ quốc rất nhiều nhưng người công giáo chạy theo ngụy quyền thì rất rất nhiều
😌","7319135993339233285","khoa65980","https://www.tiktok.com/@thangthodung86/video/7512156992677432594"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6d8846ddd850de32085459e5ff6eef45~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=868db67e&x-expires=1762221600&x-signature=miIfensaHkvvTnHsGOzk0p%2BGDQw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7512241121622491911","1749079954","2025-06-04T23:32:34.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"82","https://www.tiktok.com/@thangthodung86/video/7512156992677432594?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","false",,,,,,,,,,,"false","7512230775719772946",,"https://www.tiktok.com/@thangthodung86/video/7512156992677432594?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","MÀY GIẢI THÍCH XEM NGUỴ QUYỀN LÀ GÌ, CÁI MẶT MÀY CÒN KHÔNG CÓ THÌ NÊN NÍN","6934491855880127489","buitienhai25","https://www.tiktok.com/@thangthodung86/video/7512156992677432594"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6630b8f71ef2d8030718c4a8b265cd3e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fe2dc453&x-expires=1762221600&x-signature=MijqMwqkv68XimVqBAUdAlou5Yo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7514701486074807048","1749652793","2025-06-11T14:39:53.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5","https://www.tiktok.com/@thangthodung86/video/7512156992677432594?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","false",,,,,,,,,,,"false",,"15","https://www.tiktok.com/@thangthodung86/video/7512156992677432594?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","tại sao cả nước có bao nhiêu cái nhà thờ và là 1 đạo lớn ko chịu treo cờ tổ quốc","7382778699605410823","ntaentertainment2","https://www.tiktok.com/@thangthodung86/video/7512156992677432594"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/93e4902c4e6de64ab28466229747945c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f775ad83&x-expires=1762221600&x-signature=49E6i0Ko1t3tbFHIE1G%2FPp9pBtY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7512235470060012295","1749078639","2025-06-04T23:10:39.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6","https://www.tiktok.com/@thangthodung86/video/7512156992677432594?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","false",,,,,,,,,,,"false",,"2","https://www.tiktok.com/@thangthodung86/video/7512156992677432594?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","Những video này rất tuyệt vời đấy mới là gây dựng tình đoàn kết dân tộc 👌👌👌","6594203661043761153","cutcutartificial","https://www.tiktok.com/@thangthodung86/video/7512156992677432594"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3db4ac4f2efb37d92c2452fdbd4905da~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f9523926&x-expires=1762221600&x-signature=r%2FN7llu1iKrniiG4%2BHbXJV1jAbI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7512242719760483080","1749080333","2025-06-04T23:38:53.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10","https://www.tiktok.com/@thangthodung86/video/7512156992677432594?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","false",,,,,,,,,,,"false",,"19","https://www.tiktok.com/@thangthodung86/video/7512156992677432594?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","cái gì cũng có nguyên nhân của nó","6576030951162560513","namhoai251299","https://www.tiktok.com/@thangthodung86/video/7512156992677432594"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/80a21bbc439bb90b45e32fcc80e7aa53~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9379dc1f&x-expires=1762221600&x-signature=9oj9%2FyzOKJ%2B3v0eiNi8ufXdT9%2FI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7512236447614223122","1749078865","2025-06-04T23:14:25.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"66","https://www.tiktok.com/@thangthodung86/video/7512156992677432594?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","false",,,,,,,,,,,"false",,"129","https://www.tiktok.com/@thangthodung86/video/7512156992677432594?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","Đề phòng là tốt nhất","6609440032682393601","malinh26","https://www.tiktok.com/@thangthodung86/video/7512156992677432594"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7331173196861243394~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=827089c0&x-expires=1762221600&x-signature=Pucdz1Ygru31BosbHHn2BYdg86I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7512244278229418759","1749080692","2025-06-04T23:44:52.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"182","https://www.tiktok.com/@thangthodung86/video/7512156992677432594?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","false",,,,,,,,,,,"false","7512236447614223122",,"https://www.tiktok.com/@thangthodung86/video/7512156992677432594?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","xinh gái thì nói j đó cho miệng mk nó sang na b","6785430629548721153","hongnhung06080","https://www.tiktok.com/@thangthodung86/video/7512156992677432594"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0265792893ad9c5c60098449696fffa6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=011d6fe3&x-expires=1762221600&x-signature=%2BcIKFYMXDsYUdUYSdFUjUV4%2FPZs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7512251669628355335","1749082404","2025-06-05T00:13:24.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5","https://www.tiktok.com/@thangthodung86/video/7512156992677432594?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","false",,,,,,,,,,,"false",,"8","https://www.tiktok.com/@thangthodung86/video/7512156992677432594?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","dù có chia rẽ tôn giáo nếu đã có đức tin thì họ sẽ ko bh lm lung lay lòng tin của họ","7312655155946062854","luyet.em49c1","https://www.tiktok.com/@thangthodung86/video/7512156992677432594"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/4530d18986d7ba52aced02e4605d8f8c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=14858688&x-expires=1762221600&x-signature=h8pUQSN7Ou4DqZ5PFiPlbpt6Y2U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7514272975789605640","1749553019","2025-06-10T10:56:59.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9","https://www.tiktok.com/@thangthodung86/video/7512156992677432594?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","false",,,,,,,,,,,"false",,"82","https://www.tiktok.com/@thangthodung86/video/7512156992677432594?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","tôi nghe bạn nói như vậy chắc chắn bạn không phải bên đạo Phật mà là bên CG.","7136187467501683714","ngochuyen_minhtran","https://www.tiktok.com/@thangthodung86/video/7512156992677432594"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/33a60b89d24738345dd5071f32155144~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=12c4ae8b&x-expires=1762221600&x-signature=Myr4VUbKOfIflPdhcsWK%2B7k9KS4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7512342452344095508","1749103539","2025-06-05T06:05:39.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6","https://www.tiktok.com/@thangthodung86/video/7512156992677432594?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","false",,,,,,,,,,,"false",,"79","https://www.tiktok.com/@thangthodung86/video/7512156992677432594?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","nhưng công giáo phải giám sát kỹ đấy , lơ là 1 cái là ko ổn đâu . ko phải tự nhiên nhà nước xét 3 đời đâu","7041194255734326274","thaidayne16","https://www.tiktok.com/@thangthodung86/video/7512156992677432594"
