"avatarThumbnail","cid","createTime","createTimeISO","detailedMentions/0/nickName","detailedMentions/0/profileUrl","detailedMentions/0/secUid","detailedMentions/0/userId","detailedMentions/1/nickName","detailedMentions/1/profileUrl","detailedMentions/1/secUid","detailedMentions/1/userId","detailedMentions/2/nickName","detailedMentions/2/profileUrl","detailedMentions/2/secUid","detailedMentions/2/userId","detailedMentions/3/nickName","detailedMentions/3/profileUrl","detailedMentions/3/secUid","detailedMentions/3/userId","detailedMentions/4/nickName","detailedMentions/4/profileUrl","detailedMentions/4/secUid","detailedMentions/4/userId","detailedMentions/5/nickName","detailedMentions/5/profileUrl","detailedMentions/5/secUid","detailedMentions/5/userId","detailedMentions/6/nickName","detailedMentions/6/profileUrl","detailedMentions/6/secUid","detailedMentions/6/userId","detailedMentions/7/nickName","detailedMentions/7/profileUrl","detailedMentions/7/secUid","detailedMentions/7/userId","detailedMentions/8/nickName","detailedMentions/8/profileUrl","detailedMentions/8/secUid","detailedMentions/8/userId","detailedMentions/9/nickName","detailedMentions/9/profileUrl","detailedMentions/9/secUid","detailedMentions/9/userId","diggCount","input","likedByAuthor","mentions/0","mentions/1","mentions/2","mentions/3","mentions/4","mentions/5","mentions/6","mentions/7","mentions/8","mentions/9","pinnedByAuthor","repliesToId","replyCommentTotal","submittedVideoUrl","text","uid","uniqueId","videoWebUrl"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/2beaf9e55775af156d03cdd9ea2ed1f2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=13fb2dd9&x-expires=1762822800&x-signature=rLNZ%2Bk3ghCcplkePla2aosp%2Bot4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7440418989149225746","1732357550","2024-11-23T10:25:50.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13","https://www.tiktok.com/@thandoccuoc/video/7439872708499754247?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","false",,,,,,,,,,,"false",,"2","https://www.tiktok.com/@thandoccuoc/video/7439872708499754247?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","Thời Nguyễn thì vua Minh Mạng là có tầm nhìn nhất tiếc là các đời vua sau không tiếp nối được.","7184333244103410689","tkant57","https://www.tiktok.com/@thandoccuoc/video/7439872708499754247"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/446587e55af9ad87a5b00902542a95b1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=af465f98&x-expires=1762822800&x-signature=roB%2FzEkN1R9o2OW%2B0RsXxgDlVxE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7440130812802794247","1732290451","2024-11-22T15:47:31.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10","https://www.tiktok.com/@thandoccuoc/video/7439872708499754247?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","true",,,,,,,,,,,"false",,"5","https://www.tiktok.com/@thandoccuoc/video/7439872708499754247?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","Thần Minh là gì ta","6822641790056498177","chun_hub06","https://www.tiktok.com/@thandoccuoc/video/7439872708499754247"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ec0ddba630a0f7ea0625544b4380514b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=98f756fa&x-expires=1762822800&x-signature=KEZV4BTGtIjHmN5YvKrLjhTMKDw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7440274891867718421","1732324003","2024-11-23T01:06:43.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8","https://www.tiktok.com/@thandoccuoc/video/7439872708499754247?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","false",,,,,,,,,,,"false",,"0","https://www.tiktok.com/@thandoccuoc/video/7439872708499754247?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","đúng á","7023380934331253762","dy1jc22ujxcw","https://www.tiktok.com/@thandoccuoc/video/7439872708499754247"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c521327597da2f6e1be80aa74a20f421~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=80b512b1&x-expires=1762822800&x-signature=zuhY2acCu1G%2F%2FsK%2F7mFtC1l642Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7440621644672893697","1732404752","2024-11-23T23:32:32.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2","https://www.tiktok.com/@thandoccuoc/video/7439872708499754247?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","false",,,,,,,,,,,"false",,"1","https://www.tiktok.com/@thandoccuoc/video/7439872708499754247?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","Lịch sử nếu như bị bỏ quên thì tương lai sẽ phải học lại bằng máu, nhớ lấy 🇻🇳🫡","6983587819223286811","hihihaha.292","https://www.tiktok.com/@thandoccuoc/video/7439872708499754247"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/48d68c24b26ac34c8980d36c05dd2db9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2de79883&x-expires=1762822800&x-signature=UhdfU6P8V3FAw3AIOcy4KCMBh5s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7440651458854421255","1732411676","2024-11-24T01:27:56.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5","https://www.tiktok.com/@thandoccuoc/video/7439872708499754247?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","false",,,,,,,,,,,"false",,"8","https://www.tiktok.com/@thandoccuoc/video/7439872708499754247?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","Hình như nhiều người chưa phân biệt đc Công Giáo vs Tin Lành 😌","7145701665621689371","hnt5504","https://www.tiktok.com/@thandoccuoc/video/7439872708499754247"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/3574a2bf3d83989a01dbc12266692a68~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a9bbb26a&x-expires=1762822800&x-signature=2ibuNGSXyOZTQLRy9ZKuDYeoRDc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7440634743987946248","1732407796","2024-11-24T00:23:16.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14","https://www.tiktok.com/@thandoccuoc/video/7439872708499754247?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","false",,,,,,,,,,,"false",,"32","https://www.tiktok.com/@thandoccuoc/video/7439872708499754247?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","em đạo công giáo nếu có cưới chồng đạo khác thì theo chồng bỏ công giáo đc k ạ? chứ ba mẹ em kêu nếu đạo khác là ko cho cưới","7138829129478702107","userzsj4fnbmkn","https://www.tiktok.com/@thandoccuoc/video/7439872708499754247"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/87febe2bdda37fad96a91de81863f0b7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f739d827&x-expires=1762822800&x-signature=gKPh1XYYbor1dvMiY%2FC6C49UxBY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7440653419000120080","1732412135","2024-11-24T01:35:35.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2","https://www.tiktok.com/@thandoccuoc/video/7439872708499754247?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","false",,,,,,,,,,,"false",,"4","https://www.tiktok.com/@thandoccuoc/video/7439872708499754247?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","e đúng là con cháu ổng mn ơi. e cũng từng suy nghĩ z 😂","7328786119477756933","matnhi.k.iu.a","https://www.tiktok.com/@thandoccuoc/video/7439872708499754247"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a17b7b26a7697809b2be0b99004f5e47~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3b2c6665&x-expires=1762822800&x-signature=vmJ9gBJ9T3nBwnCfNmTTXk5lt5E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7440727808127468306","1732429452","2024-11-24T06:24:12.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7","https://www.tiktok.com/@thandoccuoc/video/7439872708499754247?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","false",,,,,,,,,,,"false",,"24","https://www.tiktok.com/@thandoccuoc/video/7439872708499754247?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","Trong 10 điều răn của đạo thiên chúa có ghi phải thảo kính cha mẹ mà","7279373577073722375","nhthong290","https://www.tiktok.com/@thandoccuoc/video/7439872708499754247"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7328498088790736903~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5ef16ac0&x-expires=1762822800&x-signature=TtD48VsFYkdgsL6fHyzPsXQhXM4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7440139580609184530","1732292493","2024-11-22T16:21:33.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3","https://www.tiktok.com/@thandoccuoc/video/7439872708499754247?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","false",,,,,,,,,,,"false",,"16","https://www.tiktok.com/@thandoccuoc/video/7439872708499754247?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","ko nha mọi ng vua minh mạng có nói nha với lại truyền đạo này ng xưa cũng chấp nhận nữa đống đinh vào cột và đc lên thiêng đàng vs lại ngày xưa bị đô hộ chúng đưa đạo vào VN đó chứ ngày xưa làm j có😂","6919673484349244418","benny67908","https://www.tiktok.com/@thandoccuoc/video/7439872708499754247"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6cb8978d813bdf9ab9d8273cd681bd3c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=23b1402c&x-expires=1762822800&x-signature=8cv5O6uDde7uHSuOLry2dTmqN5I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7440454611939377938","1732365841","2024-11-23T12:44:01.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://www.tiktok.com/@thandoccuoc/video/7439872708499754247?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","false",,,,,,,,,,,"false",,"14","https://www.tiktok.com/@thandoccuoc/video/7439872708499754247?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","Hình như bây giờ bên công giao ngta cho thờ ông bà tổ tiên r mà","6586400686014054402","phuocnguyen26.03","https://www.tiktok.com/@thandoccuoc/video/7439872708499754247"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/23ec9fd404bbf58daaaa72cc270b5a92~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7781b0d9&x-expires=1762822800&x-signature=O16fIp8O%2ByJwG4LUZh79eCuybU4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7524197405975020295","1751863733","2025-07-07T04:48:53.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@thandoccuoc/video/7439872708499754247?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","false",,,,,,,,,,,"false",,"1","https://www.tiktok.com/@thandoccuoc/video/7439872708499754247?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","Đạo chúa có thờ ông bà tổ tiên mà","6753503794409227265","hang_pham911121","https://www.tiktok.com/@thandoccuoc/video/7439872708499754247"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/2cd44c8e3431324bbe97cd6312d56ac8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4a32e159&x-expires=1762822800&x-signature=DfXM57IxcwT43mkAszwAj2TSfww%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7440668693628388114","1732415693","2024-11-24T02:34:53.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@thandoccuoc/video/7439872708499754247?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","false",,,,,,,,,,,"false",,"1","https://www.tiktok.com/@thandoccuoc/video/7439872708499754247?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","nhà ck tui theo đạo mà cứ rằm mùng 1 thắp nhanh cũng trái binh thường như ngta hà","6857700849416193026","tamnhu149","https://www.tiktok.com/@thandoccuoc/video/7439872708499754247"
