"avatarThumbnail","cid","createTime","createTimeISO","detailedMentions/0/nickName","detailedMentions/0/profileUrl","detailedMentions/0/secUid","detailedMentions/0/userId","detailedMentions/1/nickName","detailedMentions/1/profileUrl","detailedMentions/1/secUid","detailedMentions/1/userId","detailedMentions/2/nickName","detailedMentions/2/profileUrl","detailedMentions/2/secUid","detailedMentions/2/userId","detailedMentions/3/nickName","detailedMentions/3/profileUrl","detailedMentions/3/secUid","detailedMentions/3/userId","detailedMentions/4/nickName","detailedMentions/4/profileUrl","detailedMentions/4/secUid","detailedMentions/4/userId","detailedMentions/5/nickName","detailedMentions/5/profileUrl","detailedMentions/5/secUid","detailedMentions/5/userId","diggCount","input","likedByAuthor","mentions/0","mentions/1","mentions/2","mentions/3","mentions/4","mentions/5","pinnedByAuthor","repliesToId","replyCommentTotal","submittedVideoUrl","text","uid","uniqueId","videoWebUrl"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/bf02a55134e92a117e4f8e52eacec9c6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=62f4957b&x-expires=1762412400&x-signature=RxodRgZWwJCsLNm8gn%2B6Xcoa6yM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7467200530759631634","1738593120","2025-02-03T14:32:00.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"117","https://www.tiktok.com/@tiin.vn/video/7467119935999757589?is_from_webapp=1&web_id=7473070357060453930","false",,,,,,,"false",,"2","https://www.tiktok.com/@tiin.vn/video/7467119935999757589?is_from_webapp=1&web_id=7473070357060453930","ít ra anh còn dũng cảm để nói ra","6543127111232995330","beefrattles","https://www.tiktok.com/@tiin.vn/video/7467119935999757589"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1e4ca8ab33ba7e00fad92597389efd3a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c627b6b0&x-expires=1762412400&x-signature=oN%2F%2BWpf291N37jM2Re%2FkQOGU75U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7467153482488349456","1738582168","2025-02-03T11:29:28.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"65","https://www.tiktok.com/@tiin.vn/video/7467119935999757589?is_from_webapp=1&web_id=7473070357060453930","false",,,,,,,"false",,"1","https://www.tiktok.com/@tiin.vn/video/7467119935999757589?is_from_webapp=1&web_id=7473070357060453930","Vô đọc cmt hoang mang thiệt","6755049110788113409","capu__sss","https://www.tiktok.com/@tiin.vn/video/7467119935999757589"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/08c03c49e6667b09b7315f3b8d21960f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7e034cba&x-expires=1762412400&x-signature=1FDe%2FMIKcqxSa95pGLDreqNv2mk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7467121648526197522","1738574758","2025-02-03T09:25:58.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"225","https://www.tiktok.com/@tiin.vn/video/7467119935999757589?is_from_webapp=1&web_id=7473070357060453930","false",,,,,,,"false",,"115","https://www.tiktok.com/@tiin.vn/video/7467119935999757589?is_from_webapp=1&web_id=7473070357060453930","giới trẻ giờ hết cứu 😩","7063761426183472129","funny957w","https://www.tiktok.com/@tiin.vn/video/7467119935999757589"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f2bd7eff007cda969c28517d38896de4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=04cb3b28&x-expires=1762412400&x-signature=E%2BRP%2FdAfrx2EP3So0VxVoLDUiqM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7467123095682204423","1738575092","2025-02-03T09:31:32.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"643","https://www.tiktok.com/@tiin.vn/video/7467119935999757589?is_from_webapp=1&web_id=7473070357060453930","false",,,,,,,"false","7467121648526197522",,"https://www.tiktok.com/@tiin.vn/video/7467119935999757589?is_from_webapp=1&web_id=7473070357060453930","báo hiếu gia đình đi, ko cần lo :))","6733022532889510913","chunongdan1905","https://www.tiktok.com/@tiin.vn/video/7467119935999757589"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f110e108eda6cbbbfa7bb3de30c2a2d6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=095fe329&x-expires=1762412400&x-signature=rMKvgNQLxeIkU7J5FDSthxDIRus%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7467152126621205249","1738581855","2025-02-03T11:24:15.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"138","https://www.tiktok.com/@tiin.vn/video/7467119935999757589?is_from_webapp=1&web_id=7473070357060453930","false",,,,,,,"false",,"5","https://www.tiktok.com/@tiin.vn/video/7467119935999757589?is_from_webapp=1&web_id=7473070357060453930","tao vừa có con gái cách đây vài tháng nếu sau này con t chọn yêu con trai thì t sẽ có 1 chàng rể nếu chọn con gái thì có thêm 1 đứa con dâu.Mỗi người sinh ra sẽ phai tự chọn con đường riêng của mih😌","6602960220128722945","nkoxbin011194","https://www.tiktok.com/@tiin.vn/video/7467119935999757589"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/18346a3454ac4ca0a64100705ecf6868~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=07456bfc&x-expires=1762412400&x-signature=TzxnJEGeDffwzofRFNv51tWqz1k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7467121470897111815","1738574712","2025-02-03T09:25:12.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"133","https://www.tiktok.com/@tiin.vn/video/7467119935999757589?is_from_webapp=1&web_id=7473070357060453930","false",,,,,,,"false",,"1","https://www.tiktok.com/@tiin.vn/video/7467119935999757589?is_from_webapp=1&web_id=7473070357060453930","ước mơ của cha mẹ là con cái hạnh phúc mà","6972221762423555074","2004.vh","https://www.tiktok.com/@tiin.vn/video/7467119935999757589"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/414657adbf4d44f49e1b94fd4ed7c788~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=772862c5&x-expires=1762412400&x-signature=ES9Hgg0TaSGZkHoFBzVJ2al3zQg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7467164213568766727","1738584663","2025-02-03T12:11:03.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"182","https://www.tiktok.com/@tiin.vn/video/7467119935999757589?is_from_webapp=1&web_id=7473070357060453930","false",,,,,,,"false",,"8","https://www.tiktok.com/@tiin.vn/video/7467119935999757589?is_from_webapp=1&web_id=7473070357060453930","nhìn cmt mà tui chả muốn nói j, sao mà nhiều người cmt kì quá à, gđ người ta ko nói j thì thôi sao người ngoài hay nói quá à","7418210049774994439","ngoanxinhiucuaizana","https://www.tiktok.com/@tiin.vn/video/7467119935999757589"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/eefe0b7e07300ab9f12df2bc7c230752~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=dd7cd2b1&x-expires=1762412400&x-signature=c3NqJWpMwFVMJr2mlWX4ek8G%2BPs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7467365174824567553","1738631474","2025-02-04T01:11:14.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"2","https://www.tiktok.com/@tiin.vn/video/7467119935999757589?is_from_webapp=1&web_id=7473070357060453930","false",,,,,,,"false",,"1","https://www.tiktok.com/@tiin.vn/video/7467119935999757589?is_from_webapp=1&web_id=7473070357060453930","Nếu 1 ngày con tao come out(nếu).Tao sẽ ôm con thật chặt,vẫn vui vẻ.ko ai được lựa chọn giới tính,yêu ai cũng được miễn hạnh phúc.Làm người có nhân cách, có đạo đức,tử tế là được.Thương em thật sự🥺","6694574369517618178","bo_bo_co123","https://www.tiktok.com/@tiin.vn/video/7467119935999757589"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/20571be604501fb44173c5421179be2d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d9d00ab2&x-expires=1762412400&x-signature=v3Fep3Yc9YsxPEHZFy2Oyur9B54%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7467183724405752584","1738589206","2025-02-03T13:26:46.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"21","https://www.tiktok.com/@tiin.vn/video/7467119935999757589?is_from_webapp=1&web_id=7473070357060453930","false",,,,,,,"false",,"0","https://www.tiktok.com/@tiin.vn/video/7467119935999757589?is_from_webapp=1&web_id=7473070357060453930","=)) vô đọc cmt rất là ba chấm","7375824439974085637","miel26596","https://www.tiktok.com/@tiin.vn/video/7467119935999757589"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5d08a463257f160d8bff7b8c8cfeaeb3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a2ef9ed2&x-expires=1762412400&x-signature=oKd3rR267WskqKDif6gf4T7rPDg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7490104227189768967","1743925803","2025-04-06T07:50:03.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@tiin.vn/video/7467119935999757589?is_from_webapp=1&web_id=7473070357060453930","false",,,,,,,"false",,"0","https://www.tiktok.com/@tiin.vn/video/7467119935999757589?is_from_webapp=1&web_id=7473070357060453930","Mk cũng đã come out với gia đình","6782031026497602562","phuc_dat_96","https://www.tiktok.com/@tiin.vn/video/7467119935999757589"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/56c5b6abf1ce3b849fae1eb8829e94cd~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=95e278f1&x-expires=1762412400&x-signature=RijSWeCrq2%2FVQLqwpsEzjnFmoSs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7467126725076878096","1738575939","2025-02-03T09:45:39.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"7","https://www.tiktok.com/@tiin.vn/video/7467119935999757589?is_from_webapp=1&web_id=7473070357060453930","false",,,,,,,"false",,"50","https://www.tiktok.com/@tiin.vn/video/7467119935999757589?is_from_webapp=1&web_id=7473070357060453930","Tội người mẹ ,","6660437852347940865","mothaibabon47","https://www.tiktok.com/@tiin.vn/video/7467119935999757589"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7a0277429e87cb37e5dfd949f2065f61~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=55b20088&x-expires=1762412400&x-signature=BvHLXf47yH3hUkyJ%2B%2B0YeatsGEA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7467921898261857042","1738761074","2025-02-05T13:11:14.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"26","https://www.tiktok.com/@tiin.vn/video/7467119935999757589?is_from_webapp=1&web_id=7473070357060453930","false",,,,,,,"false",,"14","https://www.tiktok.com/@tiin.vn/video/7467119935999757589?is_from_webapp=1&web_id=7473070357060453930","nhìn cái cmt mà tưởng t đang ở thời phong kiến ko á 🥰","7332850361324061703","da_do_c3","https://www.tiktok.com/@tiin.vn/video/7467119935999757589"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7af219dd206928a4ceb7d57a88b57b8d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f24e06a1&x-expires=1762412400&x-signature=4hIG8GwFPtQjKp9A4IfO1P4KvmU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7467121981529473809","1738574845","2025-02-03T09:27:25.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"30","https://www.tiktok.com/@tiin.vn/video/7467119935999757589?is_from_webapp=1&web_id=7473070357060453930","false",,,,,,,"false",,"0","https://www.tiktok.com/@tiin.vn/video/7467119935999757589?is_from_webapp=1&web_id=7473070357060453930","ai cũng cần đc hạnh phúc của riêng mình, lấy ai cũng là một gia đình mà, có ng bên cạnh","6956621275306722305","nhacualoona","https://www.tiktok.com/@tiin.vn/video/7467119935999757589"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/566a0da8494c0f41d59de4911cfc6935~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8ac740f2&x-expires=1762412400&x-signature=XdMg3ivwL0vY4C9f7bEiY1WB5Ok%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7467121506436809504","1738574777","2025-02-03T09:26:17.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"80","https://www.tiktok.com/@tiin.vn/video/7467119935999757589?is_from_webapp=1&web_id=7473070357060453930","false",,,,,,,"false",,"102","https://www.tiktok.com/@tiin.vn/video/7467119935999757589?is_from_webapp=1&web_id=7473070357060453930","-1 con người","6933274951379420166","vn_geminiii","https://www.tiktok.com/@tiin.vn/video/7467119935999757589"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3d20b31ba450fcd7e49160dadacc9169~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a2bd8a77&x-expires=1762412400&x-signature=drftBb6Scf8JREucrP5KGak%2FUmg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7486457267371393800","1743076686","2025-03-27T11:58:06.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"15","https://www.tiktok.com/@tiin.vn/video/7467119935999757589?is_from_webapp=1&web_id=7473070357060453930","false",,,,,,,"false",,"0","https://www.tiktok.com/@tiin.vn/video/7467119935999757589?is_from_webapp=1&web_id=7473070357060453930","Đọc cmt mà sợ ngoài Bắc thật 😂 sự kì thị trong máu rồi","6693494919192314882","sin_sin_9x","https://www.tiktok.com/@tiin.vn/video/7467119935999757589"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/77f69405d3f6dc204dda67a752dfdd59~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b05f4a67&x-expires=1762412400&x-signature=mHvI%2FgChjjdij5hzyelgUrGJ5Bc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7467131775559549697","1738577114","2025-02-03T10:05:14.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"193","https://www.tiktok.com/@tiin.vn/video/7467119935999757589?is_from_webapp=1&web_id=7473070357060453930","false",,,,,,,"false",,"69","https://www.tiktok.com/@tiin.vn/video/7467119935999757589?is_from_webapp=1&web_id=7473070357060453930","sự chấm dứt của 1 gia tộc","7421188741866095633","cng.vinhh2","https://www.tiktok.com/@tiin.vn/video/7467119935999757589"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5d0484391f289b9dad5c5e37cd8ea7cd~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b3c435d5&x-expires=1762412400&x-signature=NKKVrj4U1%2Fhu3vbKn5%2BXtPn8jKI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7467889579024057095","1738753559","2025-02-05T11:05:59.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"78","https://www.tiktok.com/@tiin.vn/video/7467119935999757589?is_from_webapp=1&web_id=7473070357060453930","false",,,,,,,"false",,"120","https://www.tiktok.com/@tiin.vn/video/7467119935999757589?is_from_webapp=1&web_id=7473070357060453930","hứa sau có con phải rèn cho kĩ 😂👌","6762845219580773378","freyaaa69p","https://www.tiktok.com/@tiin.vn/video/7467119935999757589"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/98ff49c79e53c14c9b173557c8f9648f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0b09bb84&x-expires=1762412400&x-signature=sYNRbILPQogkPQcq8e4%2FEC9wD2Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7467180638313038613","1738588494","2025-02-03T13:14:54.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"13","https://www.tiktok.com/@tiin.vn/video/7467119935999757589?is_from_webapp=1&web_id=7473070357060453930","false",,,,,,,"false",,"0","https://www.tiktok.com/@tiin.vn/video/7467119935999757589?is_from_webapp=1&web_id=7473070357060453930","T đọc cmt mà t tức á😾","7364032138943546375","quocvuanh0","https://www.tiktok.com/@tiin.vn/video/7467119935999757589"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4b38123383517570147a7ade9d919289~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5fd31fa7&x-expires=1762412400&x-signature=FtvK0aN0IDAYpEO7B0uZRdaAjo4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7467127773733470994","1738576191","2025-02-03T09:49:51.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"5","https://www.tiktok.com/@tiin.vn/video/7467119935999757589?is_from_webapp=1&web_id=7473070357060453930","false",,,,,,,"false",,"6","https://www.tiktok.com/@tiin.vn/video/7467119935999757589?is_from_webapp=1&web_id=7473070357060453930","bme cũng buồn lắm","6626700358604013570","thang24042","https://www.tiktok.com/@tiin.vn/video/7467119935999757589"
