"avatarThumbnail","cid","createTime","createTimeISO","detailedMentions/0/nickName","detailedMentions/0/profileUrl","detailedMentions/0/secUid","detailedMentions/0/userId","detailedMentions/1/nickName","detailedMentions/1/profileUrl","detailedMentions/1/secUid","detailedMentions/1/userId","detailedMentions/2/nickName","detailedMentions/2/profileUrl","detailedMentions/2/secUid","detailedMentions/2/userId","detailedMentions/3/nickName","detailedMentions/3/profileUrl","detailedMentions/3/secUid","detailedMentions/3/userId","detailedMentions/4/nickName","detailedMentions/4/profileUrl","detailedMentions/4/secUid","detailedMentions/4/userId","detailedMentions/5/nickName","detailedMentions/5/profileUrl","detailedMentions/5/secUid","detailedMentions/5/userId","diggCount","input","likedByAuthor","mentions/0","mentions/1","mentions/2","mentions/3","mentions/4","mentions/5","pinnedByAuthor","repliesToId","replyCommentTotal","submittedVideoUrl","text","uid","uniqueId","videoWebUrl"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6a58bff0b7eab50a9c0bc5daee045706~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5a4cb461&x-expires=1762412400&x-signature=q80MzFrY3K9r40Dir0%2FTcNl2t2k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7462016805205705490","1737386191","2025-01-20T15:16:31.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"20","https://www.tiktok.com/@vietnambusinessnews/video/7461924185690885393?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,,,,"false",,"17","https://www.tiktok.com/@vietnambusinessnews/video/7461924185690885393?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","Việt Nam đc như n thì tốt","7025203695831483419","nguyenminhlong28000","https://www.tiktok.com/@vietnambusinessnews/video/7461924185690885393"
"https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=24aea7e6&x-expires=1762412400&x-signature=rQ05vGtzZK8cis8GT4%2BZb3jWTyA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7461993265455170322","1737380716","2025-01-20T13:45:16.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"42","https://www.tiktok.com/@vietnambusinessnews/video/7461924185690885393?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,,,,"false",,"19","https://www.tiktok.com/@vietnambusinessnews/video/7461924185690885393?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","Ko bt bao giờ vn với có","7429676464964731922","buom_nhieu.nuoc","https://www.tiktok.com/@vietnambusinessnews/video/7461924185690885393"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6b7ef38f6d4b388c86ff594e28b60ac5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f98e9de3&x-expires=1762412400&x-signature=zPZPUggvUtc%2FpQOiH%2Fl2lFbbKjU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7462209384614036242","1737431033","2025-01-21T03:43:53.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"144","https://www.tiktok.com/@vietnambusinessnews/video/7461924185690885393?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,,,,"false",,"82","https://www.tiktok.com/@vietnambusinessnews/video/7461924185690885393?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","t ko hiểu sao con ng vs nhau mà comment kiểu v cx chịu","7201785020679341083","hocnguthemc_uhocba","https://www.tiktok.com/@vietnambusinessnews/video/7461924185690885393"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e07e051f30fb03a3cd2b7d8d7411b2ad~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2558ce37&x-expires=1762412400&x-signature=GLYyrNr1MrfyCd38sNO5Zp%2B5BE8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7461956278857646856","1737372103","2025-01-20T11:21:43.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"14","https://www.tiktok.com/@vietnambusinessnews/video/7461924185690885393?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,,,,"false",,"20","https://www.tiktok.com/@vietnambusinessnews/video/7461924185690885393?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","còn việc trẻ em được sinh ra ở Mỹ là có quốc tịch Mỹ cũng cần loại bỏ quốc tịch trẻ em phải theo quốc tịch mẹ","7148395128272716826","userbx29wh8thp","https://www.tiktok.com/@vietnambusinessnews/video/7461924185690885393"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/acb859bed677bb18fc597eaf26e21227~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8ecd519d&x-expires=1762412400&x-signature=Nz%2FBiRJ%2FeCtVGApe6mRrPvg7iuE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7461963313023795986","1737373738","2025-01-20T11:48:58.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"178","https://www.tiktok.com/@vietnambusinessnews/video/7461924185690885393?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,,,,"false",,"11","https://www.tiktok.com/@vietnambusinessnews/video/7461924185690885393?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","khi nào mới tới việt nam","6808504398790018050","dungnguyen5031","https://www.tiktok.com/@vietnambusinessnews/video/7461924185690885393"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/be1a0646261fa8988eb76863ecd30c0a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a6bf2fad&x-expires=1762412400&x-signature=%2BQJtipeOHPcIIBXTxwK8fG57cYc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7461954995648463624","1737371812","2025-01-20T11:16:52.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"75","https://www.tiktok.com/@vietnambusinessnews/video/7461924185690885393?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,,,,"false",,"6","https://www.tiktok.com/@vietnambusinessnews/video/7461924185690885393?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","mẽo thật văn minh","6628481697968013314","sugartank.vn","https://www.tiktok.com/@vietnambusinessnews/video/7461924185690885393"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ec4b638cf5daa3444b758874516607ec~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=dd0024ed&x-expires=1762412400&x-signature=67qAjkQ5OYn0g9zjbeioBlo06QQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7462149320101298962","1737417097","2025-01-20T23:51:37.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"32","https://www.tiktok.com/@vietnambusinessnews/video/7461924185690885393?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,,,,"false",,"18","https://www.tiktok.com/@vietnambusinessnews/video/7461924185690885393?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","nên như vậy chứ bjo thấy gà bình thuận quá trời cái nết rồi,ko như m nghĩ.vn cũng nên học hỏi Trump","7296498391742284807","io.oi.2k","https://www.tiktok.com/@vietnambusinessnews/video/7461924185690885393"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/72dd58001a438947e23da0e7dc7ba357~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6fa2c0ad&x-expires=1762412400&x-signature=nGxxjv5lhx%2FgqdcgX%2BrG0tDb3IA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7462218967995482898","1737433274","2025-01-21T04:21:14.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"42","https://www.tiktok.com/@vietnambusinessnews/video/7461924185690885393?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,,,,"false",,"15","https://www.tiktok.com/@vietnambusinessnews/video/7461924185690885393?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","vn nên học hỏi Luật này","6930220623961080833","hieuuudangtyyy","https://www.tiktok.com/@vietnambusinessnews/video/7461924185690885393"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/dc6b3e9240397b22891be3b679ad728d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=963dfaba&x-expires=1762412400&x-signature=XjvHsDOszO%2FLFqZRFwb9miPnkSc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7461993613808730887","1737380797","2025-01-20T13:46:37.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"31","https://www.tiktok.com/@vietnambusinessnews/video/7461924185690885393?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,,,,"false",,"9","https://www.tiktok.com/@vietnambusinessnews/video/7461924185690885393?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","Việt nam nhìu lắm rồi cần fai làm nghiêm nhà nước ơi 🧐","6696445110278063106","nkt_05101994","https://www.tiktok.com/@vietnambusinessnews/video/7461924185690885393"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/dd753920b60fde48972351e9afb051ba~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f4e12543&x-expires=1762412400&x-signature=suO4BIGxX6LOYKydW9fmwQjPJb4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7462340600986813204","1737461585","2025-01-21T12:13:05.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"44","https://www.tiktok.com/@vietnambusinessnews/video/7461924185690885393?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,,,,"false",,"3","https://www.tiktok.com/@vietnambusinessnews/video/7461924185690885393?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","ê mấy má tui tưởng đâu ai cũng biết xu hướng td với giới tính là hai thứ khác nhau chứ:)), sao mà cái cmt lạ v","6725593064796570626","jika.hai.du","https://www.tiktok.com/@vietnambusinessnews/video/7461924185690885393"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5a1b6cffca0a4de20cea11d168932bdc~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f574217f&x-expires=1762412400&x-signature=lzzUA2LjMtY1Q%2Fj2SoVTEKJdfNc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7462002741720646408","1737382913","2025-01-20T14:21:53.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"28","https://www.tiktok.com/@vietnambusinessnews/video/7461924185690885393?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,,,,"false",,"0","https://www.tiktok.com/@vietnambusinessnews/video/7461924185690885393?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","có mấy bn cứ bảo là VN nên áp dụg là xin thưa VN áp dụg từ thời lâu lẩu lầu lâu rồi","6866223340249564162","k4nki.k","https://www.tiktok.com/@vietnambusinessnews/video/7461924185690885393"
