"avatarThumbnail","cid","createTime","createTimeISO","detailedMentions/0/nickName","detailedMentions/0/profileUrl","detailedMentions/0/secUid","detailedMentions/0/userId","detailedMentions/1/nickName","detailedMentions/1/profileUrl","detailedMentions/1/secUid","detailedMentions/1/userId","detailedMentions/2/nickName","detailedMentions/2/profileUrl","detailedMentions/2/secUid","detailedMentions/2/userId","diggCount","input","likedByAuthor","mentions/0","mentions/1","mentions/2","pinnedByAuthor","repliesToId","replyCommentTotal","submittedVideoUrl","text","uid","uniqueId","videoWebUrl"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e20d34cb80f0867660e933adb2de708e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0f55e51d&x-expires=1762408800&x-signature=Gusow8uw24NlqVfQvNlKwHaj1Vk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7387277193041642257","1719984520","2024-07-03T05:28:40.000Z",,,,,,,,,,,,,"341","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,"false",,"46","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","đây mới là tận thế","7169974519837737985","nghiadz260","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/29ec75722e24b4197e470c2182facbed~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0750a49a&x-expires=1762408800&x-signature=fXOhoXJOzgnkOjJvHePKqgjDi5E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7361981009854235408","1714094801","2024-04-26T01:26:41.000Z",,,,,,,,,,,,,"135","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,"false",,"9","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","vô comment mà em thấy khủng long nó chạy luôn nè mấy chị","7203962602496459803","barbie1111._","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c25996d0ccd3958be3054b843ea1d0e8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e9486a07&x-expires=1762408800&x-signature=uBDYIT5h6WUi9JVwpUTbK3hjotc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7385072281036391186","1719471146","2024-06-27T06:52:26.000Z",,,,,,,,,,,,,"115","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,"false",,"0","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","Mang nặng đẻ đau mong con chào đời rồi mới hiểu con thành ra vậy xót vô cùng","7113094228775224321","tonyviet369","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7132681053311303686~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=10162995&x-expires=1762408800&x-signature=uLv73VgSCyMX%2Fh9ERDXThu9OAXs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7380941921319305991","1718509466","2024-06-16T03:44:26.000Z",,,,,,,,,,,,,"105","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,"false",,"3","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","hên quá t thuộc 72%🗿","7132655308068914182","danwtran76","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8ced02b7eaef61460c72cceafba7b472~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=57610ede&x-expires=1762408800&x-signature=qtkfNThEOl%2FbJ6j5jTkRNTIznlQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7354368639627428615","1712322390","2024-04-05T13:06:30.000Z",,,,,,,,,,,,,"179","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,"false",,"2","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","Thế hệ trước cung nhiều thôi nhưng mà k dám nói do định kiến đó","7270426997581890565","mih.hieuss","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8cbd57f99e18a5d1933a5f00cac167ac~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ad5d8be2&x-expires=1762408800&x-signature=ZCQwaMoVwN8rXa623gHq50H49QM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7384720272735290120","1719389180","2024-06-26T08:06:20.000Z",,,,,,,,,,,,,"521","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,"false",,"1","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","thôi trời ơi bị tim nhiễm nhiều quá r","7178118238420665371","soo_ahn.8","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ca97155bc774fc38f3fec2a6f4eecd3c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b37c981f&x-expires=1762408800&x-signature=F0RKnx8ka3TlQKcJgnkKB5Q9HbQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7386580664592810768","1719822349","2024-07-01T08:25:49.000Z",,,,,,,,,,,,,"519","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,"false",,"2","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","may quá mình còn thẳng","7048830164961166337","nguynvix07","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d409048d482ed2254568547f510df9f0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0fce9f88&x-expires=1762408800&x-signature=U7%2FjHCkFu6LoUEY%2BssUI5M2fc34%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7354303907453420296","1712307323","2024-04-05T08:55:23.000Z",,,,,,,,,,,,,"10","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,"false",,"11","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","Gen Alpha nhìu hơn r nek","7278156089177900050","chongiu_tlinh","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/afa1bd4d4ef43abe28f71c476bc8baa7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4f565db7&x-expires=1762408800&x-signature=kb5fFFUsB7Eq21k9nHmEyUMOJOc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7385187187628081927","1719497903","2024-06-27T14:18:23.000Z",,,,,,,,,,,,,"434","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,"false",,"0","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","Tao sợ nó là 1 tư tưởng cho thế hệ sau này","6964384224033178625","luatboong","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9f2acda2a309164236715d02a4dca598~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c654405d&x-expires=1762408800&x-signature=ZFmzs%2BNWL3H%2Byz0Pr5Fbj6RD65I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7380370471281525511","1718376412","2024-06-14T14:46:52.000Z",,,,,,,,,,,,,"757","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,"false",,"99","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","Lỗi mà cứ tưởng là tính năng😂","7130934835413861402","heheheohaha","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/060e38f3b63d5d4602291476ddb8c980~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3c961c1b&x-expires=1762408800&x-signature=BZgF%2BXpiguWxizxXp34ZB3Hb8I8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7362026546272977681","1714105407","2024-04-26T04:23:27.000Z",,,,,,,,,,,,,"26","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,"false",,"1","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","hạnh phúc là được ùii🎀","6924641664062653442","_xxokriss","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7304306528121520149~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=76cd1da5&x-expires=1762408800&x-signature=PhvlW5IDglXp6k08Tgb%2BBgoltRA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7354617750872261394","1712380392","2024-04-06T05:13:12.000Z",,,,,,,,,,,,,"81","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,"false",,"2","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","Thật ra số liệu thống kê là vậy chứ thời xưa họ k có thống kê cái này=)))","7304306384581182465","n_d.vi_be","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a4199527cfe9d2834b48777b93ad9e25~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=80420901&x-expires=1762408800&x-signature=fD86CP18npP51W8BfhwQgyFH1B0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7367895279012086535","1715471819","2024-05-11T23:56:59.000Z",,,,,,,,,,,,,"21","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,"false",,"0","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","Cmt và những chiếc xì trây Thời Kì Đồ Đá","7237326265446204417","_khang.tkn_","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7283115178454876162~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=13f0ab2f&x-expires=1762408800&x-signature=NiPgGboal7nFj%2FXtEEbO1aEWHt4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7354621348105536276","1712381313","2024-04-06T05:28:33.000Z",,,,,,,,,,,,,"34","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,"false",,"1","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","đọc comment tưởng mình trong rừng khỉ😭","7283115050830742529","normally_lpt","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/afcfd7cd7734afe91499c39081af810c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e578f3de&x-expires=1762408800&x-signature=5MIFOMw1VSUwqUf85OI6eZ43odg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7354609607955088145","1712378516","2024-04-06T04:41:56.000Z",,,,,,,,,,,,,"652","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,"false",,"121","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","hên quá t vẫn bth","7239142621728883720","hat_snow_fake","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c362ed330098c2bdb497d4191c2054b9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=54fedb09&x-expires=1762408800&x-signature=ABubSKAOWIy8J1%2Bts5AmFkiIbyU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7362125775808594706","1714128492","2024-04-26T10:48:12.000Z",,,,,,,,,,,,,"175","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,"false",,"26","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","Là người việt nam đừng phân biệt.","6871429215825921025","diy2kay","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4f5cb19a2776186dd73089275d4d49aa~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=af2ed354&x-expires=1762408800&x-signature=nqL1dakfDkkxcZg5RNKWMgqa8eU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7380280847289647879","1718355548","2024-06-14T08:59:08.000Z",,,,,,,,,,,,,"29","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,"false",,"9","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","Tự hào vì mình là TRAI THẲNG🔥🔥🔥","7341308972307399698","seihaaov","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/22cc0e26037384e536ff22ec1358259f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7cce8a55&x-expires=1762408800&x-signature=jKzf8cJ4%2FvmtOKWe4iJjPwS1WTQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7374624191558189831","1717038509","2024-05-30T03:08:29.000Z",,,,,,,,,,,,,"152","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,"false",,"158","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","hỏng cả 1 Thế hệ","6966441446527108098","dogfbi7","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/716966634101b63f306d9b10c74c091e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4b29d94d&x-expires=1762408800&x-signature=Md4On5f5N8Q9tIYgtm8pQr4vyMY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7385939272954577680","1719673011","2024-06-29T14:56:51.000Z",,,,,,,,,,,,,"107","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,"false",,"0","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","lẩu gà bình thuận","7159962387659080730","hoang.long2405","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a08fdb4113fd0036cac4b92711dec6b8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0ee2f127&x-expires=1762408800&x-signature=xDzDk%2FN37eonrdkYf9t%2BksYTJpU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7367948305933304577","1715484170","2024-05-12T03:22:50.000Z",,,,,,,,,,,,,"6","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,"false",,"12","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","miến hạnh phúc là được và hãy nhớ Độc Lập-Tự Do-Hạnh Phúc","7310190374039012360","min_k7_ne","https://www.tiktok.com/@ggs68news.official/video/7354193867505159441"
