"avatarThumbnail","cid","createTime","createTimeISO","detailedMentions/0/nickName","detailedMentions/0/profileUrl","detailedMentions/0/secUid","detailedMentions/0/userId","detailedMentions/1/nickName","detailedMentions/1/profileUrl","detailedMentions/1/secUid","detailedMentions/1/userId","detailedMentions/2/nickName","detailedMentions/2/profileUrl","detailedMentions/2/secUid","detailedMentions/2/userId","detailedMentions/3/nickName","detailedMentions/3/profileUrl","detailedMentions/3/secUid","detailedMentions/3/userId","detailedMentions/4/nickName","detailedMentions/4/profileUrl","detailedMentions/4/secUid","detailedMentions/4/userId","detailedMentions/5/nickName","detailedMentions/5/profileUrl","detailedMentions/5/secUid","detailedMentions/5/userId","detailedMentions/6/nickName","detailedMentions/6/profileUrl","detailedMentions/6/secUid","detailedMentions/6/userId","diggCount","input","likedByAuthor","mentions/0","mentions/1","mentions/2","mentions/3","mentions/4","mentions/5","mentions/6","pinnedByAuthor","repliesToId","replyCommentTotal","submittedVideoUrl","text","uid","uniqueId","videoWebUrl"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/267a906621871389f7d19a90cf40f465~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7bdacf2b&x-expires=1762405200&x-signature=iYpi5DmGPTwePiiz%2FiOYLnTsxDs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7466018645127611154","1738317939","2025-01-31T10:05:39.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231","false",,,,,,,,"false",,"0","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231","Tôi rất muốn","6802586374589236225","quocanh07042012","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/088bc4edef3a0509e0a6c2eec3e366ff~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9784cb0f&x-expires=1762405200&x-signature=A5wrUQwWDuNcVZoOy7BPZgOh7OQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7452538170392937223","1735179271","2024-12-26T02:14:31.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231","false",,,,,,,,"false",,"0","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231","rất muốn","7118662975602918402","dangthinghiem2022","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7257b4763ba4b38fc0959398ca3085fe~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b9920d4c&x-expires=1762405200&x-signature=PAiP41ZkwesUoPa0e54Wg4PkyBk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7452377655879762696","1735141890","2024-12-25T15:51:30.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231","false",,,,,,,,"false",,"0","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231","Rất muốn","7264941092968547330","macgia_maidinh1","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/961caa4fcbbe1d4df409e16fb543748b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a09b605c&x-expires=1762405200&x-signature=1jCx%2FKLI9VJ0m9eUIRC1oucJqSo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7452560356818174728","1735184440","2024-12-26T03:40:40.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231","false",,,,,,,,"false",,"0","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231","muốn rất muốn","6862276318987797505","nhoem3915","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/cf6c25efa831ec9a34c9a294e3e8bf25~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=42b332c8&x-expires=1762405200&x-signature=cWw1e88eC7vL3TTBHEDwfegV4qM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7452335346325160722","1735132040","2024-12-25T13:07:20.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231","false",,,,,,,,"false",,"0","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231","Rất muốn","7204046397082797083","snngcthng","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5776fe7e07c59f881455cb659c7ce4ab~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8b040de2&x-expires=1762405200&x-signature=9btl0xEkbiqWU9fL2xH6RaZyvI0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7459705929010987792","1736848149","2025-01-14T09:49:09.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231","false",,,,,,,,"false",,"0","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231","rất muốn nhưng mà nếu ko đc thì đành chịu với lại yêu bản thân trc r tính sau còn còn trai chê iu chị cho mệt🤧","7428936508083536897","luori74","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c851decd84084bfbb1341aee76d26a18~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3566a607&x-expires=1762405200&x-signature=OAarHt28o57SckGAuE4r5wuGYT8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7461327521243939601","1737225723","2025-01-18T18:42:03.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231","false",,,,,,,,"false",,"0","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231","Toi muốn 🥰","7266748725773796359","p_tnm17","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0e52b360214fa21610a859c365a08290~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=309204bf&x-expires=1762405200&x-signature=udHw1OmV1L%2Besl%2Bls2%2Frd0fZzec%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7453133724857123602","1735317932","2024-12-27T16:45:32.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231","false",,,,,,,,"false",,"0","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231","tui rất muốn","7099766050845836293","gaixau436","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/bd7d662379c325d6d5676589519bdf22~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=775eff2f&x-expires=1762405200&x-signature=AHiWSZFOB1xN%2Fu5r7V05WchQcu4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7458293878047802132","1736519384","2025-01-10T14:29:44.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231","false",,,,,,,,"false",,"0","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231","Tôi rất muốn và đồng ý","7175906222301185051","hoangphuthanh18","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4f7679613fc1c76aad2d436e5c26bdd2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=20a6cbf2&x-expires=1762405200&x-signature=dMP%2F%2F4HvV0P5SgdgeCI22qnleDo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7452319111071187719","1735128260","2024-12-25T12:04:20.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231","false",,,,,,,,"false",,"0","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231","Rất muốn","7138018239719834651","huhuyet","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6119c191c4882dc41720e2d25f24d84b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a6733f35&x-expires=1762405200&x-signature=jVbktvIxjC3S5QqMK9KLuXgD%2FhQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7452278763503977223","1735118873","2024-12-25T09:27:53.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231","false",,,,,,,,"false",,"0","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231","rất muốn","7324288908547032082","thnh.thn.i1","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e0b73f1de4ddbaea2ac0cb0871d5159c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=13fa1941&x-expires=1762405200&x-signature=qc4uvv4fPDZobbYHjGS7DvZ8dyw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7453534385989452552","1735411220","2024-12-28T18:40:20.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231","false",,,,,,,,"false",,"0","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231","rất muốn","6705651670217196546","bao90lgbt","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/46016b7136d9e5025fd6cd012b42c576~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6a547dbd&x-expires=1762405200&x-signature=Lkl%2BUIRYNL6YIGdqQAxecmGI7A4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7452243215119860488","1735110591","2024-12-25T07:09:51.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231","false",,,,,,,,"false",,"0","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231","đù!!!","7334139899752711176","khanh.bang585","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f78b01b12f162c65a209c37665097314~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=658aeba7&x-expires=1762405200&x-signature=0WiX%2BPu1dn%2FRihXoehuXJvnj2Uo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7473814420410516245","1740133034","2025-02-21T10:17:14.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231","false",,,,,,,,"false",,"1","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231","bây giờ vn hợp pháp chx mn","7466319495796999176","khomeochaytoi","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ee80a0ed9bb099bcfdbe02dd935b7661~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9f550ac1&x-expires=1762405200&x-signature=pa8PJzW%2F%2BvVukgUzOYqxyJw25X8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7455738641022452488","1735924433","2025-01-03T17:13:53.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231","false",,,,,,,,"false",,"0","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231","Đồng í nhe","6867875712255951874","n.himxigaii","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/438b857a473231e8ef14a9eac4ff2656~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c7bd8d78&x-expires=1762405200&x-signature=yVuA%2FyAAvfjIw6k5zMkNzcJJrI4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7452737923525755665","1735225779","2024-12-26T15:09:39.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231","false",,,,,,,,"false",,"0","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231","Rất muốn","6663807853516308481","haiguyen06120","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/79521223826bd6c87643501a125d7ce3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6f907011&x-expires=1762405200&x-signature=W7I0ZHqRSWxgblxjGS8YWBgYFZk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7454030843708506887","1735526808","2024-12-30T02:46:48.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231","false",,,,,,,,"false",,"0","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231","Rất muốn ạ","7220367234110080026","morthra","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/16a563d937ff15b2c9b7a28ffb72c37b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fad8558c&x-expires=1762405200&x-signature=OiNbZyPgDPCf3CIItYLuR99uaF4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7452373206650340103","1735140856","2024-12-25T15:34:16.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231","false",,,,,,,,"false",,"0","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231","rất muốn","7146538633875768346","c.v.i.ten21.ang","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c6f209531d79abe007cac6cfa971ac24~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ba40cda7&x-expires=1762405200&x-signature=ppMbJNoyiongVuxkUHnzUEOreNU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7452365942166045447","1735139163","2024-12-25T15:06:03.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231","false",,,,,,,,"false",,"0","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231","rất muốn","7203929539356165147","ngonhatkieuoanh","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/bb2966e731037ca1df05778c2d86b525~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bd7c5947&x-expires=1762405200&x-signature=nePmB5fbN2ZNld%2FflKmDTO9ok40%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7466038167205053202","1738322485","2025-01-31T11:21:25.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231","false",,,,,,,,"false",,"0","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231","toi rat muốn","7368260544761807889","11052513ct","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c956a4547759e9443825fc3566720bf2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a1a6da3b&x-expires=1762405200&x-signature=D8zn5iP55iVZFrrZ4uJHq%2BQtEaU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7479694060547097352","1741501996","2025-03-09T06:33:16.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231","false",,,,,,,,"false",,"0","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231","Cơ mà cộng đồng LGBT ở Việt Nam thì cx nhiều lắm đó 🥺","6892614326282585090","simptatcadoichong","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/181195c77da31c2ace522bd54e20b16f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b83223f9&x-expires=1762405200&x-signature=NOjC6A74nUYd1efUyQXhD1l5Eqc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7452353180798976789","1735136195","2024-12-25T14:16:35.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231","false",,,,,,,,,"7452273024303530770",,"https://www.tiktok.com/@lgbt.vn/video/7452181084185300231","Ở nhau cả đời đc quan trọng là định kiến xã hội vẫn còn nên 1 trong 2 họ buông. Còn kêu gọi hợp pháp để đc hưởng quyền lợi như các cặp đôi bt. Cái mk k thích là nhiều người trong cộng đồng làm quá lên","6838183933226943489","minhtu2107","https://www.tiktok.com/@lgbt.vn/video/7452181084185300231"
