author,text,likeCount,publishedAt,video_id
@Thanh_Giang,Bac ky an trai kiwi an nham luu dan chet cha Backy 😁,0,2022-08-30T13:34:20Z,qqbvLiS2Uyg
@VuaMeme,tôi có video đấy mà đăng ko đc,0,2022-08-31T01:02:25Z,qqbvLiS2Uyg
@unetidmanchester23,May mà video này không nổi chứ nếu nó nổi thì không biết mày sẽ thế nào đâu,9,2022-08-10T12:37:29Z,qqbvLiS2Uyg
@VuaMeme,T có ghi dưới phần mô tả là video này joke ko có phân biệt vùng miền,3,2022-08-11T01:33:22Z,qqbvLiS2Uyg
@unetidmanchester23,@VuaMeme joke cmm,0,2022-08-11T05:07:49Z,qqbvLiS2Uyg
@unetidmanchester23,@VuaMeme khi người khác xem thấy nó cười thì là joke còn cái này thì chả có ai thấy hay cả,0,2022-08-11T05:08:40Z,qqbvLiS2Uyg
@VuaMeme,@unetidmanchester23 ai bảo joke là cười mới là joke thế đùa bỏ ko à,0,2022-08-11T05:31:43Z,qqbvLiS2Uyg
@unetidmanchester23,@VuaMeme ừ,0,2022-08-11T05:35:49Z,qqbvLiS2Uyg
@unetidmanchester23,@VuaMeme ít nhất ko cười thì phải có tí hài hước còn m thì ko,0,2022-08-11T05:36:28Z,qqbvLiS2Uyg
@unnameduser727,@unetidmanchester23 tri do dai 🤓,1,2022-11-30T05:42:15Z,qqbvLiS2Uyg
@unetidmanchester23,@unnameduser727 viết dấu hộ cái,0,2022-11-30T06:02:55Z,qqbvLiS2Uyg
@VuaMeme,@unnameduser727 chuan luon bn oi,0,2022-12-05T07:23:15Z,qqbvLiS2Uyg
@flandrescarlet3982,Anh bn là người Trung Kì à,0,2023-01-29T12:09:41Z,qqbvLiS2Uyg
@unnameduser727,@flandrescarlet3982 adu flandre 😳,0,2023-01-29T12:13:31Z,qqbvLiS2Uyg
@HungNgoMusic,@unetidmanchester23 tri do zai,0,2023-04-09T12:58:05Z,qqbvLiS2Uyg
@unetidmanchester23,@flandrescarlet3982 tao là người Miền Nam,0,2023-04-10T13:44:51Z,qqbvLiS2Uyg
@shinyfrosty2733,​@unetidmanchester23nerd 🤓🤓🤓🤓🤓🤓🤓,0,2023-08-13T08:42:06Z,qqbvLiS2Uyg
@sussycat1101,​@unetidmanchester23cay đỏ dái,0,2023-10-06T08:32:30Z,qqbvLiS2Uyg
@the_underrated.,Bản thân tôi là người miền Trung và tôi thấy cái này rất hài nếu không thực sự có hàm ý đả kích như bọn 3 que 🐧,2,2023-11-27T05:13:12Z,qqbvLiS2Uyg
@sussycat1101,@the_underrated. trung ki uong sua milo,0,2023-11-27T14:34:33Z,qqbvLiS2Uyg
@khuephuong7659,@VuaMemecảm ơn m đã lm những joke <del>mất dạy</del> hài hước thế này nhưng mà xem xong vd thì t cá m là ng <del>vô học</del> học thức cao lắm 🤡,0,2024-06-09T17:27:32Z,qqbvLiS2Uyg
@khuephuong7659,@unetidmanchester23hơi đâu mà cãi vs bọn dân trí thấp bn nhờ,0,2024-06-09T17:29:11Z,qqbvLiS2Uyg
@khuephuong7659,@shinyfrosty2733mọt sách ít ra vẫn có học nhể đỡ hơn loại vô học như tụi m 🤡,0,2024-06-12T11:36:48Z,qqbvLiS2Uyg
@khuephuong7659,@Kobiet9876cháu khát nước à trả máy cho mẹ đi cháu 😂,0,2024-06-12T11:37:37Z,qqbvLiS2Uyg
@khuephuong7659,@VuaMemegiá mà ngày xưa nước VNCH gửi tặng bố m hộp bao cao su thì giờ đã khác 🗿,0,2024-06-12T11:40:00Z,qqbvLiS2Uyg
@Kobiet9876,​@khuephuong7659Phat hien bo do,0,2024-06-12T11:58:28Z,qqbvLiS2Uyg
@Trongk9,@VuaMeme Cali 🤓,0,2024-06-17T10:24:08Z,qqbvLiS2Uyg
@dank993,Dù yếu tố pbvm thể hiện rất rõ trong vid nhưng tôi phải thừa nhận haivaicanoi ae ạ🤣🤣🤣🤣,0,2024-07-06T16:40:13Z,qqbvLiS2Uyg
@otchoaientertainment9972,Tao người miền nam,0,2024-08-01T14:25:16Z,qqbvLiS2Uyg
@zedgaming5837,Dislike,0,2022-08-06T17:13:58Z,qqbvLiS2Uyg
@VuaMeme,ai o si ma,0,2022-08-07T00:58:30Z,qqbvLiS2Uyg
@FBKShirakami6390,nguoi trung ki tri no dai 🤣,1,2023-08-09T11:52:58Z,qqbvLiS2Uyg
@JustAGuyNotBraveEnoughToDie,Tôi đã dislike comment theo ý bn :))))),0,2023-08-18T10:51:55Z,qqbvLiS2Uyg
@TheKyPhan-lz1jb,Kmm,0,2024-06-06T05:22:54Z,qqbvLiS2Uyg
@imnghia1236,​@FBKShirakami6390 tôi ko thể nghĩ một câu nói pbvm lại đc nói nhiều tới vậy và tôi cũng ko bt chúng m nghĩ j,0,2024-06-15T15:27:20Z,qqbvLiS2Uyg
@PhuongLe-uz4sr,Tôi thấy bro trên FB đó tôi subscribe rồi nhé,3,2022-08-06T03:08:14Z,qqbvLiS2Uyg
@VuaMeme,c.ơn,2,2022-08-07T00:58:22Z,qqbvLiS2Uyg
