author,text,likeCount,publishedAt,video_id
@khanhPVZ-123,Bắc trung: 😎<br>Nam kỳ: 😠<br>Mày:😠,1,2025-06-26T11:34:01Z,o2_SVTL7PFg
@Anosvoldigoad622,Parky ăn cá rô cây ăn nhầm lựu đạn chết cha parky😂,2,2024-05-03T12:33:37Z,o2_SVTL7PFg
@Game8181uquq,Cali,0,2024-06-29T04:04:25Z,o2_SVTL7PFg
@Anosvoldigoad622,@Game8181uquq parky,1,2024-06-29T05:28:39Z,o2_SVTL7PFg
@Game8181uquq,@Anosvoldigoad622 cali,0,2024-06-29T05:31:56Z,o2_SVTL7PFg
@Game8181uquq,@Anosvoldigoad622 tao ở miền Nam,0,2024-06-29T05:32:07Z,o2_SVTL7PFg
@Anosvoldigoad622,@Game8181uquq namkiki😂,0,2024-06-29T05:50:32Z,o2_SVTL7PFg
@ngocmanhxd5863,@Game8181uquq namkiki an ca ro gai,0,2024-11-23T04:22:30Z,o2_SVTL7PFg
@truongphantube675,Parky ngặm pịa trâu bò ăn ngặm pịa r sủa đặc sản là đây 😂😂😂😂😂😂😂,3,2024-04-30T08:42:29Z,o2_SVTL7PFg
@truongphantube675,Parky bán nước cho tàu,1,2024-04-30T08:39:52Z,o2_SVTL7PFg
@truongphantube675,Bắc kỳ ăn cá rô cây ăn nhầm lựu đạn chết cha parky,1,2024-04-30T08:39:02Z,o2_SVTL7PFg
@Cuocsongmuonma,Chế gì chế nhưng bắc kỳ ăn cá rô gỗ là có thật nhé!😂,7,2024-04-12T10:33:12Z,o2_SVTL7PFg
@nguyenphuc9771,Hốc cá tra cầu tiêu ngon ko ? 🤡🤡🤡🤡🤡🤡,2,2024-06-19T08:11:00Z,o2_SVTL7PFg
@svtbkwan,​@nguyenphuc9771 pbvm?,0,2024-08-20T10:04:18Z,o2_SVTL7PFg
@mtt-l4114,"Bắc kỳ ăn cá rô phi ăn nhằm lựu đạn chết cha bắc kỳ, bắc kỳ chạy wave lỏk bốc đầu như con khỉ trong gánh xiếc​@nguyenphuc9771",0,2024-11-21T00:43:28Z,o2_SVTL7PFg
@daivi4302,Bon bac ky ban mac dai,0,2024-11-22T13:18:18Z,o2_SVTL7PFg
@maryvu8621,Bậy nhe bắc kỳ ăn cá rô cây ăn nhằm lựu đạn chết cha bắc kỳ,0,2025-05-29T12:42:16Z,o2_SVTL7PFg
@Chó13kBanTuiVìNóCayQúaLMAO,M bịa thì giỏi😂,0,2025-08-14T07:54:07Z,o2_SVTL7PFg
@maryvu8621,​@Chó13kBanTuiVìNóCayQúaLMAOở cả cái miền nam không ai không biết chuyện đó bịa kiểu j,0,2025-08-14T08:10:23Z,o2_SVTL7PFg
@PhúcAnhTrần-e3o,dmm vai loz,0,2024-03-28T09:52:09Z,o2_SVTL7PFg
@Muahaha2719,Cá rô gai có thịt mà. Chứ liếm cá gỗ không no được.,4,2024-02-06T06:13:23Z,o2_SVTL7PFg
@NguyenThiTraMy-e,Nhm namky nó ăn cả cá dọn bể nx vs đi ỉe cầu khỉ nx 😢😢😢 ko có nhà vệ sinh nha,1,2024-02-18T13:04:49Z,o2_SVTL7PFg
@Muahaha2719,"@NguyenThiTraMy-e Bake ngoài bắc ăn rau tưới cớt chưa đủ nên vào Nam ăn thêm cá lau kiếng và đi ké cầu cá tra<a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a>.",3,2024-02-18T13:11:58Z,o2_SVTL7PFg
@NguyenThiTraMy-e,@Muahaha2719 nhm nam ky nó hay cắn trộm vs bắt cá phóng xinh nx 😥😥,0,2024-02-18T13:24:50Z,o2_SVTL7PFg
@NguyenThiTraMy-e,@Muahaha2719 bọn t có đủ nhà vệ sinh rồi đâu như namky còn thời kỳ đồ đã chx phát triển văn hóa 😃😃,1,2024-02-18T13:41:56Z,o2_SVTL7PFg
@Muahaha2719,@NguyenThiTraMy-e Tao nói dân bake vào Nam ăn cá lau kiếng và đi ké😄.,2,2024-02-18T13:54:17Z,o2_SVTL7PFg
@NguyenThiTraMy-e,@Muahaha2719  dân bắc bọn t bước vào đất namky đbrerach lm j,0,2024-02-18T14:06:12Z,o2_SVTL7PFg
@Sancoten,"@NguyenThiTraMy-eparky muôn đời vẫn là parky okkk, ko liên qua nhưng t trunky dân ở t sợ parky lắm vì mõ của chún nó rất là hỗn như cún ý 🤪🤪",1,2024-06-04T08:46:35Z,o2_SVTL7PFg
@khuephuong7659,@NguyenThiTraMy-ecalicon ăn pịa việt tân 😂,1,2024-06-18T09:18:58Z,o2_SVTL7PFg
@NgMi-f2q,Nam là Việt Nam còn bắc là bắc kỳ con,8,2024-02-06T00:42:40Z,o2_SVTL7PFg
@Fuck_Varcadog,Nam kỳ con,0,2024-02-15T03:29:31Z,o2_SVTL7PFg
@NguyenThiTraMy-e,Namky nó thik cắn trộm lm 😂😂,0,2024-02-18T13:03:05Z,o2_SVTL7PFg
@nguyenphuc9771,Khmer ngốn lào kìa !,0,2024-06-19T08:11:41Z,o2_SVTL7PFg
@foolishdreamer2077,nam kì bị bắc kì tông cổng vẫn chưa chừa kk,0,2024-10-27T13:02:19Z,o2_SVTL7PFg
@mtt-l4114,Nam là Việt Nam còn Bắc kỳ là bắc kinh nha hahaha,1,2024-11-21T00:44:17Z,o2_SVTL7PFg
@foolishdreamer2077,nam ki cay,0,2024-11-21T04:10:42Z,o2_SVTL7PFg
@Chó13kBanTuiVìNóCayQúaLMAO,"Thiểu năng từ bé, mn thông cảm",0,2025-08-14T07:55:26Z,o2_SVTL7PFg
@Cuocsongmuonma,Mấy thằng bắc kỳy cay lắm mới có clip này😂😂,5,2024-02-05T09:30:59Z,o2_SVTL7PFg
@NhungNguyen-lv5gv,"Namki phản cuốc bắn ng,sau này giải phóng,chết mẹ Đình Diệm",0,2024-06-15T14:34:43Z,o2_SVTL7PFg
@nguyenphuc9771,M đùa vui ghê nhỉ Caliki ?,0,2024-06-19T08:13:09Z,o2_SVTL7PFg
@foolishdreamer2077,nam kì hóc xương cá vô tap,0,2024-11-22T14:05:47Z,o2_SVTL7PFg
@Chó13kBanTuiVìNóCayQúaLMAO,Thà cay còn hơn bị mấy thằng đồng hương trộm đt 😂😂😂 chắc cay quá đell bt rệp 😂😂😂,0,2025-08-14T07:57:54Z,o2_SVTL7PFg
@destroyergod6726,tonkin,0,2024-01-17T02:35:44Z,o2_SVTL7PFg
@imhokkien,Backyliemdaitrungcong 😂😏,6,2024-01-02T13:24:15Z,o2_SVTL7PFg
@vietnamliveinrussia0303,nam cầy ăn phân tây cớt Mỹ😂,1,2024-02-03T11:20:34Z,o2_SVTL7PFg
@imhokkien,@vietnamliveinrussia0303 backianphantaucotngabubuoicuba 😏,0,2024-02-03T11:43:24Z,o2_SVTL7PFg
@NguyenThiTraMy-e,Nameki khởi nghĩa<br>Gặm bình oxy<br>Nhai dải phân cách<br>Rẻ rách lương tâm<br>Rủ nhau trộm cắp<br>Ăn c.ướp la làng<br>Nhậu ổi xoài cóc<br>Hóc cá dọn bể😂😂,0,2024-02-18T13:02:24Z,o2_SVTL7PFg
@foolishdreamer2077,nam kì liếm cức hoa kì cho hay,0,2024-11-22T14:04:25Z,o2_SVTL7PFg
@longnguyen-if6gt,chờ Nam kỳ tụi tao dạy,0,2024-01-01T04:16:50Z,o2_SVTL7PFg
@1974-r8y,Tự hào là Nam kỳ <br>Bắc kỳ ăn cá rô cây ăn nhầm lựu đạn chết Bắc kỳ 😂😂😂,0,2024-10-28T13:26:58Z,o2_SVTL7PFg
@longnguyen-if6gt,sao chê Nam KỲ tao ngu tụi bây ngu mới đúng thà ăn cá thiệc còn hơn ăn cá giả,0,2024-01-01T04:16:11Z,o2_SVTL7PFg
@longnguyen-if6gt,"ê bạn parky, tui ăn cá rô gai còn hơn ăn cá gỗ . Bạn nghĩ xương cá và lựu đạn cái nào ghê hơn",1,2024-01-01T03:57:49Z,o2_SVTL7PFg
@cali2-h5f,Bạn nam kì chó cay trĩ dái rồi 😂😂😂,1,2024-01-08T16:05:27Z,o2_SVTL7PFg
@vietnamliveinrussia0303,Nam kỳ cay rồi😂😊,0,2024-02-03T11:21:25Z,o2_SVTL7PFg
@copdeco,Video giải trí thôi mà các bạn.đừng cải nhau đc ko😢,0,2024-06-01T13:19:28Z,o2_SVTL7PFg
@Sancoten,PPerky muôn đời vẫn là perky ok😂😂😂,1,2024-06-04T08:42:23Z,o2_SVTL7PFg
@foolishdreamer2077,nam kì cay,0,2024-11-22T14:04:46Z,o2_SVTL7PFg
@-aothatday-,Namki tri 🤣,1,2023-12-31T07:10:17Z,o2_SVTL7PFg
@Dessoulavy,aiosimi,0,2023-12-29T13:37:22Z,o2_SVTL7PFg
@phuctran-dj3rg,bắc kỳ,2,2023-12-26T07:24:36Z,o2_SVTL7PFg
@Fuck_Varcadog,Nam kỳ,0,2024-02-15T03:30:31Z,o2_SVTL7PFg
@phuctran-dj3rg,@Fuck_Varcadog trung kỳ,1,2024-02-15T05:07:42Z,o2_SVTL7PFg
@dat2205,"bị gọi bắc kỳ bình thường mà,tự hào nghìn năm văn hiến,người gốc King,dòng máu lạc hồng,nắm quyền lực tuyệt đối trong chính phủ,nơi đặt thủ đô.Dy tích lịch sử nghìn năm,đỡ hơn bọn Khơ-me vô danh tiểu tốt.Kinh tế trong nam cũng bị bọn t nắm giữ gần hết.",0,2024-08-02T10:57:23Z,o2_SVTL7PFg
@svtbkwan,​@dat2205 nhưng ngoài bắc rất láo,0,2024-08-20T10:06:23Z,o2_SVTL7PFg
@dat2205,"@svtbkwan Láo?Một số láo người thì xin chỉ nói cá nhân,đừng lôi cả miền.Bạn thừa nước bọt à?",0,2024-08-20T12:38:03Z,o2_SVTL7PFg
@svtbkwan,@dat2205  mình ko định quơ cả nắm đũa đâu mình chỉ nói một số thôi mình ghi ko đủ ý nên có chút hiểu lầm sorry bạn nhé,1,2024-08-20T14:06:06Z,o2_SVTL7PFg
@atTien-nq9eo,@phuctran-dj3rg trung kì uống sữa milo uống nhầm nước lũ chết cha trung kì,0,2025-06-05T16:29:04Z,o2_SVTL7PFg
@CườngNgô-g1b,"Bắc kỳ ngông bị xe tông trúng
Phải lết phải bò 
Gãy giò mà chết 😏",1,2023-12-02T20:32:32Z,o2_SVTL7PFg
@khuephuong7659,"xem đi xem lại vẫn dell thấy hài chút nào càng xem càng thấy giới trẻ ngày nay matday ngày xưa cha ông ta khổ công xây dựng đất nước để con cháu có cuộc sống ấm no với hy vọng Bắc kỳ Trung kỳ Nam kỳ là một nhà. Thế mà lũ trẻ ngày nay chỉ vì mấy cái tim cái like ảo mà đi làm video xúc phạm, phân biệt vùng miền, haizz. Hetcuu",0,2023-11-20T10:35:29Z,o2_SVTL7PFg
@China2007lol,Namkycho làm nô lệ chắc cay lắm 😂,7,2023-11-13T08:42:01Z,o2_SVTL7PFg
@nhutnguyen7240,Backy ăn cá rô cây ăn nhầm lưu4 đan4 chết cha backy,8,2023-11-20T05:27:00Z,o2_SVTL7PFg
@HoangGiaMinh-bm1uo,Đúng vậy namki chỉ bt làm taysai cho đám xâm lược,0,2023-11-22T03:28:22Z,o2_SVTL7PFg
@China2007lol,"@nhutnguyen7240 namky đớp cá rô gai, hốc nhầm lựu đạn chết cha namky",0,2023-11-24T03:38:01Z,o2_SVTL7PFg
@ASussyCat30,@nhutnguyen7240 namky ăn cá rô gai,1,2023-11-24T12:14:53Z,o2_SVTL7PFg
@hieu3796,@nhutnguyen7240nam kì ăn trái kiwi ăn nhầm lựu đạn ☠️☠️☠️,0,2023-12-10T09:31:25Z,o2_SVTL7PFg
@123stalker9,​@hieu3796bắc kỳ ăn cá rô phi ăn nhầm lựu đạn chết cha bắc kỳ 💀💀💀,0,2023-12-10T10:06:14Z,o2_SVTL7PFg
@comrade-muller,Đâu như bắc kỳ ăn cá gỗ😂,4,2023-12-31T06:26:39Z,o2_SVTL7PFg
@-aothatday-,@nhutnguyen7240 5key tri 🤣,0,2023-12-31T07:09:03Z,o2_SVTL7PFg
@ASussyCat30,@comrade-muller namkythieunang,3,2023-12-31T08:25:36Z,o2_SVTL7PFg
@longnguyen-if6gt,ccccc lm,1,2024-01-01T04:17:20Z,o2_SVTL7PFg
@Dangtri935,Bắc kỳ ăn cá rô cây 😂😂😂,2,2024-01-31T08:31:22Z,o2_SVTL7PFg
@imhokkien,Backichobucacancuttrungcong cay đỏ dái ha 🤣,2,2024-02-03T11:44:26Z,o2_SVTL7PFg
@China2007lol,@Dangtri935 Namkiki ăn cá rô gai,0,2024-02-05T02:58:42Z,o2_SVTL7PFg
@NguyenThiTraMy-e,@nhutnguyen7240 Nameki khởi nghĩa<br>Gặm bình oxy<br>Nhai dải phân cách<br>Rẻ rách lương tâm<br>Rủ nhau trộm cắp<br>Ăn c.ướp la làng<br>Nhậu ổi xoài cóc<br>Hóc cá dọn bể tội namky 🙀🙀,0,2024-02-18T14:08:56Z,o2_SVTL7PFg
@NgọcMịPhạm-v2j,It&#39;s not funny,0,2024-03-16T10:59:33Z,o2_SVTL7PFg
@yuhiahtyun5665,​@China2007lol backiki an nậm pịa 🤣🤣 nên não toàn chất thải 😂,1,2024-04-10T07:25:00Z,o2_SVTL7PFg
@rice221,@China2007lolparkầy ăn nậm pịa,1,2024-07-15T23:28:44Z,o2_SVTL7PFg
@ChauTran-b2v,@hieu3796thằng hiếu,1,2025-11-01T21:53:54Z,o2_SVTL7PFg
@ChauTran-b2v,@ASussyCat30MÀY IM,1,2025-11-01T21:56:03Z,o2_SVTL7PFg
@lowdzcutelaze09,Xin vd,0,2023-11-07T10:46:21Z,o2_SVTL7PFg
@nguyencongthanh1,Bắc kỳ ăn cá rô phi ăn nhầm lựu đạn chết cha Bắc kỳ,1,2023-10-23T03:10:32Z,o2_SVTL7PFg
@tangthanhdat0205,"Việt Nam có 3 miền: miền nam, miền trung và bắc kì",24,2023-10-16T04:04:54Z,o2_SVTL7PFg
@Monster14324,😂😂,0,2023-11-01T16:36:59Z,o2_SVTL7PFg
@nguyenanhkhoa206,"bắc, trung và 5key là 1 nhà 🥰🥰🥰",0,2023-12-16T03:29:40Z,o2_SVTL7PFg
@-aothatday-,Bucki la ban cua namki 😁👍,1,2023-12-31T07:11:32Z,o2_SVTL7PFg
@Fuck_Varcadog,Namkiki nữa,0,2024-02-15T03:29:22Z,o2_SVTL7PFg
@DucAnhk15,Có miền tây nhưng ko tính chỉ tính miền đông thôi,0,2024-08-22T03:54:27Z,o2_SVTL7PFg
@foolishdreamer2077,"bắc kì,trung kì,nam kì",0,2024-10-27T13:02:37Z,o2_SVTL7PFg
@foolishdreamer2077,namki cay,0,2024-11-21T04:10:56Z,o2_SVTL7PFg
@tangthanhdat0205,@foolishdreamer2077 tao nam kì đây thằng bắc kì,0,2024-11-21T11:23:05Z,o2_SVTL7PFg
@daivi4302,T o mien tay,1,2024-11-22T13:21:56Z,o2_SVTL7PFg
@foolishdreamer2077,@daivi4302 tayki ngu 🐧🐧🐧🐧,0,2024-11-22T14:03:09Z,o2_SVTL7PFg
@tangthanhdat0205,@foolishdreamer2077 tao namki nè thằng parky ăn cuc,1,2024-12-02T05:12:14Z,o2_SVTL7PFg
@Chó13kBanTuiVìNóCayQúaLMAO,@tangthanhdat0205namkiki chúng m toàn cướp đt với lừa đảo thôiiii😂,0,2025-08-14T07:55:03Z,o2_SVTL7PFg
@tangthanhdat0205,Nhà thanh có bac ky quan,0,2023-10-16T04:03:44Z,o2_SVTL7PFg
@nhatduy2397,BẮC KỲ,4,2023-10-10T13:34:26Z,o2_SVTL7PFg
@Vovuotien,Cá rô cây,6,2023-09-19T14:20:38Z,o2_SVTL7PFg
@buitien696,ít nhất còn có cái ăn 😂,1,2023-09-13T14:12:03Z,o2_SVTL7PFg
@NguyenMyKieuOfficer,"Bắc kỳ ăn cá rô cây
Đang liếm thì nuốt chết cha bắc kỳ😂",1,2023-09-12T16:40:37Z,o2_SVTL7PFg
@LUXIAN-o3q,cơm sườn chỉ có thế thôi ☠️👍,0,2023-09-10T12:04:27Z,o2_SVTL7PFg
@foolishdreamer2077,cơm sườn bình dân nhé,0,2024-11-22T14:05:20Z,o2_SVTL7PFg
@quaannguyen-zm8pp,Trungkiuongsuamilouongnhamnuoclu,0,2023-09-08T13:18:55Z,o2_SVTL7PFg
@QUOCKHANH-do2wk,kid,0,2023-09-11T05:52:26Z,o2_SVTL7PFg
@Versal6942,Bucky,1,2023-09-05T09:43:13Z,o2_SVTL7PFg
@lienquanvathebattlecatslas173,Bắc kỳ loll,0,2023-08-27T08:38:53Z,o2_SVTL7PFg
@Khoa-p4m,Bắc kỳ,1,2023-08-25T03:22:18Z,o2_SVTL7PFg
@toiyeumilanvaicalon,backy,1,2023-08-14T12:36:09Z,o2_SVTL7PFg
@Pain_2405,Park ki an ca rofi,6,2023-06-23T20:04:38Z,o2_SVTL7PFg
@phamthinhnguyen9861,ang nham luu dan chet cha bac kyyyyyyy,2,2023-11-11T21:37:56Z,o2_SVTL7PFg
@siehko2863,"Ăn nhầm lựu đạn, chet cha parky",1,2023-11-12T18:06:26Z,o2_SVTL7PFg
@-aothatday-,Nam ki tree 🤣🤣🤣,1,2023-12-19T11:10:36Z,o2_SVTL7PFg
@destroyergod6726,@-aothatday- north kỳ,2,2024-01-17T02:33:45Z,o2_SVTL7PFg
@-aothatday-,@destroyergod6726 south kỳ tree nổ dái à 🤣🤣🤣,0,2024-01-26T16:10:38Z,o2_SVTL7PFg
@nguyenphuc9771,​@siehko28635ky Khmer cay,0,2024-06-19T08:14:13Z,o2_SVTL7PFg
@pkhang5188,Toi phai an luu dan 🤣,3,2023-06-20T14:04:13Z,o2_SVTL7PFg
@caubephongbat,Bac kee,4,2023-06-12T04:28:58Z,o2_SVTL7PFg
@QuangNguyen-pq5up,Xưởng,0,2023-04-26T15:56:55Z,o2_SVTL7PFg
@RicoBurningstar,Chet cha Lam Kee nha 🤣,1,2023-04-25T05:39:01Z,o2_SVTL7PFg
@svtbkwan,lam 😂😂😂😂😂,1,2024-08-20T10:07:57Z,o2_SVTL7PFg
@Sataandagi2875,Doc cung hai,0,2023-03-11T12:22:04Z,o2_SVTL7PFg
@phuquinguyen617,Nam kỳ cuộc sống sung túc lắm ko có ăn cá rô như bọn bắc kỳ chết đói chúng mày đâu,2,2023-03-05T03:29:28Z,o2_SVTL7PFg
@cagahat4812,backi chó namki hóc xương treee,0,2023-05-04T12:06:21Z,o2_SVTL7PFg
@QUOCKHANH-do2wk,nam kỳ giẫm vào bãi cỏ giẫm nhầm hầm chông chết mẹ nam kỳ,0,2023-09-11T05:53:34Z,o2_SVTL7PFg
@VNgoldenstar,"Bọn bám váy thực dân mới sung sướng, chứ dân thường miền nam xưa có sướng không,kiến thức hạn hẹp",0,2023-10-15T05:41:31Z,o2_SVTL7PFg
@dozshoyankozovos1094,hmm,0,2022-11-24T12:17:31Z,o2_SVTL7PFg
