"avatarThumbnail","cid","createTime","createTimeISO","detailedMentions/0/nickName","detailedMentions/0/profileUrl","detailedMentions/0/secUid","detailedMentions/0/userId","detailedMentions/1/nickName","detailedMentions/1/profileUrl","detailedMentions/1/secUid","detailedMentions/1/userId","detailedMentions/2/nickName","detailedMentions/2/profileUrl","detailedMentions/2/secUid","detailedMentions/2/userId","detailedMentions/3/nickName","detailedMentions/3/profileUrl","detailedMentions/3/secUid","detailedMentions/3/userId","detailedMentions/4/nickName","detailedMentions/4/profileUrl","detailedMentions/4/secUid","detailedMentions/4/userId","detailedMentions/5/nickName","detailedMentions/5/profileUrl","detailedMentions/5/secUid","detailedMentions/5/userId","detailedMentions/6/nickName","detailedMentions/6/profileUrl","detailedMentions/6/secUid","detailedMentions/6/userId","diggCount","input","likedByAuthor","mentions/0","mentions/1","mentions/2","mentions/3","mentions/4","mentions/5","mentions/6","pinnedByAuthor","repliesToId","replyCommentTotal","submittedVideoUrl","text","uid","uniqueId","videoWebUrl"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0b7c67ad4fe70e480ff8baaada7d85d8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=14567c73&x-expires=1762747200&x-signature=FHbIZHmIk4aKyIXDm3g6y8hOJW0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7561056194460484370","1760445588","2025-10-14T12:39:48.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"96","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046","false",,,,,,,,"false",,"2","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046","nhìn e ăn tạm cái bánh mà mình thấy thương e vô điều kiện . chúc e luôn dc nhiều sức khỏe sớm thôi e còn mấy hôm nữa chung kết là mình về vn thăm mẹ rồi cố lên yến nhi nhé Việt Nam 🇻🇳🇻🇳🇻🇳","6845669637502321665","65kimthu","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/15a76c7d504d2f7e50c74a8365fa324c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f47c2eeb&x-expires=1762747200&x-signature=n4y0rBgV9ZU%2F4zjn7ncpQU0kSrs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7561061499731673874","1760446823","2025-10-14T13:00:23.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"354","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046","false",,,,,,,,"false",,"10","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046","Thôi hết ghét rồi, cố lên nhé yến Nhi","74863612294","tanranhchunhat","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/2f68884659cd8692ea9e6b291c5d565d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=29b66e4a&x-expires=1762747200&x-signature=zcZWTCRf8UBTJKWTr9BO0BUPoo4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7564317423844655890","1761204904","2025-10-23T07:35:04.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046","false",,,,,,,,"false",,"0","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046","Má hoa hậu gì mà 6 đao 6 đơn vậy. Nhìn kĩ ko có nét nào trên gương mặt koi đc,","6634760235087937538","hoangan68k.g","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3bd17e454bc07f1ca85f746c5c85287b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b7c3ec43&x-expires=1762747200&x-signature=9A2ehe05M%2BsB2kBzRj18avOaaII%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7561066614533505799","1760448017","2025-10-14T13:20:17.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"68","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046","false",,,,,,,,"false",,"10","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046","Yến Nhi có nét đẹp riêng không đại trà, thần thái tự tin dù tuổi đời còn rất trẻ 🌹🌹🌹","7106103901996368897","cotienxanh110","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0d772dd27bcf8310e4bdee1d7adf6e58~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=059085e2&x-expires=1762747200&x-signature=krzW%2BZZKb5HfBEc8LC2AWZJ7lms%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7561476666977108753","1760543491","2025-10-15T15:51:31.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046","false",,,,,,,,"false",,"0","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046","Nhưng body bạn này rất đẹp nha, chưa thấy hoa hậu nào có body đẹp như b này","6919734920694154241","nhaman_riviu","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/97770a9a1aedefb0143911ba07495236~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=36164775&x-expires=1762747200&x-signature=PzylsmRKbJkjTbl6s24wDSC2ssA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7561124308749370128","1760461454","2025-10-14T17:04:14.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046","true",,,,,,,,"false",,"0","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046","Lẽ ra bạn ko nên thi hoa hậu, bạn làm mẫu ảnh là đẹp. Vương miệng Ko phải ai đội cũng đẹp","7257155325262234629","ngocphuong.gia","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4116505d2523fe8fd3e898ff14fe5511~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=30074ba8&x-expires=1762747200&x-signature=Or5V1WRuHeymZ7p%2Fk3GpKuuEgG8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7563629945688408850","1761044834","2025-10-21T11:07:14.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046","false",,,,,,,,"false",,"0","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046","Đoạt vương miện được tài thật 😅","7086342954789340161","jna_0","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b9e4de9f9c7689ff71a6ac1276ee6078~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1eab9964&x-expires=1762747200&x-signature=Y9aid29zTZ7DGVeiqWO4uP0r6ms%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7561058335173772050","1760446084","2025-10-14T12:48:04.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"199","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046","true",,,,,,,,"false",,"71","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046","YẾN NHI ăn đẹp quá 🤣","7287642365996205064","richalacuatao","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5c1c2da15cd1fcb52dddc0b320ea3855~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e37e29ae&x-expires=1762747200&x-signature=rvMtHpZrv61%2BwniiKUemt3vrtQE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7561239996701098772","1760488405","2025-10-15T00:33:25.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046","false",,,,,,,,"false",,"0","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046","Hoa Hậu k đẹp thật mà 🥺🥺🥺tận đáy lòng :(","6994975306264282114","kaihavert0903","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/f82ca583812c2112e94c0dc7b842f09a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5bb62236&x-expires=1762747200&x-signature=Qk40ocsMpWb%2BqElItKa0wvOnUFA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7561807441576264478","1760620528","2025-10-16T13:15:28.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046","false",,,,,,,,"false",,"1","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046","Bạn này giống bạn nữ gì ở trung quốc mà là người mẫu Victoria secret á","7267555706854556718","hannachau18","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7362065837265518612~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2d1806b7&x-expires=1762747200&x-signature=oSX16Zms%2F2yUuFP9TNgHH4Ek8Po%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7561067735796581128","1760448274","2025-10-14T13:24:34.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046","false",,,,,,,,"false",,"122","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046","VN hết con gái rồi ư 🤣🤣🤣","7361387367326942225","v.hu5202","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/95836ede9c489249e5ec464f1d7b979b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ed936616&x-expires=1762747200&x-signature=2lj4LdAEor%2Fm9mH02Rgj9mkGbhM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7561079318480143112","1760450971","2025-10-14T14:09:31.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"580","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046","false",,,,,,,,"false","7561067735796581128",,"https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046","còn nhỏ này nè","7160917010636506138","ttkn.nisa","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7378899305849225232~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8ea5bb8f&x-expires=1762747200&x-signature=Z%2BxBJqJXjjJYJu5DFiSDFYvdrgM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7561060449233208072","1760446577","2025-10-14T12:56:17.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046","false",,,,,,,,"false",,"0","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046","Thấy bé này nó thật thà dễ thương mà","7378897825394557957","renhongmongmanh","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5ff5e34e015a77b6a5d3ee33d3f82cbb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c5d4970b&x-expires=1762747200&x-signature=cSVHvy4TXlas8WH8yxFg0h1FqgU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7561077717577646856","1760450603","2025-10-14T14:03:23.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046","false",,,,,,,,"false",,"0","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046","Có rất nhiều người chê Nhi,nhưng đâu ai hiểu Nhi đã cố gắng nổ lực rất nhiều,có thể nhan sắc của Nhi ko làm các bn vừa ý,nhưng Nhi đã được giám khảo và nhiều người bình chọn 1 cách công tâm,chứng tỏ Nhi xứng đáng,thôi thì thay vì chê bai hãy ủng hộ cho em ấy,vì em ấy là người Việt Nam và đang đại diện cho cả nước Việt Nam.","6614088457650716673","chiris_10_01","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c648d8e3d28263fd8983ff67bc82934a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e499ce4c&x-expires=1762747200&x-signature=JzaJ55qBfEh63jVSZU2f5WdiDQg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7561052105517105940","1760444638","2025-10-14T12:23:58.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046","false",,,,,,,,"false",,"12","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046","Từ từ ta đẹp lên à!!! Bạn ấy mới đăng quang có mấy ngày đã đi thi quốc tế! Mn hoan hỉ!","6951325341168223233","won9890","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6f1d572aa3c97d12eadfd4ac222535d6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0a4a9881&x-expires=1762747200&x-signature=T6w%2F4OVa%2Fv3n2C0g2QBp5iiZfgA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7563625973624341266","1761043910","2025-10-21T10:51:50.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046","false",,,,,,,,"false",,"6","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046","Được cái body thì chứ nhan sắc nay mà khen đẹp cũng hay 😅","7453734647240262663","ntmt8700","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1c108654f859c9390abdfc757261cb91~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ecbfa3c1&x-expires=1762747200&x-signature=BrZPQroz7R%2FQnvvp5LlBOWO3ABQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7561076278889399047","1760450264","2025-10-14T13:57:44.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046","false",,,,,,,,"false",,"0","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046","Bạn ấy đến tới ngày hôm nay đều là sự nổ lực và cố gắng của mình.","7392930268405957650","xinxinmi_123","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1967c2e7df74b4817670c8d3a3cc11b8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=69178b36&x-expires=1762747200&x-signature=j0Ngdw7g5DbJFJcvu8Bjf3tAXgQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7561084974859272980","1760452288","2025-10-14T14:31:28.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046","false",,,,,,,,"false",,"1","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046","khoảng khắc này minh thấy thương yến Nhi mak tak.nhin tội tội s ak","6697521307620492289","kimbinh097","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f0052dcbc3df3e61cc6d49851aee9953~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=61b443c4&x-expires=1762747200&x-signature=1mXtKTPWi%2B%2FeGwLSwTbtjD6N2VU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7561001998846591765","1760432971","2025-10-14T09:09:31.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046","false",,,,,,,,"false",,"0","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046","Nhin cute. Tre tuoi, ma nghi luc, gioi, lam tot nha be🥰","7058793962979951617","12101985hanh","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1652a06803837590653cea1b43153e83~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b8c88b18&x-expires=1762747200&x-signature=gRU5IE7lIog7KZy2otSXM8IIWDo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7561076284018852616","1760450267","2025-10-14T13:57:47.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046","false",,,,,,,,"false",,"0","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046","nét bà này kén người nhìn hay sao ý, có người thấy đẹp có người lại không, t thấy cũng xinh mà🙃","7016262864290186241","tran_nhat_ha06","https://www.tiktok.com/@miss_nhieuchuyen/video/7560974353207201046"
