"avatarThumbnail","cid","createTime","createTimeISO","detailedMentions/0/nickName","detailedMentions/0/profileUrl","detailedMentions/0/secUid","detailedMentions/0/userId","detailedMentions/1/nickName","detailedMentions/1/profileUrl","detailedMentions/1/secUid","detailedMentions/1/userId","diggCount","input","likedByAuthor","mentions/0","mentions/1","pinnedByAuthor","repliesToId","replyCommentTotal","submittedVideoUrl","text","uid","uniqueId","videoWebUrl"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4dfc9d357f1b15c085618a29a4863586~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a708d444&x-expires=1762747200&x-signature=%2FSYsQ5k3YKpFUzhya5Tlf0pDSEI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7210383063213343514","1678798149","2023-03-14T12:49:09.000Z",,,,,,,,,"6","https://www.tiktok.com/@saostarzone/video/7209579961601117467?is_from_webapp=1&sender_device=pc","false",,,"false",,"0","https://www.tiktok.com/@saostarzone/video/7209579961601117467?is_from_webapp=1&sender_device=pc","😂😂","6947735283346768898","havanluan.93","https://www.tiktok.com/@saostarzone/video/7209579961601117467"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/06f7c0dbee718ff1933ca1a43e117884~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=219b5f51&x-expires=1762747200&x-signature=j6AQ36jRfkK8dUi2Ls1jiWivoFA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7209990178998977307","1678706669","2023-03-13T11:24:29.000Z",,,,,,,,,"449","https://www.tiktok.com/@saostarzone/video/7209579961601117467?is_from_webapp=1&sender_device=pc","false",,,"false",,"7","https://www.tiktok.com/@saostarzone/video/7209579961601117467?is_from_webapp=1&sender_device=pc","Không phải Hoa Hậu nào cũng có ngoại hình đẹp 😅","6953153038136935425","huongquynhnguye22","https://www.tiktok.com/@saostarzone/video/7209579961601117467"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/40fa062068180c75224bc35b2f316142~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6a029d37&x-expires=1762747200&x-signature=WIIrHzxsU9CuVyuW3uQBDxNMMkQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7210412445034480410","1678804990","2023-03-14T14:43:10.000Z",,,,,,,,,"6","https://www.tiktok.com/@saostarzone/video/7209579961601117467?is_from_webapp=1&sender_device=pc","false",,,"false",,"0","https://www.tiktok.com/@saostarzone/video/7209579961601117467?is_from_webapp=1&sender_device=pc","😳","6605385673628303361","changmeo133","https://www.tiktok.com/@saostarzone/video/7209579961601117467"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/70c7cf9307632df5c4f0ae716130253a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8fae01a2&x-expires=1762747200&x-signature=xwXQ8u62dKh3Lr4%2B5Tph3%2FYjwqA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7211296896932004609","1679010943","2023-03-16T23:55:43.000Z",,,,,,,,,"6","https://www.tiktok.com/@saostarzone/video/7209579961601117467?is_from_webapp=1&sender_device=pc","false",,,"false",,"0","https://www.tiktok.com/@saostarzone/video/7209579961601117467?is_from_webapp=1&sender_device=pc","Cái body đẹp thấy sợ 😂","7161445639824835586","dtm_111","https://www.tiktok.com/@saostarzone/video/7209579961601117467"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f8972466257635ec2a742fad47bd6074~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6d3d5e6c&x-expires=1762747200&x-signature=LMkumC3xk5fKuOS9QWaDEcCP7VY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7210785654212903707","1678891889","2023-03-15T14:51:29.000Z",,,,,,,,,"6","https://www.tiktok.com/@saostarzone/video/7209579961601117467?is_from_webapp=1&sender_device=pc","false",,,"false",,"0","https://www.tiktok.com/@saostarzone/video/7209579961601117467?is_from_webapp=1&sender_device=pc","😳😳","6544234962220122114","oanh_th0","https://www.tiktok.com/@saostarzone/video/7209579961601117467"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c8a54a7f55b877a377e6b586952b23c1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b8eb7271&x-expires=1762747200&x-signature=4kfxPzajBlmigZXL4ZmaeOBHRTU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7213252852797653786","1679466331","2023-03-22T06:25:31.000Z",,,,,,,,,"5","https://www.tiktok.com/@saostarzone/video/7209579961601117467?is_from_webapp=1&sender_device=pc","false",,,"false",,"0","https://www.tiktok.com/@saostarzone/video/7209579961601117467?is_from_webapp=1&sender_device=pc","😂😂😂😂😂😂","7211162386391270426","dungborelo79","https://www.tiktok.com/@saostarzone/video/7209579961601117467"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0f85baaef6c7441ceeb7b6f0aa28c531~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ead92a9b&x-expires=1762747200&x-signature=WuOMHZeSPD2N5Vf2hnV7YUBI0po%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7211364338103223066","1679026621","2023-03-17T04:17:01.000Z",,,,,,,,,"6","https://www.tiktok.com/@saostarzone/video/7209579961601117467?is_from_webapp=1&sender_device=pc","false",,,"false",,"0","https://www.tiktok.com/@saostarzone/video/7209579961601117467?is_from_webapp=1&sender_device=pc","Xinh vậy trài","7061263762850235394","hotmarzz_vn_official","https://www.tiktok.com/@saostarzone/video/7209579961601117467"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f259d96905221a68386e91d8db2f69a7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a58083c2&x-expires=1762747200&x-signature=dAKKQrYFg4oIUZ5Nrv8D6X%2BAIoo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7213181153090732826","1679449634","2023-03-22T01:47:14.000Z",,,,,,,,,"7","https://www.tiktok.com/@saostarzone/video/7209579961601117467?is_from_webapp=1&sender_device=pc","false",,,"false",,"0","https://www.tiktok.com/@saostarzone/video/7209579961601117467?is_from_webapp=1&sender_device=pc","chipu mãi đỉnh","6893706350263911426","huehip5","https://www.tiktok.com/@saostarzone/video/7209579961601117467"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7336300429099139074~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e511d92f&x-expires=1762747200&x-signature=c%2BcaxbX9iLdpG43iRYB4VhSS9Xg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7210678540328715034","1678866950","2023-03-15T07:55:50.000Z",,,,,,,,,"55","https://www.tiktok.com/@saostarzone/video/7209579961601117467?is_from_webapp=1&sender_device=pc","false",,,"false",,"11","https://www.tiktok.com/@saostarzone/video/7209579961601117467?is_from_webapp=1&sender_device=pc","Lần đầu tiên thấy bụng có má lúm đồng tiền 😂","6811745332281590786","phanthanhnam22","https://www.tiktok.com/@saostarzone/video/7209579961601117467"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/da9fef5643e66c15596a7793e4c4bfe5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=878428bc&x-expires=1762747200&x-signature=ZnHmsw8EWu2t3IsIDjrBTF7VLEk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7210677355219813147","1678866676","2023-03-15T07:51:16.000Z",,,,,,,,,"5","https://www.tiktok.com/@saostarzone/video/7209579961601117467?is_from_webapp=1&sender_device=pc","false",,,"false",,"0","https://www.tiktok.com/@saostarzone/video/7209579961601117467?is_from_webapp=1&sender_device=pc","🥰🥰🥰","7206117686552052762","nganmaivangbentre","https://www.tiktok.com/@saostarzone/video/7209579961601117467"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8d43e80749e300cd4fc49589d539d8b5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=96fad493&x-expires=1762747200&x-signature=PkBMxoA92TtE0VMnAP6D4kZ9xIc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7210199144254047003","1678755363","2023-03-14T00:56:03.000Z",,,,,,,,,"445","https://www.tiktok.com/@saostarzone/video/7209579961601117467?is_from_webapp=1&sender_device=pc","false",,,"false",,"1","https://www.tiktok.com/@saostarzone/video/7209579961601117467?is_from_webapp=1&sender_device=pc","đợt gặp Chi Pu ngoài đời bả đẹp xĩu","6933464748181636098","ocean_02468","https://www.tiktok.com/@saostarzone/video/7209579961601117467"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3e8447d3ef4cb84ed0a2bfb26d903b1c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=75c71ef3&x-expires=1762747200&x-signature=CzuLjzJy9FP%2FDoyMZoHXgtx%2BeKQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7210283870516118298","1678775059","2023-03-14T06:24:19.000Z",,,,,,,,,"8","https://www.tiktok.com/@saostarzone/video/7209579961601117467?is_from_webapp=1&sender_device=pc","false",,,"false",,"0","https://www.tiktok.com/@saostarzone/video/7209579961601117467?is_from_webapp=1&sender_device=pc","Cái eo thua tui đẻ 2 đứa con roi nua 😳","6553445383220396033","nhiennhien9999","https://www.tiktok.com/@saostarzone/video/7209579961601117467"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/fd64b47e1e1947a3bd37146fd9a8781c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=82671239&x-expires=1762747200&x-signature=QUJlo9zK%2Fv%2Fcw7VxPaXw3ycGKg4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7210671468521341722","1678865296","2023-03-15T07:28:16.000Z",,,,,,,,,"9","https://www.tiktok.com/@saostarzone/video/7209579961601117467?is_from_webapp=1&sender_device=pc","false",,,"false",,"5","https://www.tiktok.com/@saostarzone/video/7209579961601117467?is_from_webapp=1&sender_device=pc","Mình ở gần nhà NC, cô ấy mới sinh đẻ xong nên vậy ạ","6539833160518123521","hahaaaaa642000","https://www.tiktok.com/@saostarzone/video/7209579961601117467"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7344991814450937902~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=168b969a&x-expires=1762747200&x-signature=hgy%2Fr3GYmX%2BdU%2BI5XWKhVya59Zs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7210342745340068651","1678788821","2023-03-14T10:13:41.000Z",,,,,,,,,"6","https://www.tiktok.com/@saostarzone/video/7209579961601117467?is_from_webapp=1&sender_device=pc","false",,,"false",,"0","https://www.tiktok.com/@saostarzone/video/7209579961601117467?is_from_webapp=1&sender_device=pc","cái bụp bên hông có đồng tiền kìa","7110500190024631339","yummy1751","https://www.tiktok.com/@saostarzone/video/7209579961601117467"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/23fa80b432fa002899df1d76c3a6f41b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4c602d59&x-expires=1762747200&x-signature=xs5JsPbZJLGV0oEtmHj7ongTilI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7212165889544815386","1679213239","2023-03-19T08:07:19.000Z",,,,,,,,,"5","https://www.tiktok.com/@saostarzone/video/7209579961601117467?is_from_webapp=1&sender_device=pc","false",,,"false",,"0","https://www.tiktok.com/@saostarzone/video/7209579961601117467?is_from_webapp=1&sender_device=pc","😂 Gi ki vay tr","6934541031572898818","hongvan03052017","https://www.tiktok.com/@saostarzone/video/7209579961601117467"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/18acee69c0c1705de0555859382dab93~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=951e25ac&x-expires=1762747200&x-signature=NaBZmrtVOljwxbFbPQcSRjrGdtA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7210620653324469019","1678853460","2023-03-15T04:11:00.000Z",,,,,,,,,"6","https://www.tiktok.com/@saostarzone/video/7209579961601117467?is_from_webapp=1&sender_device=pc","false",,,"false",,"0","https://www.tiktok.com/@saostarzone/video/7209579961601117467?is_from_webapp=1&sender_device=pc","tôi đã cố hóp bụng hết cỡ rồi","6978086953904882689","linhdanzzzzfake","https://www.tiktok.com/@saostarzone/video/7209579961601117467"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/bdbc4fe35823255fe838161a598f520f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e1aee7b7&x-expires=1762747200&x-signature=lzloHUy2Sc2UgLDorLyfuP9GTyQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7211551831540531995","1679070274","2023-03-17T16:24:34.000Z",,,,,,,,,"29","https://www.tiktok.com/@saostarzone/video/7209579961601117467?is_from_webapp=1&sender_device=pc","false",,,"false",,"0","https://www.tiktok.com/@saostarzone/video/7209579961601117467?is_from_webapp=1&sender_device=pc","cảm giác như c sinh e bé xong đang trong quá trình lại form ý","6701289788735554562","user7582137337803","https://www.tiktok.com/@saostarzone/video/7209579961601117467"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1cab8d0cd7abad494a4e8473204348d7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b6853cff&x-expires=1762747200&x-signature=FkxWUf9nhdo9%2BHAV3VzHPgYoGBQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7210389778398806811","1678799709","2023-03-14T13:15:09.000Z",,,,,,,,,"9","https://www.tiktok.com/@saostarzone/video/7209579961601117467?is_from_webapp=1&sender_device=pc","false",,,"false",,"0","https://www.tiktok.com/@saostarzone/video/7209579961601117467?is_from_webapp=1&sender_device=pc","ê má body xu thôi chứ face thấy đẹp quá trời mà","6935037345376994306","mau682.4","https://www.tiktok.com/@saostarzone/video/7209579961601117467"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e49b8cb3b1bf95369b7720974e4b22e9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=112466a6&x-expires=1762747200&x-signature=05Z38NBpqEp4i2s3CCgWmntZZNA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7210046509105447706","1678719784","2023-03-13T15:03:04.000Z",,,,,,,,,"184","https://www.tiktok.com/@saostarzone/video/7209579961601117467?is_from_webapp=1&sender_device=pc","false",,,"false",,"0","https://www.tiktok.com/@saostarzone/video/7209579961601117467?is_from_webapp=1&sender_device=pc","Cũng là Ngọc Châu nhưng lạ lắm","6635239678705811458","thamxinhh3","https://www.tiktok.com/@saostarzone/video/7209579961601117467"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/df22efc3da314fbd015b0d6c869da83b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0c1acdd1&x-expires=1762747200&x-signature=wz0oOom4wD01L4uOwuGWTT91P6o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7210438808852480794","1678811133","2023-03-14T16:25:33.000Z",,,,,,,,,"5","https://www.tiktok.com/@saostarzone/video/7209579961601117467?is_from_webapp=1&sender_device=pc","false",,,"false",,"0","https://www.tiktok.com/@saostarzone/video/7209579961601117467?is_from_webapp=1&sender_device=pc","thất vọng","6663894657762033665","linhan130394","https://www.tiktok.com/@saostarzone/video/7209579961601117467"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c89a1b80f0a771b643523108606253e2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c1f41894&x-expires=1762747200&x-signature=ezJx1ZtCNn5YlcsKgbAXdcN8cM0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7210741179419656986","1678881533","2023-03-15T11:58:53.000Z",,,,,,,,,"5","https://www.tiktok.com/@saostarzone/video/7209579961601117467?is_from_webapp=1&sender_device=pc","false",,,"false",,"0","https://www.tiktok.com/@saostarzone/video/7209579961601117467?is_from_webapp=1&sender_device=pc","Bụng ngta múi mà mấy bà cứ phán :)))","7079787511740449794","hoangvu007z","https://www.tiktok.com/@saostarzone/video/7209579961601117467"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/46cedcf5a504094fb110ada64c326f4e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b8cc0dae&x-expires=1762747200&x-signature=Q4Iw%2BUXIi3S2GSBR1nUSdBq2q34%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7210659512337728283","1678862520","2023-03-15T06:42:00.000Z",,,,,,,,,"5","https://www.tiktok.com/@saostarzone/video/7209579961601117467?is_from_webapp=1&sender_device=pc","false",,,"false",,"0","https://www.tiktok.com/@saostarzone/video/7209579961601117467?is_from_webapp=1&sender_device=pc","bụng 6 múi😂😂","6620347176164605953","bangcao67","https://www.tiktok.com/@saostarzone/video/7209579961601117467"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/686ae2c669310f44822985d038a8b81c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8ef43083&x-expires=1762747200&x-signature=q5LCD%2FffK%2FMsfmbXojV2j1nsedQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7215146541303677723","1679921203","2023-03-27T12:46:43.000Z",,,,,,,,,"6","https://www.tiktok.com/@saostarzone/video/7209579961601117467?is_from_webapp=1&sender_device=pc","false",,,"false",,"0","https://www.tiktok.com/@saostarzone/video/7209579961601117467?is_from_webapp=1&sender_device=pc","H ,he nie","6976593419167958017","hrlytye","https://www.tiktok.com/@saostarzone/video/7209579961601117467"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a840a0795f80bb79a056c27d3bf2277e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2b5018c3&x-expires=1762747200&x-signature=IGpbF6wcZGIDjxNu73tUEj%2FFq0s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7209895813374788379","1678684700","2023-03-13T05:18:20.000Z",,,,,,,,,"3","https://www.tiktok.com/@saostarzone/video/7209579961601117467?is_from_webapp=1&sender_device=pc","false",,,"false",,"5","https://www.tiktok.com/@saostarzone/video/7209579961601117467?is_from_webapp=1&sender_device=pc","cái eo cơ đó mấy má. bớt cmt dạo 😂","7136527516299707419","huynhhuynh434","https://www.tiktok.com/@saostarzone/video/7209579961601117467"
