author,text,likeCount,publishedAt,video_id
@vythao9433,"Tôi mới xem 2 e thôi mà tôi cảm thấy rất ngưỡng mộ tình yêu của 2e, thật sự mà nói nếu tình yêu của trai gái chưa chắc gì bằng 2e, nếu sau này 2e mà có đổi lại làm giới tính của chính mình, chị mong 2e cũng luôn giữ hạnh phúc này mãi nhé, chị cũng rất ngưỡng mộ 2 bên gia đình vì đã chấp nhận giới tính thật của con mình chấp nhận hết mọi tai tiếng mà đã hỗ trợ hết mình cho 2e,♥️💖💕 chị cũng chúc cho gia đình 2ben và 2e luôn luôn có sức khỏe và chăm bé cho thật tốt nhé 💝",0,2024-10-12T07:53:23Z,3sR7358JlpI
@ĐàmBền,Sơn nói chuyện  làm  mình buồn cười quá à,0,2024-10-06T13:17:55Z,3sR7358JlpI
@alexlin9363,Chúc 2 em mãi bên nhau hp,1,2024-09-27T07:01:44Z,3sR7358JlpI
@ChionophileDmyora,OMG he's so straightforward+Extrovert and another one is introvert 😅😅😂❤❤,0,2024-09-25T05:08:37Z,3sR7358JlpI
@AnnaDaumont,❤❤❤❤❤❤❤❤❤,0,2024-09-18T07:39:03Z,3sR7358JlpI
@NamLe-cl5gq,"Qua đây tôi nhận thấy con người ta quan trọng nhất vẫn là tinh thần và sở thích, còn lại mọi thứ cũng chỉ là hư vô,",0,2024-09-17T05:11:33Z,3sR7358JlpI
@NamLe-cl5gq,"Cúi cùng cũng chỉ là đổi vị trí cho nhau mà thôi, còn lại vẫn là một cặp vợ chồng đúng nghĩa",0,2024-09-17T04:51:00Z,3sR7358JlpI
@HuongNguyen-n8u2z,"Giờ đổi lại vơ là chồng,  chống là vơ hợp ly hơn,  nhìn ngoài cũng hợp lắm",2,2024-08-23T09:29:25Z,3sR7358JlpI
@phuongotruc5799,Cấp này quá de thương  các con co gang. Giu hạnh phúc nhé các con nhé,2,2024-08-20T23:36:13Z,3sR7358JlpI
@HiềnPhạm-u1x9y,Tuyệt vời cái gì không còn aimoi,0,2024-08-20T14:52:29Z,3sR7358JlpI
@langbui6521,Thật kỳ diệu nhìn họ hạnh phúc quá.,4,2024-08-19T09:37:20Z,3sR7358JlpI
@caoma388,Mình là nữ.mà cũng yêu nữ.nhưng mà mình phải sống giấu giới tính cho đến giờ đã 50năm vẫn không ai biết mình là giới tính nào.vì quê mình họ dị nghị lắm.mong mn hiểu cho những người giới tính này nhé.chúc tất cả mn luôn bình an hạnh phúc nhé ❤❤❤,1,2024-08-13T14:05:08Z,3sR7358JlpI
@mylovelyboi,Cau chuyen hay qua!! Chuc tram nam hanh phuc,2,2024-08-12T06:28:41Z,3sR7358JlpI
@daochoidulich3921,Mình thắc mắc bạn transgay thì phải yêu phụ nữ chứ sao lại có tình cảm với bạn gay ta,0,2024-07-30T12:58:37Z,3sR7358JlpI
@crongbbi2795,Cặp đôi này nghe mà cười xỉu với vợ,0,2024-07-30T07:03:59Z,3sR7358JlpI
@crongbbi2795,Chúc mừng 2 bạn❤❤❤🎉🎉,1,2024-07-30T06:27:43Z,3sR7358JlpI
@HuệĐặng-v1j,Cũng là LGBT nhg cặp này chỉ có cách xưng hô và vai vế thôi nên rất thuận lợi trong việc sinh con.Chúc 2 cháu mãi hp,6,2024-07-25T06:06:48Z,3sR7358JlpI
@Idol-Việt_idol-Hàn,"Vk thẳng thắn còn chk huống nội 😂😂😂, thích người vk nói chuyện ko ngại vui tính😂😂😂😂😂",4,2024-07-22T04:17:00Z,3sR7358JlpI
@trungphan4868,Nữ chuyển giới Nam mà thích con trai. Lạ ta. Mình cũng gay mà ko tưởng tượng đc lun á,0,2024-07-20T14:26:43Z,3sR7358JlpI
@HienNguyen-fe7qb,Verry good ilove You ❤❤❤,4,2024-07-15T15:47:25Z,3sR7358JlpI
@rinatripura2916,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,4,2024-07-15T08:30:26Z,3sR7358JlpI
@DiemNguyen-lp8ef,bo  me hai  bên  cũng mãn nguyên lắm rồi  vi có đây đủ con cháu.con cái yêu thương nhau,6,2024-07-06T14:03:12Z,3sR7358JlpI
@Lehien1959-g8x,Hai thằng con trai yêu nhau hả?,4,2024-07-04T05:41:41Z,3sR7358JlpI
@ngocphunglethi3683,Nhìn bên ngoài thì đúng là 2 bạn nam.nhưng thật sự là 1 nam và 1 nữ chuyển giới thành nam,0,2024-07-20T06:24:13Z,3sR7358JlpI
@HoangTham-be8gw,Chồng là nữ vợ là  nam Chồng mang bầu sinh con,0,2024-08-24T01:29:53Z,3sR7358JlpI
@phuongbinhvncolen4943,Hai đàn ông mà đẻ đc chắc họ đẻ bằng lỗ đích quá,0,2024-06-30T13:18:40Z,3sR7358JlpI
@nhatquyennguyenthi1131,Cô chúc cho gia đình con van sự bình an và hạnh phúc,1,2024-06-28T13:04:19Z,3sR7358JlpI
@thỏvasoi-q3h,"Hai em này kiếp trước có duyên nợ với nhau, nên kiếp này gặp lại. Cả hai rất dễ thương.",15,2024-06-25T04:14:04Z,3sR7358JlpI
@lytranthien1640,"Duyên gì , kiếp gì ? Quyền chịu kg nổi cái miệng đó nên bỏ rồi.giờ Quyền nuôi con",0,2025-04-02T16:06:16Z,3sR7358JlpI
@nguyenthiviet2970,Chúc hai cháu hạnh phúc .,0,2024-06-24T08:01:00Z,3sR7358JlpI
@LanPhuong-hq7wx,"Người vợ lanh hơn chồng nữa,chồng hiền queo",3,2024-06-18T13:08:49Z,3sR7358JlpI
@minhthuannguyen4297,"Đúng là vk mồm miệng tía lia lanh chanh anh ck thì hiền quá,2vc quá giỏi từ nợ tay trắng mà bây giờ đại gia rồi 2c giây chuyền mỗi cái 1ty quá tuyệt vời",16,2024-06-17T14:50:48Z,3sR7358JlpI
@lytranthien1640,Bởi vậy cho nên Quyền chịu kg nổi ly hôn rồi..Quyền nuôi con,0,2025-04-02T16:04:55Z,3sR7358JlpI
@HongTran-ic2sr,"Trái ngược nha,đối lại ai mang bầu làm vợ",0,2024-06-17T14:28:58Z,3sR7358JlpI
@thanhduong6268,Trộ ôi,0,2024-06-17T13:27:08Z,3sR7358JlpI
@oanhtran7409,Dễ thuong quá à,1,2024-06-17T06:29:44Z,3sR7358JlpI
@haopham8661,"TÔI rất thích xem CT .XEM CT chứ đâu phải nghe CT .chỉ quay MC ,khách mời lại dấu mặt ko hiểu sao ?",0,2024-06-16T23:58:23Z,3sR7358JlpI
@ngocdieppham1738,"Cập đôi dễ  thương  qua,bà  lam vk mé lanh ghe.E lam ck hiên qua",15,2024-06-16T05:52:00Z,3sR7358JlpI
@HongNguyen-mb6hc,Hay quá. Chúc các cháu HẠNH PHÚC trọn đời.,12,2024-06-15T03:37:59Z,3sR7358JlpI
@haong2470,"Rốt cuộc vẫn nam nữ yêu nhau mà ! Nam thì thành nữ , mà nữ thì thành nam , nên kết hợp mới có con chung được !",12,2024-06-14T21:50:23Z,3sR7358JlpI
@nghianguyenhuu1785,"<a href=""https://www.youtube.com/watch?v=3sR7358JlpI&amp;t=851"">14:11</a>",0,2024-11-08T22:31:49Z,3sR7358JlpI
@guestaccount2482,Hành phúc qua.❤❤❤,0,2024-06-14T14:26:45Z,3sR7358JlpI
@thihong7603,Anh Chồng này thấy dễ thương quá cứ mỗi lần em súc động làm cô cũng muốn khóc theo luôn chúc gia đình nhỏ của em luôn vui khỏe và thật nhiều hạnh phúc ❤❤🎉🎉,27,2024-06-14T11:59:25Z,3sR7358JlpI
@botran6516,1rr55 4,1,2024-06-18T06:25:10Z,3sR7358JlpI
@hanhhong513,Cặp đôi hp con cái GĐ hp❤❤❤,0,2024-06-14T05:25:57Z,3sR7358JlpI
@NgaThien-il6st,"Nhảm nhí ,lúc quốc gia cần người thì dao ?",0,2024-06-13T14:23:49Z,3sR7358JlpI
@SonNguyen-ec8lw,hai anh chị thật dễ thương chúc anh chị mãi mãi thành đạt và hạnh phúc,2,2024-06-13T08:08:21Z,3sR7358JlpI
@Ngotrilanthi,"Cap đời này qua de thương ,Nhất là có vợ ,thật tình ,có sao nói vậy",13,2024-06-13T02:51:22Z,3sR7358JlpI
@mariatran1988,Áp gì vậy tr😂,0,2024-06-12T10:27:12Z,3sR7358JlpI
@nguoicodon2022,Thấy ớn lạnh,0,2024-06-09T14:44:14Z,3sR7358JlpI
@LoanLe-sw5hh,Chúc gd 2 em hạnh phúc thật nhiều nhé. Trước đây cũng có một cặp chồng mang thai ý vậy,3,2024-06-09T07:20:35Z,3sR7358JlpI
@locloc5318,2 con đáng yêu quá,1,2024-06-09T02:03:41Z,3sR7358JlpI
@ngocho6855,Cặp này dễ thương chúc hai đứa hạnh phúc,9,2024-06-08T13:42:13Z,3sR7358JlpI
@Andylochuynh,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,0,2024-06-08T09:32:50Z,3sR7358JlpI
@thangvo-rw4bm,"khi mình biết đển trương trinh này  ,mình thấy thương cho các bạn trong cộng đồng LGBT",0,2024-06-07T07:05:36Z,3sR7358JlpI
@minhhang3975,Hai con quá dễ thương và đẹp đôi❤cô chúc hai con mãi hạnh phúc nhá 💖💖💖,5,2024-06-07T03:17:25Z,3sR7358JlpI
@maitruong7373,Bả lanh bả khôn quá chừng rồi,5,2024-06-06T10:09:11Z,3sR7358JlpI
@Cuabannhe9999,Sao không quay mặt bạn này nhỉ,2,2024-06-06T06:37:15Z,3sR7358JlpI
@thaole9726,Cặp đôi này thấy lạ quá vvv 😊😊😊,2,2024-06-06T04:06:11Z,3sR7358JlpI
@QuocNguyen-lu9fz,Thấy gớm,3,2024-06-06T01:44:16Z,3sR7358JlpI
@jen9675,Đúng là ko nói nên lời,0,2024-06-06T01:29:45Z,3sR7358JlpI
@dunguyen3583,"Lạy cha quay phim luôn , nguyên cặp sau hầu như của quay MC cha bỏ khách mời qua 1 bên , khách mời toàn là nghe giọng nói ko",8,2024-06-06T00:36:16Z,3sR7358JlpI
@thanhtrinh9704,"Người làm chồng lúc trước là con gái,uống hormone và tập tạ để trở thành đàn ông nhưng vẫn giữ cơ quan của phụ nữ . Khi muốn có thai thì người chồng ngừng uống hormone để có lại các kích thích tố nữ và trứng bắt đầu rụng và có thể thụ thai. Shin mặc dù đóng vai vợ nhưng cơ thể vẫn là đàn ông nên hai người khi quan hệ cũng như nam nữ mà thôi. Chúc mừng hai người và cháu bé.",44,2024-06-05T14:30:09Z,3sR7358JlpI
@KimHoanMai,"Vậy là con của 2 người tạo  ra hả? Ngộ ha, hoán đổi địa vị!",4,2024-06-10T23:14:21Z,3sR7358JlpI
@manman1301,"Đúg rồi, nên mới làm giấy kết hôn đc nè",3,2024-06-12T06:22:18Z,3sR7358JlpI
@HangNguyen-w6x,Hai bạn rất rất dễ thương,0,2025-08-20T02:36:30Z,3sR7358JlpI
@RạngĐỗ-h2k,Quáy lạ bd thì lấy trai còn gái  lấy gái thì mới đúng là Bd chứ này ngộ à nha,0,2024-06-05T06:45:50Z,3sR7358JlpI
@thimyhoang3714,Ngược mà cũng thuận . vẫn nam nữ bình thường,8,2024-06-05T04:21:09Z,3sR7358JlpI
@ngotruong66,Mệt,1,2024-06-05T03:39:18Z,3sR7358JlpI
@nhihuynh5867,Vui,0,2024-06-05T01:04:40Z,3sR7358JlpI
@linhtranyen9486,Bà shin lanh thấy sợ ak ❤❤❤,4,2024-06-04T10:51:39Z,3sR7358JlpI
@HangLe-ct2ri,Một ông lanh một ông hiền  thật đấy,9,2024-06-04T08:45:57Z,3sR7358JlpI
@vinhshikikan5576,🤢🤮,0,2024-06-04T07:19:46Z,3sR7358JlpI
@VanNguyen-ur4bh,Siêu dễ thương Hạnh Phúc là của mình cố gắng mà giữ rất là hâm mộ Hai Anh Em Chúc hai em mãi hạnh phúc,4,2024-06-04T06:16:19Z,3sR7358JlpI
@TN-BCR,giống đực mà có bầu dc hà,3,2024-06-04T05:11:30Z,3sR7358JlpI
@TânNguyễn-w8r,Sinh lí là nữ làm j ko đẻ dc,0,2024-06-04T18:55:59Z,3sR7358JlpI
@ngotruong66,Khi chưa chuyển giới nó có Bướm,2,2024-06-05T03:40:11Z,3sR7358JlpI
@dungnhamy,Chuẩn luôn,0,2024-06-05T07:21:07Z,3sR7358JlpI
@retrovintage1262,"Tranguys thân xác nữ nhưng hệ điều hành nam và lại yêu anh chàng gay ,là tranguys đồng tính 😂 trong giới này tình yêu nó đa dạng thật luôn",12,2024-06-04T03:06:27Z,3sR7358JlpI
@thanhtungphan5280,"Nge qua câu chuyện của các bạn cảm thấy có nhiều cái nó rất trái ngược nhưng vì sự trái ngược đó thì mọi người mới được biết qua video này,,nhưng dù sao vẫn chúc mừng các bạn rất nhiều vì các bạn biết giải quyết những vấn đề đó rất tuyệt vời và cho dù như thế nào các bạn vẫn có với nhau một đứa con đó là niềm HP nhất mà bất cứ căp đôi nào và giới tính thể nào cũng thèm muốn,, chúc hai bạn luôn luôn km HP bên nhau và hãy cố gắng nhường nhịn nhau trong cuộc sống để dạy dỗ đứa con nên người trong niềm HP của hai bên nội ngoại,(,đứa con là món quà tuyệt vời nhất mà thượng đế đã dành cho hai bạn đó,,!❤❤❤❤)",15,2024-06-04T01:28:24Z,3sR7358JlpI
@thembui2436,Bạn ơi mình mới vào xem không biết. Cho mình hỏi 2nguoi này là con trai hết phải không bạn. Sao họ lại sinh con được vậy bạn ơi,1,2024-06-07T07:19:30Z,3sR7358JlpI
@thanhtungphan5280,"Một người nam nguyên bản một người nữ chuyển giới nam mà mới cắt phần trên nên phần dưới vẫn còn nguyên nữ cho nên ăn ngủ với nhau vẫn đẻ bình thường thế mới lạ và hay chứ bạn,,,! kkkkk",1,2024-06-07T09:17:41Z,3sR7358JlpI
@tranxuyenxuyentran9825,​@thembui2436 hồng sơn là trai bạn kia la gái chuyển sang nam .. nhưng bộ phận dưới vẫn là con gái,0,2024-06-07T12:02:00Z,3sR7358JlpI
@nole9924,Làm vừa thoi lam riết lố,2,2024-06-03T23:43:07Z,3sR7358JlpI
@laluong-nr9rm,troi sanh ra nam cung nu moi co bau.con hai thang bede so guom voi nhau roi dua keu lam sao voi thang nam?,0,2024-06-03T15:46:47Z,3sR7358JlpI
@john0ldman.,2 bạn này dễ thương.. chúc các em hạnh phúc viên mãn...,7,2024-06-03T15:45:31Z,3sR7358JlpI
@laluong-nr9rm,sao bay gio vietnam bede nhieu qua? hay la phong trao,1,2024-06-03T15:44:51Z,3sR7358JlpI
@kietsenda0901,🤮🤮🤮🤮🤮,0,2024-06-03T14:35:27Z,3sR7358JlpI
@quyvu2480,Loằng ngoằng,2,2024-06-03T14:09:10Z,3sR7358JlpI
@HaiLe-t7r,😢😮,2,2024-06-03T13:59:26Z,3sR7358JlpI
@thudo5765,cưng hai đứa quá hà chúc gđ em luôn ngập tràn hạnh phúc 🎉🎉🎉💖💖💖💖👏👏👏🎉🎉🎉🎉🎉,3,2024-06-03T13:44:26Z,3sR7358JlpI
@mrsadamjackson,chúc mừng gia đình mình <3,5,2024-06-03T13:10:36Z,3sR7358JlpI
@hongmyninhthuan4630,"2 chàng trai kết hôn, 2 e rất dễ thương .. chúc 2 e hạnh phúc 🎉❤",13,2024-06-03T12:42:46Z,3sR7358JlpI
@ТатьянаНыркова-п6о,"Как два парня, ведь один трансгендеи",0,2024-07-25T18:35:48Z,3sR7358JlpI
@voda5130,Hai em siêu rễ thương và đáng yêu quá chúc vợ chồng em trăm năm hạnh phúc ngập tràn đong đầy yêu thương ❤,50,2024-06-03T12:23:55Z,3sR7358JlpI
@bich-thutran290,"Sorry, “ dễ thương “ , not “ rễ thương “ .",6,2024-06-16T04:32:10Z,3sR7358JlpI
@10.nguyentrangiahuy18,in any touch anyo!​@bich-thutran290,0,2024-06-25T02:34:08Z,3sR7358JlpI
