author,text,likeCount,publishedAt,video_id
@ngocsonle5195,Chúc hai bạn và cháu thật nhiều niềm vui và hạnh phúc ❤❤❤❤ …!!!,0,2023-07-11T13:43:08Z,aaz_GPyTaj8
@calvinavu1959,Love you!,0,2023-07-11T03:15:48Z,aaz_GPyTaj8
@thanhphucnguyen4685,Cháu muốn được giống như 2 chú quá à,0,2023-07-10T15:36:09Z,aaz_GPyTaj8
@HanhHong-ly2gj,chuc con hanh phuc,0,2023-07-06T09:05:59Z,aaz_GPyTaj8
@alexanderhoang5853,Có cần phải giới thiệu ai nằm trên ai nằm dưới ko nhỉ.. thấy hơi vớ vẩn 🤔,0,2023-07-05T23:43:06Z,aaz_GPyTaj8
@vinhnguyenthien285,Chúc mừng Quý rất nhiều  ! Chúc 2 bạn trăm năm hạnh phúc,0,2023-07-05T23:22:09Z,aaz_GPyTaj8
@ThiduyenHa-mw8jk,Địa chỉ ở đâu thế,0,2023-07-05T12:25:22Z,aaz_GPyTaj8
@Hoanglan2963,"Mong các e luôn đc hp,ko ai có thể lựa chọn đc giới tính của mình, chỉ là dơi vào ai thì phải chịu thôi!",0,2023-07-05T12:03:34Z,aaz_GPyTaj8
@AnhNguyen-qk9qb,Chúc cả nhà e quý mk hp đặt được những gì minh muôn,0,2023-07-05T12:03:33Z,aaz_GPyTaj8
@AnhNguyen-qk9qb,Chúc e bé mk hp,0,2023-07-05T12:01:43Z,aaz_GPyTaj8
@AnhNguyen-qk9qb,E quý thật tốt,0,2023-07-05T12:00:50Z,aaz_GPyTaj8
@namanh3408,2 bạn nữ trò chuyện cũng dễ thương sao Anh MC ko cho mn thấy mặt vậy lý do sao vậy.,0,2023-07-05T10:23:26Z,aaz_GPyTaj8
@thianhtran8179,Cô chú 2 dứa mã luôn hanh phúc,0,2023-07-05T09:18:34Z,aaz_GPyTaj8
@thianhtran8179,Sao con nh dó  vô tâm khốn nsn Quý tốt vây mà lừa giat  cô chút con bươc tới dỉn cao hơn cốlên nha Quý,0,2023-07-05T09:12:39Z,aaz_GPyTaj8
@OanhNguyen-nz2px,😊,0,2023-07-05T07:15:21Z,aaz_GPyTaj8
@dieppham1872,❤❤❤❤❤ ngưỡng mộ hai bạn,0,2023-07-04T23:59:03Z,aaz_GPyTaj8
@dieppham1872,❤❤❤❤❤❤❤❤❤,0,2023-07-04T23:42:02Z,aaz_GPyTaj8
@mailoanlu8043,"Xin chao moi nguoi, cau chuyen rat de thuong.  Cap Quy va Canh rat dep doi voi Audi.  Chuc cho Gia dinh nho hanh phuc va doi dao suc khoe.  Cam on gia dinh da mo long don nhan may anh!!!! Love ❤",4,2023-07-04T18:06:52Z,aaz_GPyTaj8
@mailoanlu8043,"Xin chao moi nguoi, cau chuyen rat de thuong.  Cap Quy va Canh rat dep doi voi Audi.  Chuc cho Gia dinh nho hanh phuc va doi dao suc khoe.  Cam on gia dinh da mo long don nhan may anh!!!! Love ❤",1,2023-07-04T18:06:07Z,aaz_GPyTaj8
@ngochaduong1754,Tất cả là be đe lấy nhau cũng không có gì hay,0,2023-07-04T15:44:39Z,aaz_GPyTaj8
@thinhamtran7024,Nghe chuyện của cháu trai nuôi bé vừa phục vừa thương cho hoàn cảnh của cha con cháu quá đi/.,0,2023-07-04T15:07:37Z,aaz_GPyTaj8
@thuyphamhong2429,Xin trân trọng tình yêu thương  của người cha giành cho đứa trẻ mong hai cha con mạnh khỏe,9,2023-07-04T14:15:04Z,aaz_GPyTaj8
@phamphu2888,Cho anh hỏi em quý này đang ở đâu vậy?,0,2023-07-04T13:32:21Z,aaz_GPyTaj8
@TamNguyen-k7z5e,Quý ơi cố lên cháu.bé ơi lớn lên  yêu thương bố quý nhiều nhé..,3,2023-07-04T12:51:06Z,aaz_GPyTaj8
@thanhbui1824,Cô chúc gđ cháu Quý Cảnh luôn hạnh phúc.chúc bé ngoan hay ăn chóng lớn gđ tràn đầy tiếng cười,6,2023-07-04T12:46:04Z,aaz_GPyTaj8
@thibongle1945,Quý rất dễ thương,0,2023-07-04T09:22:09Z,aaz_GPyTaj8
@6thuychinhnghia79ongthap,😍😍😍😍😍😍,0,2023-07-04T08:23:59Z,aaz_GPyTaj8
@thuynguyenthi6155,"Cầu chúc cho hai ba con Quý luôn khỏe mạnh, an nhiên và thành công trong công việc cũng như trong cuộc sống. Bái phục Quý luôn nà",3,2023-07-04T06:12:38Z,aaz_GPyTaj8
@Lethimyanh2010Le-hx2uc,Huy ơi Huy đẹp trai quá trời mà quý ông yêu phụ nữ thật là uổng nhìn trên miệng quý nói chuyện thương vô cùng ở gần trắng một cái cho nó thoải mái,0,2023-07-03T15:22:20Z,aaz_GPyTaj8
@phucvuhong5139,"Chúc cho gđ nhỏ của Quý Cảnh và bé Audi luoln hạnh phúc và đầy ắp tiếng cười ,yêu gđ nhỏ của hai con .",3,2023-07-03T14:55:40Z,aaz_GPyTaj8
@NguyenThuhuong-lu9db,Thương hai bạn quá cố lên hai bạn ơi,1,2023-07-03T14:45:59Z,aaz_GPyTaj8
@tuantrananh5577,Gd de thuong qua  ❤❤❤❤,0,2023-07-03T12:21:15Z,aaz_GPyTaj8
@phucthanhle4226,Nghe được tâm sự của quý rất đáng thương ăn nói rất chuẩn cảm động trước tấm chân tình của em gà trống nuôi con cũng quí quá hiện tại cũng ít có ngươi  nghĩ đến con mình như vậy đó không biết nói gì hơn chị chúc hai cha con thật nhiều sức khoẻ và chúc bé mau lớn  ngoan ngoãn học giỏi và  bản thân em đạt được ước muốn trên con đường còn lại,22,2023-07-03T09:03:47Z,aaz_GPyTaj8
@cunguyen5406,Sau nay thang nho nay cung giong 2 thang nay luon the gioi 8ty nguoi ma co may dua nay,0,2023-07-03T07:59:21Z,aaz_GPyTaj8
@mido-ip7xr,Quý và cảnh là một gia đình.cảnh quý đẹp trai .có bé mình khôi cũng đẹp mong hai cháu cố gắng chuyện lạ có thật.xây dựng môt gia đình vui vẻ mạnh khỏe bình an gia đình hạnh phúc,2,2023-07-03T07:50:19Z,aaz_GPyTaj8
@陳玉映-w9o,trời ơi tội nghiệp trai với trai yêu nhau vậy làm sao cũng là số nè ngọc ánh chúc hai người vui ve nuôi con nhé,1,2023-07-03T06:32:27Z,aaz_GPyTaj8
@phuocngoc21,Á ket ban voi em đi,0,2023-07-03T06:14:18Z,aaz_GPyTaj8
@LienPhanThi-gb3ti,Chúc 2 bạn trai quý cảnh xây dưng đc giá đình thật hạnh phúc 2banj đã cóauđi tuyệt vơi ❤❤❤❤❤,3,2023-07-03T06:12:26Z,aaz_GPyTaj8
@thianau7568,còn lừa quí ah,0,2023-07-03T05:25:57Z,aaz_GPyTaj8
@PhuongLuong-ky3dz,Mong quang cao dung vao nhung khi dang chu y anh huong tk lam,2,2023-07-03T04:51:07Z,aaz_GPyTaj8
@tranthu6689,Chuc gd chau nhieu sk,0,2023-07-03T03:52:55Z,aaz_GPyTaj8
@HienTran-rg9qx,"Thuong em trai ,em quá hiền lành lại có lòng nhân ái, chúc em tìm được người bạn đời nhu ý,chúc  2 em luôn gặp may mắn trong cuộc sống",4,2023-07-03T01:49:43Z,aaz_GPyTaj8
@MaiLe-ww2hu,Nghe câu chuyện quá đau lòng vừa thương 2 cha con cố lên cháu nhé,0,2023-07-03T01:15:27Z,aaz_GPyTaj8
@thilapham7466,Xem thấy ngưỡng mộ hai bạn quá chúc hai bạn luôn hạnh phúc bên AUDI nha,0,2023-07-02T23:49:02Z,aaz_GPyTaj8
@yenhoangthi660,Nhìn gia đình nhỏ thật hạnh phúc,1,2023-07-02T22:32:55Z,aaz_GPyTaj8
@anhsao6840,Thật uổng cho một đời trai đẹp,1,2023-07-02T21:39:12Z,aaz_GPyTaj8
@tranphuong8764,Cái này xem lâu rồi sao bữa này lại đưa tin nữa vậy,0,2023-07-02T16:40:52Z,aaz_GPyTaj8
@kinhvanhoa2232,"Chị chúc 2 em hanh phúc ,hanh phúc là do mình tạo nên ,chúc bé mau ăn chóng lớn.",1,2023-07-02T13:45:34Z,aaz_GPyTaj8
@ngockhuyenvu6613,Tôi muốn xin nuôi một  đứa bé như Audi. Ai muốn cho xin liên lạc với tôi,0,2023-07-02T13:06:01Z,aaz_GPyTaj8
@hoaly8567,Mạnh mẽ và tỉnh táo trong tình cảm để làm chủ cuộc sống,1,2023-07-02T09:49:15Z,aaz_GPyTaj8
@thanhtan411,Hai   ban  nay  de  thuong   chuc  2  ban  song  hp  toi  dau  bac  rang  long  nhe  😅😅,1,2023-07-02T08:07:29Z,aaz_GPyTaj8
@manthu4989,"Cảnh rất dễ thương và nhân hậu, chúc gđl nhỏ của 2 bạn thật nhiều hạnh phúc!",0,2023-07-02T07:03:13Z,aaz_GPyTaj8
@manthu4989,❤❤❤❤❤,0,2023-07-02T06:52:20Z,aaz_GPyTaj8
@NguyenSon-tg6zw,Thương quá mong e mai mai hp va nuôi kon,1,2023-07-02T06:12:46Z,aaz_GPyTaj8
@NhiVi-lx1kz,"Thương 2 bố con quá cố gắng  sẽ vượt qua con nhé,rất khâm phục con",1,2023-07-02T04:08:15Z,aaz_GPyTaj8
@haito5174,Chúc hai cha con có nhiều sức khỏe bình an hạnh phúc gặp nhiều may mắn ❤,3,2023-07-02T02:01:19Z,aaz_GPyTaj8
@luunguyen5424,"Gia đình dễ thương quá, chúc các con hạnh phúc viên mãn, mạnh khỏe và may mắn để lo cho Audi thật tốt nhé 2 đứa",12,2023-07-02T01:29:53Z,aaz_GPyTaj8
@NGUYENLAN-ei5dx,Em bé xinh quá,0,2023-07-02T01:17:32Z,aaz_GPyTaj8
@thilytruong3112,Quý that tha qua no da tinh toan co bố san hết de lấy tiến ma quý khong biết quy giong như con gái hien quá,0,2023-07-02T01:03:51Z,aaz_GPyTaj8
@kimnhi7717,"Chi.  Thấy  em  sáng  suốt  cái  gì  bỏ  duoc.  Thì  bỏ  kg  cần  cái  loai.  Dó  kg  xúng  đáng   dể   nhân
  Tình  cảm  của  em  chi.  Cầu  chúc  hai  cha   con  duoc.  Nhiều  súc  khỏe  bình  an  và  hanh.  Fuc",1,2023-07-01T23:54:34Z,aaz_GPyTaj8
@thuthuy8137,Thương Wa❤,1,2023-07-01T23:18:50Z,aaz_GPyTaj8
@ledieuloan7691,Cam chuyen cam dong...Chuc cha con luon manh khoe..❤you,1,2023-07-01T18:29:49Z,aaz_GPyTaj8
@nguyenvanquoc1500,"Chúc Quí và bé Audi luôn khỏe mạnh và sống vui ,sống khỏe và tràn ngập niềm vui trong cuộc sống..hi vọng ông bà Nội và các anh chị em của Quí luôn ủng hộ và đồng hành cùng Quí chăm sóc bé Audi,Quí có một tấm lòng rất cao thượng thật đáng ngưỡng mộ..Xin Chúa luôn chúc lành cho Quí và bé  Audi trong bình an...",14,2023-07-01T16:31:35Z,aaz_GPyTaj8
@thoduong6079,"Chuc gd quy va cah hp ,thây thuog qa",0,2023-07-01T16:07:28Z,aaz_GPyTaj8
@oanhlam8985,Em bé đáng yêu quá  co lên nha quí người bo tuyệt vời,2,2023-07-01T15:24:51Z,aaz_GPyTaj8
@DieuNguyen-gt5pe,Từ xưa giờ con nuôi nó càng ngày nó càng giống bé Cưng quá,2,2023-07-01T13:42:18Z,aaz_GPyTaj8
@tungbong7109,Còn lâu mới giống,0,2023-07-02T04:10:17Z,aaz_GPyTaj8
@AnhHoang-zb7wl,"Bạn quý rất chân thành, nhân hâu!",1,2023-07-01T13:38:09Z,aaz_GPyTaj8
@BinhLe-nj6fb,Chuc qy va canh  co nhêu sk đêcham  soc au đi  va luon hanh phuc nhiêu,0,2023-07-01T13:26:59Z,aaz_GPyTaj8
@truongmamnontuongvy3260,Au di quá diễm phúc có đc ba cảnh và quí yêu thương,1,2023-07-01T11:32:30Z,aaz_GPyTaj8
@huongtranthi2588,Nghe quý kể chuyện.. thương hai cha con quá...cố lên nhé ♥️♥️,3,2023-07-01T11:19:10Z,aaz_GPyTaj8
@quyennguyenchi6477,"Chúc 2 ba con anh luôn mạnh khỏe ạ, và hp nhà, cố gắng lên anh ❤❤",3,2023-07-01T11:07:04Z,aaz_GPyTaj8
@xuanhongtran8813,Gai là ăn bạt tai 😅😅😅😅😅😅😅😅😅😅😅,0,2023-07-01T08:00:52Z,aaz_GPyTaj8
@gaioan8475,Chúc hai Em Hạnh Phúc mien man hạnh phúc nhé Em và và cháu odimau ăn chóng lớn,0,2023-07-01T06:43:05Z,aaz_GPyTaj8
@suongle894,Bé dể thương quá,2,2023-07-01T06:37:10Z,aaz_GPyTaj8
@loanpham4233,THƯƠNG QUÁ  CỐ LÊN CON NHÉ   !❤❤❤❤❤🎉,8,2023-07-01T03:42:35Z,aaz_GPyTaj8
@thuthanhngthi-y1x,"Có xem 2 bạn này trong 1 chương trình come out. Bạn kia nhỏ tuổi, ko chững chạc bằng bạn này. Quí dễ thương vậy mà nỡ bỏ! Rồi sẽ gặp báo thôi!",3,2023-07-01T02:14:29Z,aaz_GPyTaj8
@17裸辞旅行版,Tôi nghiêp cho cháu sông có đao đuc  conloai người đan bà thât đuc đo sớm muôn gì cũng gặp qua bao  cô chúc cháu sớm co 1gd. Hạnh phúc. Trời k  phụ lòng  tốt của cháu chúc cháu Audi ngoan ngoãn hay ăn chóng lớn con cha thì mạnh khỏe đê nuôi  Audi ngày càng chong..lớn,0,2024-06-20T01:42:38Z,aaz_GPyTaj8
@baytran5840,"C chúc ba con skhp... thương con nhiều lắm ❤❤❤cố lên con 😢 trí q,thanh đ.rat HP con hãy nhìn hai bạn làm động lực con nhé ❤❤❤",3,2023-07-01T01:27:51Z,aaz_GPyTaj8
@nunguyenthi4078,Lòng tốt đặt không đúng chỗ,0,2023-07-01T00:59:23Z,aaz_GPyTaj8
@ngalehong4300,Rất nghị lực❤,2,2023-07-01T00:10:11Z,aaz_GPyTaj8
@AnTran-cy2bi,Thế thì người bạn đó là loại ăn cướp và là loại lừa dfaoy,0,2023-07-01T00:00:04Z,aaz_GPyTaj8
@xuanhieu8946,"Nhưng Bạn Ơi Khi Còn Dại Mà Ko Nghe Lời Mẹ Là Sẽ Hận Suốt Đời Đó  , Bị Mẹ Nó Lừa Mà Vẵn Thương Đứa Trẻ Mang Gen Của Con Pò Lừa Thì Sau Này Lại Hận Thêm Công Nuôi Thằng Bé Đó Thôi , Vì Nòi Nào Giống Đó  Mà thôi .",0,2023-06-30T23:52:26Z,aaz_GPyTaj8
@daoph8091,Binh hoan 🤮🤮🤮🤮🤮🤮,0,2023-06-30T23:22:47Z,aaz_GPyTaj8
@lieutranthi5951,Tôi nghiệp thương cháu quá bi phu nu lúa . Cháu yên tâm bạn  gái sẽ phải trở lo nghiep.  Cháu chăm bé cháu đc hướng rất nhỉeu phước . C chức  2 ba con sức khỏe vượt qua bao khó khan . Thành dat,3,2023-06-30T23:21:49Z,aaz_GPyTaj8
@agnesd.4514,Đó là nôi đau chung cůa nguoi vo khi nguoi chông phãn boi đau đon biêt bao  nhiêu!!,0,2023-06-30T22:40:35Z,aaz_GPyTaj8
@AnhPham-qs1nz,Chúc hai em mãi mãi hạnh phúc nhé ❤❤,3,2023-06-30T16:36:23Z,aaz_GPyTaj8
@HuongNguyenthi-oe2cm,Cảnh quá dễ thương chúc các con khỏe lộ cho có bé,1,2023-06-30T10:56:44Z,aaz_GPyTaj8
@LơNguyễnthị-v6e,Nhìn em bé yêu quá,2,2023-06-30T08:11:13Z,aaz_GPyTaj8
@myvienngochoapham,Câu chuyện cảm động quá đi. Hy vọng bạn gặp người tốt 👍,6,2023-06-30T07:26:53Z,aaz_GPyTaj8
@thihuele7075,Chúc 2 em hạnh phúc,1,2023-06-30T07:24:18Z,aaz_GPyTaj8
@thihuele7075,Chúc em  và bé luôn mạnh khỏe và bình an h p nhé,4,2023-06-30T07:14:15Z,aaz_GPyTaj8
@thihuele7075,Người con gái như vậy quá dã t âm sao nỡ phụ lòng 1 tràng trai tốt và tuyệt vời hy sinh che chở hết cho mình,3,2023-06-30T07:13:14Z,aaz_GPyTaj8
@thihuele7075,Em Quý quá tuyệt vời,1,2023-06-30T07:08:03Z,aaz_GPyTaj8
@tuanle-eq6yj,Theo minh nghi co be nay dang trch hon dang thuong da bo chong bo con roi ma lua nguoi ta lay het tien danh dum nuoi bequa tekg the chap nhan duoc,0,2023-06-30T00:41:03Z,aaz_GPyTaj8
@anhtuyetngo7787,Chúc 2 ba con hạnh phúc ! Quý thật dũng cảm ! Cố lên,11,2023-06-29T23:39:31Z,aaz_GPyTaj8
@NgocNguyen-qh7ri,nhin be dê thương qua chuc gia đinh hanh phuc nhe❤,1,2023-06-29T23:39:05Z,aaz_GPyTaj8
@dungnguyenthidung8563,Chúc gia đình nhỏ của quí mãi mãi Hạnh phúc bên gia đình nhỏ của mình yêu 🧡 bé Bé Con Của Quí dễ thương quá à ❤❤❤❤🎉,10,2023-06-29T23:24:34Z,aaz_GPyTaj8
@KhoiNguyen-ye7yg,Thương Quý. Ở vậy nuôi con nha Quý.❤❤❤,9,2023-06-29T16:13:14Z,aaz_GPyTaj8
@HaNguyenThi-ig4kb,"Chời ơi Quý rất rất đáng iu, mến tặng Quý một bông 🌻 một hoa ❤️ Quý iu ơi ời",20,2023-06-29T09:02:32Z,aaz_GPyTaj8
@HuongNguyenThi-yz7et,Quý tuyệt vời hiếm có vậy  mà người mẹ nỡ lòng bỏ con,6,2023-06-29T08:20:56Z,aaz_GPyTaj8
@runganhbienxanh666,"mai mot be nay lon len ai cung noi con ruot,  !? Ko aichiu no la con nuoi dau, ,,neu no co khai sinh thi no se la con ruot duoc ca the gioi ung ho va bao ve, ai ma noi no la con nuoi thi lap tuc than bai danh liet do,  ha ha",0,2023-06-29T08:02:03Z,aaz_GPyTaj8
@ngonghiem7917,Cặp Cảnh Quí đẹp đôi quá . Bé Audi dễ thương. Chúc các con hạnh phúc.,5,2023-06-29T02:16:14Z,aaz_GPyTaj8
@trangang6094,Chúc mừng cho Quý đã có cuộc sốn an yen . Chúc gia đình con luôn vui khỏe.,3,2023-06-29T01:40:13Z,aaz_GPyTaj8
@hoahong.11,cặp đôi này quá hoàn hảo chúc cho các bạn mãi mãi hạnh phúc bên nhau suốt đời nay,7,2023-06-29T01:34:03Z,aaz_GPyTaj8
@ThiHongVuong-o4n,Chúc em có thật nhiều sức khỏe để kiếm tiền nuôi bé,1,2023-06-28T14:06:49Z,aaz_GPyTaj8
@kiemtran8044,Tôi hai cháu qua,0,2023-06-28T13:16:52Z,aaz_GPyTaj8
@oanhle75,"Tôn trong LGBT vi la loi sống riêng tu cua từng người, nhưng cái gì trai với thiên nhiên cảm thấy kỳ di gai mat, khi thay 2 người gái hoặc trai ngoại đường năm tay nhau hoặc ôm nhau thi thấy khó nhìn",2,2023-06-28T08:53:17Z,aaz_GPyTaj8
@LyNguyen-dh5ii,Nhìn Quí phúc hậu quâ. Yêu a đi quí oi.,2,2023-06-28T06:00:06Z,aaz_GPyTaj8
@ChiHaiAmthuc,❤❤❤,0,2023-06-28T03:16:59Z,aaz_GPyTaj8
@thphan7541,"Pede một mình nuôi con,  rồi sau đứa bé lớn lên chẳng lẽ nó cũng bị pede luôn sao trời?  Nghiệp gì mà nặng quá vậy hỡi các bạn pede???",0,2023-06-28T02:52:41Z,aaz_GPyTaj8
@phucvuhoangphuc3198,Em bé dễ thương quá ❤,0,2023-06-28T01:39:28Z,aaz_GPyTaj8
