author,text,likeCount,publishedAt,video_id
@Tina-nw7sh,chương trình nào có chi cat tưởng là vui 😂chúc hai em mai hp nhé thích e áo hoa chinh chac điểm tính dê thương ❤🎉,0,2024-03-30T05:40:30Z,u-pEsQYy3EE
@thanhlethi4276,Nhà nào vô phúc mới có bọn bê dê thế này,0,2024-03-28T12:23:01Z,u-pEsQYy3EE
@ComeOutLGBTVietnam_MCV,nhà bạn đó,0,2024-03-29T04:41:32Z,u-pEsQYy3EE
@manthu4989,❤❤❤❤❤,0,2024-03-27T08:23:25Z,u-pEsQYy3EE
@HaiThanh-hb2fd,Thật thương các bậc cha mẹ,0,2024-03-24T12:55:42Z,u-pEsQYy3EE
@dongocanvn,Bạn bot xinh đó,0,2024-03-24T07:16:52Z,u-pEsQYy3EE
@NhungVo-kf2jv,MT lúc này ốm quá hết đẹp nhaaa,0,2024-03-23T22:30:58Z,u-pEsQYy3EE
@ThituyetLe-i5f,Ngày sua không có đồng tính sao bây giờ lại cứ sinh ra thế thật ghê sợ đung đăng lên,0,2024-03-23T15:14:18Z,u-pEsQYy3EE
@phanthanhdung7941,Mình tháY thương những người giới tính  họ phải chiệu thiệt thòi quá nhiều  với những người o hiểu  giới tính của ho,0,2024-03-20T07:42:35Z,u-pEsQYy3EE
@nhat_vy12,"Hai bạn này dễ thương quá , mãi yêu hai bạn . I love you ❤❤❤",0,2024-03-12T13:17:55Z,u-pEsQYy3EE
@huongtruong6881,Mới nhịn lá bt ai là  tốp  ai là bot rùi cần gì giới thiệu,1,2024-03-09T07:24:51Z,u-pEsQYy3EE
@thangnguyenthi8550,Cháu mặc áo hoa nhìn đẹp nét hiền như con gái ❤❤❤,5,2024-03-07T06:28:45Z,u-pEsQYy3EE
@abcdef12666,Bé đó là bot mà bạn,1,2024-04-04T12:26:50Z,u-pEsQYy3EE
@LamNguyen-db3do,Người  mặc  áo  bông  giống  nghệ  sĩ  Phương  dung,5,2024-01-04T07:14:39Z,u-pEsQYy3EE
@PhanTieu-e8o,"xem chuong trinh nay toi ko xem hai dua do nhieu ma xem ba banh beo do noi va dien ta.toi thay rat thich su dien dat va loi noi moc mac tu nhien ma lam toi cuoi muon dau cai bung luon,toi rat thich xem chuong trin h cua,Tuong va them hai chu banh beo vi toi cung la bong ma",1,2024-01-01T00:34:27Z,u-pEsQYy3EE
@milkaemilio,"Bagaimana caranya mereka berhubungan, mn cowok nya,  mn cewek nya.",0,2023-12-23T23:50:47Z,u-pEsQYy3EE
@thetrue8142,"NHẬN CON NUÔI! Đây là SU HƯỚNG và LỐI SUY NGHĨ THIẾU THỰC TẾ, NÔNG CẠN của đại đa số người trong cộng đồng LGBT. Vì bản thân của đại đa số những người LGBT sống tại Viet Nam, lương không đủ ăn, công việc không vững chắc. Nói chung KHÔNG CÓ TIỀN MÀ HAY RA VẼ. Nuôi một đứa trẻ, phải lo cho chúng ĂN, HỌC, MẶC, GIẢI TRÍ, TINH THẦN....Cho đến khi chúng trưởng thành. Không PHẢI NUÔI ĐỂ CHÚNG ĐI BÁN VÉ SỐ, LƯỢM VE CHAI. Khi nào trong nhà bank, sổ tiết kiệm để riêng khoản tiền nuôi bé ít nhất 5 tỷ thì hãy nói chuyện XIN CON NUÔI. Chứ hỷ mũi còn chưa sạch, nghèo mà hay nói chuyện cao sang.",0,2023-10-29T04:33:40Z,u-pEsQYy3EE
@hagiangduong4330,Sao từ khi cho comeout cái tự dưng lộ ra nhiều LGBT thế không biết.,1,2023-08-18T05:36:56Z,u-pEsQYy3EE
@hoannguyenthi1925,Thực ra những người này đặc biệt hơn người bình thường. Đáng trân trọng họ.,0,2023-08-08T13:12:43Z,u-pEsQYy3EE
@thichungphan3255,2 bạn dễ thương quá,2,2023-08-05T10:45:02Z,u-pEsQYy3EE
@ngattran1084,Ghê ghê vừa mới gặp nhau đã,3,2023-08-04T16:07:41Z,u-pEsQYy3EE
@xuantran4432,Nhìn hình ảnh hai người đàn ông  hôn nhau thấy ghê ghê  quá😮,5,2023-08-02T18:24:44Z,u-pEsQYy3EE
@ThamNguyenthi-u1h,Tóm quá hai thằng rô 😭,1,2024-03-10T01:11:57Z,u-pEsQYy3EE
@xuannghiem9054,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,1,2023-07-31T11:38:08Z,u-pEsQYy3EE
@xuannghiem9054,CHÚNG TÔI ỦNG HỘ CÁC  BẠN    VÀ MONG CÁC  BẬC CHA  MẸ  CŨNG  TẠO DK  CHO  CÁC CON GẶP NHAU  VÀ  KẾT  DÔI LỨA CHO  CÁC   CON  ...HỌ  CŨNG  LÀ  CON NGƯỜI   MÀ   ..CHÍNH SÁC,2,2023-07-31T11:36:26Z,u-pEsQYy3EE
@thuyhoangthithanh2416,Thương 2 con,2,2023-07-30T13:58:40Z,u-pEsQYy3EE
@lanbui2051,Trời ơi ăn gì mà lắm chuyện vậy  hỏng hết thôi,1,2023-07-29T13:18:54Z,u-pEsQYy3EE
@maipham4231,"Các bạn ơi, thời đại ngày nay, yêu ai, hay yêu như thế nào, thể giới thứ ba không quan trọng, quan trọng là Cuộc sống thật tốt thật sự vui vẻ và hạnh phúc, vậy thôi",4,2023-07-28T04:53:14Z,u-pEsQYy3EE
@DungNguyễn-g1l9g,Họ cũng là con người nhưng họ ko đc may mắn  là hoàn hảo  thật thương mấy cháu ❤,7,2023-07-28T02:22:44Z,u-pEsQYy3EE
@TungNguyenXuan-mx8ty,Quái gì cuộc đời,2,2023-07-24T04:18:08Z,u-pEsQYy3EE
@DiepNguyen-fd2te,Bố mẹ nào mà chả buồn khi có người con chuyển giới.nhưng phải chấp nhận sự thật thôi,3,2023-07-23T08:24:15Z,u-pEsQYy3EE
@NguyenThanh-xs4zt,Chào thua...bo tay,1,2023-07-21T07:27:01Z,u-pEsQYy3EE
@hoavu5214,Hai em dễ thương quá ❤,3,2023-07-21T06:38:24Z,u-pEsQYy3EE
@loannguyenthi7230,Thương các bạn quá,2,2023-07-20T14:38:20Z,u-pEsQYy3EE
@caokimloan9665,"Các tuong hướng dẫn chương trình nhưng có nhiều câu hỏi câu nói làm cho người trong chương trình ngại, có lúc ko tế nhị,",4,2023-07-20T11:09:53Z,u-pEsQYy3EE
@diemvu9091,Sao lại kết hợp thế này,2,2023-07-20T06:36:55Z,u-pEsQYy3EE
@hingoc,Xem mà cảm động cho hai em quá😂,5,2023-07-19T20:55:54Z,u-pEsQYy3EE
@doanao3518,Rất cảm thông với những bạn như này Họ sống cho chính mình Chăm chỉ làm việc Có hiểu với cha mẹ Không vi phạm pháp luật Các bạn cũng  rất dễ thương,10,2023-07-19T13:31:07Z,u-pEsQYy3EE
@binhphan3454,Mấy người này về già thì sẽ ra sao? 😢,4,2023-07-19T12:20:40Z,u-pEsQYy3EE
@hoatothi8764,"Hãy thương những người giới tính thứ ba, họ đâu thích thế, tại ông trời buộc họ phải chịu vậy thôi. Tội cho họ lắm đấy.",33,2023-07-19T09:16:26Z,u-pEsQYy3EE
@ThangPham-yp4xu,Hai cháu làm cho bố mẹ buồn,2,2023-07-19T03:02:12Z,u-pEsQYy3EE
@quynang5485,Quá là buồn,1,2023-07-29T05:42:12Z,u-pEsQYy3EE
@hoannguyenthi1925,Hãy đồng cảm và đồng hành cùng họ để họ không cô đơn trong thế giới này nhé mọi người.,0,2023-08-08T13:15:52Z,u-pEsQYy3EE
@MinhLe.9990,Thế giới này loạn cả rồi . Tôi ko thích những cặp đôi như này .,5,2023-07-18T11:22:55Z,u-pEsQYy3EE
@dinhkimsinh10,Họ vậy là do trời sinh ra thế.,1,2023-07-21T06:47:51Z,u-pEsQYy3EE
@anhvuong1717,"Cha mẹ họ và họ cũng ko thích vậy đâu, nhưng số kiếp phải vậy biết làm sao. Phải chấp nhận thôi.",1,2023-07-21T07:25:47Z,u-pEsQYy3EE
@HaiThanh-hb2fd,Sao bây giờ nhiều vậy,0,2024-03-24T12:43:41Z,u-pEsQYy3EE
@hangnilethi1073,"Đâu ai muốn vậy đâu bạn, cuộc sống bạn nên sống thoáng",1,2024-03-25T16:17:14Z,u-pEsQYy3EE
@hoangan204,Có làm sao có ai được phép lựa chọn giới tính của mình đâu,0,2024-03-31T17:35:49Z,u-pEsQYy3EE
@nguyenoanh7439,"Hai e rất dễ thương, mong quý phụ huynh hiểu thấu và thương yêu cho những người con của mình ❤❤",20,2023-07-17T09:25:11Z,u-pEsQYy3EE
@nostalgie1236,"chinh&#39; xac&#39;..... thong cam cho no&#39; di, khong thay doi duoc dau.",0,2023-07-19T01:42:06Z,u-pEsQYy3EE
@nguyetvo6709,Loai những người này sống với nhau thật là tuc tieu gom ghiet,2,2023-07-17T08:56:31Z,u-pEsQYy3EE
@vandiennguyen5221,Bộ vh thông tin đi đâu mà để đăng chuyện đồng tính này lên mạng xã hội trong khi chưa có luật  pháp cho phép.cần xử lý kênh này thật nặng,4,2023-07-17T04:20:07Z,u-pEsQYy3EE
@ComeOutLGBTVietnam_MCV,"thưa bạn, luật pháp Việt Nam hiện nay KHÔNG CẤM đồng tính và đồng tính KHÔNG vi phạm pháp luật, luật pháp Việt Nam KHÔNG CÔNG NHẬN hôn nhân đồng giới nhưng cũng KHÔNG CẤM hôn nhân đồng giới. bạn nên tìm hiểu về luật trước khi phát ngôn trên mạng, cảm ơn.",6,2023-07-19T04:46:31Z,u-pEsQYy3EE
@dinhkimsinh10,Tìm hiểu thêm về pháp luật đi bạn.,1,2023-07-21T06:49:30Z,u-pEsQYy3EE
@thibebui414,Thương  hai con,0,2023-07-16T17:38:02Z,u-pEsQYy3EE
@XuanNguyen-uy3jl,Ở với con bao nâu cũng phải biết con mình thế nào lên hiểu cho con nhiều hơn mọi ng nhé,6,2023-07-13T23:02:30Z,u-pEsQYy3EE
@tuannghiem2489,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,0,2023-07-12T12:25:18Z,u-pEsQYy3EE
@tuannghiem2489,CÁC BAN ƠI DỪNG.  CƯỜI CHÊ. CÁC BẠN. CHUYỂN GIỚI NHÉ. HỌ CŨNG GIỐNG CHÚNG MÌNH THÔI. .KHÁC LÀ. KO. HOÀN HẢO NHƯ CHÚNG MÌNH.  .. HỌ CŨNG RẤT ĐÁNG YÊU.,12,2023-07-12T12:24:51Z,u-pEsQYy3EE
@Phunguyen-ow2kp,Đau thật quá đẹp trai mà bị giới tính thứ ba,6,2023-07-12T06:07:48Z,u-pEsQYy3EE
@tamnguyenthi9618,"Thôi về nhà Lại hôn ,  Lỗ Liễu quá , chưa yêu quá dễ",2,2023-07-09T07:27:16Z,u-pEsQYy3EE
@a31oppo98,Quá là đẹp đôi hai bạn,8,2023-07-03T08:57:52Z,u-pEsQYy3EE
@HuongTran-kn2do,Quái đản sao ý .,5,2023-07-03T08:37:40Z,u-pEsQYy3EE
@cangio7243,Hai em rất dễ thương.,9,2023-07-03T05:43:54Z,u-pEsQYy3EE
@manien195,Thấy ghê quá,4,2023-07-01T22:43:32Z,u-pEsQYy3EE
@lamhuynh4823,Lâu quá mới phát lại,4,2023-06-30T21:05:21Z,u-pEsQYy3EE
@hoatieule3746,Mích nam cười từ đầu câu chuyện đến cuối .,6,2023-06-30T16:32:41Z,u-pEsQYy3EE
@hoatieule3746,Mích nói điệu quá,2,2023-06-30T16:29:22Z,u-pEsQYy3EE
@siengcao5496,Chuc về cchung một nhằ❤❤❤❤❤❤❤,3,2023-06-30T13:39:22Z,u-pEsQYy3EE
@juliedang8429,Ung ho,4,2023-06-30T05:11:09Z,u-pEsQYy3EE
@thachduc1104,chưng trình gì coi dc mấy phút lại quảng cao,1,2023-06-30T01:10:38Z,u-pEsQYy3EE
@banlinh9999,Kênh hay sao ít bl.,7,2023-06-28T08:54:26Z,u-pEsQYy3EE
@hanhnguyen220,Còn tôi thì khác xã hội bây giờ con mình tốp hay pot gì cũng được con mình ngoan không nghiện ma túy là mừng rồi,17,2023-06-27T12:04:45Z,u-pEsQYy3EE
@ngayen4998,Dung la suc manh  dong tinh ko co rao cang nao ngan cam dc,0,2023-06-27T04:02:48Z,u-pEsQYy3EE
@truongngo3621,Mệt,4,2023-06-25T23:51:24Z,u-pEsQYy3EE
@tungbui9480,Chi v,0,2023-07-19T09:31:16Z,u-pEsQYy3EE
@tungbui9480,Hy,0,2023-07-19T09:38:59Z,u-pEsQYy3EE
@voda5130,Đẹp đôi quá chúc hai em sớm về trung một nhà ❤❤❤❤❤❤❤❤❤❤,8,2023-06-22T20:17:03Z,u-pEsQYy3EE
